@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
2.196085,2.053306,2.033154,2.223757,2.07003,2.062074,2.223764,1.776935,1.385326,1.863009,2.029483,2.050606,2.059237,2.063957,2.000886,2.004566,2.17603,1.761723,2.069955,2.097422,6
1.752665,1.876714,1.832963,1.635537,1.86373,1.872201,2.258584,1.827231,1.243986,1.609354,1.834069,1.836997,1.926002,1.825995,1.810417,1.815035,1.592183,1.542527,1.869585,1.936284,6
2.047188,1.868969,1.856042,2.155719,1.898301,1.870316,2.261975,1.885489,1.329493,1.757033,1.825847,1.886468,1.878067,1.909137,1.799422,1.828818,2.137569,1.532465,1.877148,1.889617,6
1.764524,1.866388,1.819342,1.591611,1.880286,1.843554,2.27067,1.758644,1.234159,1.637329,1.813399,1.849621,1.853292,1.839513,1.804042,1.810557,1.545292,1.514428,1.868365,1.914101,6
1.754497,1.871375,1.830116,1.636379,1.853405,1.875381,2.242809,1.864192,1.209404,1.586973,1.846436,1.826142,1.936597,1.807555,1.820426,1.809444,1.577131,1.551472,1.874021,1.949757,6
1.777588,1.861166,1.805639,1.676783,1.850307,1.837843,2.224765,1.757593,1.245425,1.612417,1.806868,1.816336,1.88584,1.812785,1.797459,1.798338,1.636904,1.506597,1.839178,1.905607,6
1.771723,1.875368,1.838514,1.653456,1.848017,1.892033,2.267629,1.936121,1.215499,1.559746,1.865941,1.826828,1.965081,1.802945,1.838547,1.82123,1.601567,1.57513,1.88318,1.969742,6
1.785173,1.858686,1.807836,1.708981,1.844743,1.839155,2.203827,1.771363,1.252589,1.614624,1.817561,1.809396,1.904076,1.803502,1.809707,1.797792,1.661484,1.514007,1.839289,1.914565,6
1.899745,1.998113,2.00176,1.727479,2.045358,2.00988,2.214743,1.53292,1.404211,1.804167,1.990725,2.036176,2.012754,2.015137,1.982473,1.989007,1.682444,1.721963,2.053879,2.083755,6
2.058832,1.854267,1.817574,2.080264,1.874183,1.839364,2.331272,1.694112,1.576676,2.026405,1.795336,1.837724,1.814844,1.865145,1.751309,1.760385,1.997223,1.477656,1.847715,1.863839,6
1.772529,1.877078,1.835176,1.643038,1.857333,1.878506,2.272026,1.886071,1.23547,1.581857,1.849083,1.831816,1.943252,1.814668,1.828036,1.820071,1.596217,1.556922,1.873974,1.952367,6
2.011504,1.861059,1.822352,2.040268,1.861664,1.85767,2.229158,1.964226,1.183085,1.622802,1.825129,1.837691,1.898929,1.838936,1.810463,1.815643,2.016159,1.532319,1.861062,1.912372,6
1.742204,1.803654,1.761557,1.647086,1.807419,1.791625,2.201815,1.730875,1.184672,1.588842,1.770876,1.779496,1.823726,1.772383,1.765023,1.757057,1.604382,1.458004,1.806891,1.868348,6
1.664465,1.789747,1.756245,1.634301,1.793161,1.806253,2.200388,1.760938,1.168038,1.611816,1.757399,1.778565,1.816778,1.779386,1.725245,1.742821,1.611733,1.454903,1.809449,1.853123,6
1.756674,1.888352,1.845904,1.782761,1.896862,1.89318,2.146305,1.62226,1.282319,1.770432,1.840011,1.872436,1.88628,1.886169,1.805979,1.828058,1.749448,1.552433,1.898527,1.92726,6
1.728621,1.873851,1.81827,1.586582,1.86073,1.875695,2.246567,1.851068,1.18523,1.611798,1.828043,1.835674,1.890134,1.827175,1.800432,1.812365,1.55463,1.540811,1.875771,1.93355,6
1.695279,1.837018,1.788433,1.628197,1.823669,1.84253,2.225927,1.810789,1.190869,1.604393,1.788983,1.801534,1.869912,1.8005,1.755092,1.77358,1.601003,1.495416,1.834837,1.889449,6
1.815124,1.917459,1.876358,1.673662,1.886141,1.922007,2.331567,1.954647,1.314283,1.599016,1.894273,1.86835,2.006144,1.849931,1.883148,1.877053,1.65873,1.616063,1.905117,1.996453,6
1.693696,1.830956,1.774045,1.684247,1.829924,1.823071,2.14357,1.702343,1.184531,1.668744,1.771248,1.796607,1.825648,1.80588,1.737165,1.753637,1.637326,1.467304,1.827573,1.866212,6
1.724664,1.856634,1.834651,1.586237,1.84696,1.888571,2.264143,1.882806,1.206109,1.575287,1.851423,1.840235,1.933779,1.818137,1.82203,1.824645,1.564173,1.567532,1.886118,1.954904,6
1.7376,1.826784,1.825689,1.598003,1.82814,1.866216,2.28334,1.869968,1.223511,1.558366,1.843094,1.830764,1.922492,1.804557,1.825413,1.819729,1.583655,1.55372,1.870828,1.943471,6
1.705099,1.829066,1.761526,1.599364,1.811915,1.819387,2.233039,1.828552,1.158883,1.595814,1.775741,1.783201,1.832448,1.783237,1.760562,1.770012,1.582341,1.477387,1.81699,1.878892,6
1.705178,1.852366,1.804994,1.602542,1.832108,1.863494,2.25506,1.889012,1.181239,1.587363,1.820219,1.810274,1.903126,1.799143,1.789513,1.793454,1.568829,1.529152,1.856336,1.924231,6
1.82806,1.93399,1.848686,1.666122,1.911819,1.914275,2.309865,2.004486,1.231874,1.698016,1.89982,1.870986,1.911638,1.859079,1.902258,1.876215,1.625806,1.611058,1.928551,2.004155,6
1.862944,1.959485,1.877957,1.733463,1.938571,1.950624,2.310108,2.027926,1.275335,1.75174,1.927374,1.903124,1.931266,1.897062,1.921261,1.903123,1.699471,1.64679,1.96161,2.027789,6
1.756003,1.898539,1.80058,1.568455,1.875111,1.872568,2.295715,1.945772,1.184397,1.669557,1.842525,1.837831,1.852853,1.834551,1.851791,1.848273,1.571248,1.556702,1.880889,1.950738,6
1.86311,2.004941,1.92271,1.678608,1.97988,1.997044,2.337041,2.053857,1.304752,1.762824,1.97211,1.9482,1.986081,1.937441,1.973022,1.960122,1.666704,1.705596,2.004858,2.077084,6
1.761426,1.891733,1.805967,1.581511,1.867593,1.880331,2.259551,1.953685,1.145519,1.64396,1.856145,1.831788,1.869249,1.821385,1.855804,1.839128,1.556797,1.56621,1.890364,1.965106,6
1.773354,1.891746,1.788103,1.599436,1.878512,1.846486,2.235128,1.845666,1.181537,1.69635,1.825012,1.830038,1.818626,1.832664,1.843953,1.834275,1.582995,1.52839,1.866911,1.931303,6
1.784363,1.889617,1.784627,1.668117,1.889787,1.837894,2.183908,1.762068,1.177807,1.736899,1.812095,1.834718,1.780622,1.845575,1.82044,1.813853,1.622811,1.5072,1.868951,1.911893,6
1.782391,1.904925,1.814961,1.572168,1.881644,1.88463,2.256443,1.933944,1.162674,1.654185,1.864261,1.843321,1.874566,1.832861,1.873345,1.856071,1.553616,1.576043,1.896918,1.974519,6
1.76108,1.890177,1.798887,1.576972,1.869827,1.868896,2.268599,1.934321,1.150045,1.652288,1.843727,1.830577,1.849528,1.823373,1.847076,1.834187,1.552703,1.551655,1.882611,1.952461,6
1.760525,1.899823,1.822781,1.578491,1.871935,1.901929,2.247953,1.960352,1.153892,1.637889,1.872875,1.843437,1.899498,1.830978,1.866999,1.854231,1.563746,1.590052,1.904707,1.982416,6
1.762772,1.873974,1.768427,1.611199,1.867468,1.823109,2.246979,1.812058,1.183898,1.697574,1.790268,1.819108,1.777121,1.829899,1.8036,1.808602,1.596572,1.490026,1.84403,1.893345,6
1.775501,1.886076,1.79171,1.584963,1.872225,1.855082,2.235242,1.867924,1.149237,1.660333,1.8295,1.829085,1.825637,1.826,1.83611,1.826456,1.556703,1.533758,1.873715,1.937179,6
1.749199,1.859232,1.766975,1.599913,1.843367,1.831974,2.224759,1.865387,1.132518,1.647993,1.805824,1.801015,1.808895,1.800187,1.808778,1.797741,1.570342,1.504406,1.84717,1.911423,6
1.859283,1.96829,1.876029,1.760111,1.960908,1.933218,2.294937,1.917883,1.320909,1.811012,1.903573,1.916666,1.894545,1.924992,1.905691,1.903001,1.731366,1.620605,1.951781,1.999105,6
1.745312,1.878228,1.774932,1.614282,1.872899,1.833959,2.252167,1.835198,1.174248,1.704506,1.798222,1.825009,1.782388,1.834945,1.803099,1.807995,1.590706,1.498893,1.856217,1.900963,6
1.756395,1.877169,1.771986,1.592448,1.868128,1.8293,2.268858,1.859454,1.169299,1.685418,1.80093,1.819073,1.788097,1.824519,1.813457,1.811223,1.570284,1.500414,1.851835,1.906275,6
1.768337,1.896109,1.795131,1.599795,1.890117,1.853083,2.231031,1.82185,1.171865,1.700878,1.822705,1.842105,1.807167,1.846665,1.831033,1.83001,1.572054,1.526748,1.877327,1.928123,6
1.785967,1.888411,1.780822,1.608629,1.887858,1.828794,2.238357,1.783899,1.187188,1.708107,1.799933,1.834392,1.775676,1.843727,1.816102,1.818193,1.580419,1.49814,1.858004,1.903949,6
1.783496,1.891265,1.789285,1.597907,1.886845,1.844472,2.235266,1.813791,1.172207,1.692971,1.814035,1.838199,1.795128,1.843136,1.824028,1.824503,1.569788,1.516285,1.86988,1.919554,6
1.762272,1.893901,1.809305,1.573249,1.877799,1.876015,2.227533,1.881162,1.149264,1.651544,1.847382,1.839795,1.858437,1.832489,1.84631,1.83752,1.544964,1.557022,1.890121,1.956212,6
1.911719,2.068622,1.977977,1.844447,2.079083,2.018612,2.362787,1.676444,1.537644,2.040798,1.995793,2.023597,1.972823,2.036251,2.004028,1.998565,1.791258,1.722348,2.053789,2.086995,6
1.755483,1.872617,1.782774,1.588042,1.856562,1.849602,2.232896,1.873925,1.145016,1.650112,1.818982,1.817573,1.824921,1.815929,1.820034,1.814562,1.566209,1.523799,1.862597,1.925661,6
1.919885,1.986838,1.871564,1.772184,2.000133,1.909242,2.22622,1.683008,1.31143,1.868006,1.889376,1.935786,1.823918,1.954182,1.914138,1.910154,1.725338,1.596392,1.954009,1.984058,6
1.704521,1.878666,1.794587,1.585896,1.850384,1.877031,2.308348,1.982007,1.18359,1.659526,1.830639,1.82557,1.863503,1.826371,1.820694,1.830445,1.600973,1.549942,1.871181,1.935705,6
1.722049,1.890191,1.802437,1.577841,1.868474,1.878699,2.281241,1.941803,1.168585,1.665746,1.839397,1.836165,1.85753,1.834126,1.833089,1.835403,1.572775,1.55462,1.883798,1.946127,6
1.720761,1.891434,1.816956,1.583616,1.861994,1.903135,2.287868,1.993312,1.170162,1.644475,1.85866,1.840654,1.895175,1.833649,1.841005,1.844589,1.585873,1.581038,1.897203,1.965743,6
2.022151,1.892293,1.800124,2.097232,1.873294,1.857653,2.311924,2.063299,1.246882,1.731801,1.808863,1.837151,1.856082,1.864108,1.807967,1.83122,2.108869,1.52368,1.847183,1.891135,6
2.019326,1.90907,1.825533,2.018057,1.884699,1.890754,2.257281,2.065766,1.143506,1.638078,1.855356,1.850551,1.899855,1.857354,1.852364,1.853696,2.011392,1.572801,1.886354,1.948198,6
2.008184,1.89886,1.812372,2.082473,1.860799,1.883291,2.320504,2.141054,1.242395,1.67591,1.840329,1.831398,1.939351,1.837594,1.844736,1.858457,2.111156,1.569917,1.862409,1.936482,6
1.992855,1.894266,1.821159,2.07241,1.848225,1.902323,2.301428,2.190395,1.193523,1.626685,1.867047,1.824505,1.97129,1.820638,1.858888,1.855164,2.085942,1.594397,1.877172,1.962663,6
2.031729,1.925021,1.84115,2.049923,1.908321,1.903531,2.22844,2.045834,1.121038,1.679408,1.880152,1.868111,1.873897,1.884619,1.869332,1.851778,2.008715,1.583136,1.908584,1.958691,6
1.776149,1.918848,1.821196,1.560001,1.901706,1.887388,2.279153,1.925044,1.176137,1.676846,1.862001,1.859199,1.861412,1.852336,1.870926,1.862282,1.54124,1.575436,1.905485,1.970986,6
1.771508,1.888169,1.784886,1.602345,1.870484,1.852555,2.238447,1.878288,1.169952,1.672728,1.828543,1.825747,1.824881,1.823835,1.839211,1.829707,1.587488,1.53402,1.868347,1.93284,6
1.763607,1.897807,1.814329,1.586826,1.873746,1.890727,2.245299,1.949924,1.140957,1.644291,1.866951,1.838397,1.880154,1.825523,1.862665,1.843833,1.555527,1.577953,1.901342,1.975842,6
1.753801,1.877816,1.797503,1.587931,1.851608,1.873137,2.248342,1.954094,1.133553,1.626039,1.848507,1.818445,1.869917,1.80694,1.84379,1.825627,1.560785,1.556756,1.879725,1.956688,6
1.771062,1.890991,1.809529,1.586607,1.864159,1.883931,2.233834,1.93905,1.141345,1.633072,1.86324,1.830075,1.883242,1.81691,1.863664,1.842297,1.560842,1.573492,1.891637,1.972507,6
1.771536,1.907783,1.801603,1.661338,1.909297,1.854732,2.205787,1.761701,1.209737,1.757844,1.821026,1.856299,1.793721,1.870882,1.829358,1.834256,1.6312,1.523806,1.883279,1.920483,6
1.750746,1.870189,1.78435,1.59041,1.845921,1.858083,2.26527,1.954058,1.13282,1.629796,1.833235,1.809795,1.847395,1.801117,1.830869,1.814338,1.562495,1.53795,1.867282,1.94083,6
1.746023,1.889647,1.812501,1.584092,1.859938,1.895325,2.267384,1.983238,1.151137,1.631251,1.862493,1.833475,1.891592,1.821947,1.851999,1.842334,1.572247,1.579217,1.895021,1.9708,6
1.753343,1.887256,1.81177,1.583474,1.858635,1.890618,2.234772,1.937512,1.157224,1.630026,1.85801,1.832584,1.891308,1.823233,1.851747,1.843802,1.578492,1.57499,1.888966,1.966306,6
1.737533,1.870743,1.785661,1.598751,1.853625,1.857445,2.218982,1.863217,1.150389,1.658189,1.818197,1.820098,1.831823,1.8214,1.811771,1.81454,1.586291,1.527398,1.864296,1.923316,6
1.753649,1.854862,1.762385,1.590323,1.839853,1.821946,2.237112,1.854145,1.144615,1.636977,1.795317,1.797292,1.80381,1.797481,1.802279,1.794818,1.566877,1.493195,1.836249,1.901197,6
1.752066,1.883591,1.801007,1.586392,1.8598,1.877134,2.259266,1.95404,1.139083,1.638311,1.848601,1.826314,1.864252,1.816839,1.84238,1.829188,1.560559,1.55838,1.8852,1.956749,6
1.75799,1.897015,1.818272,1.587169,1.870377,1.897756,2.252356,1.969895,1.143389,1.638959,1.870145,1.839504,1.891026,1.826365,1.861503,1.845743,1.561474,1.58431,1.903678,1.978459,6
1.747394,1.900382,1.825057,1.581605,1.871021,1.90848,2.256534,1.977379,1.156132,1.639765,1.875266,1.845265,1.90551,1.832909,1.864143,1.854647,1.570242,1.59485,1.90826,1.984166,6
1.728281,1.878073,1.801825,1.596196,1.850578,1.886286,2.258421,1.968463,1.145991,1.638201,1.847176,1.825232,1.875289,1.818006,1.830486,1.826832,1.584521,1.562645,1.884853,1.953481,6
1.735022,1.869043,1.791298,1.591678,1.843539,1.870022,2.239822,1.935355,1.13991,1.630049,1.834843,1.815117,1.861642,1.809058,1.824628,1.818655,1.578713,1.546256,1.870974,1.941612,6
1.741296,1.861741,1.78124,1.599215,1.838943,1.857487,2.235936,1.92909,1.12583,1.629109,1.826356,1.80617,1.844211,1.799755,1.816753,1.805642,1.572889,1.531961,1.863751,1.93284,6
1.73753,1.882833,1.810938,1.581751,1.853513,1.892125,2.248531,1.962111,1.145993,1.622506,1.858026,1.828724,1.894983,1.817092,1.845066,1.836336,1.56883,1.5743,1.889986,1.966367,6
1.727766,1.867189,1.789013,1.595701,1.843191,1.869047,2.24385,1.935466,1.141537,1.635183,1.82944,1.815323,1.854877,1.810955,1.81504,1.813937,1.583311,1.541396,1.869761,1.934883,6
1.716543,1.883361,1.817659,1.588801,1.851206,1.905507,2.253679,1.977213,1.162299,1.629567,1.860481,1.834416,1.90941,1.826039,1.839218,1.841519,1.592952,1.583857,1.894321,1.967473,6
2.017311,2.010553,1.943983,1.980918,2.000808,2.006944,2.179771,1.880041,1.259405,1.783595,1.988627,1.962632,1.991878,1.969708,1.981836,1.957899,1.938814,1.712321,2.017998,2.075984,6
1.735102,1.891826,1.813697,1.598351,1.857914,1.904733,2.273136,1.994233,1.17592,1.646854,1.861996,1.838159,1.896616,1.832295,1.848831,1.850785,1.612898,1.586165,1.89504,1.968018,6
1.711905,1.834799,1.760876,1.651261,1.798543,1.854775,2.257802,1.991882,1.150398,1.619079,1.807641,1.78159,1.850723,1.78302,1.787042,1.790528,1.66373,1.521304,1.838396,1.909156,6
1.733809,1.87269,1.792409,1.586315,1.848148,1.870055,2.242405,1.929946,1.1413,1.632988,1.835847,1.817806,1.860526,1.811176,1.82674,1.820565,1.571462,1.54691,1.873029,1.942746,6
1.75497,1.903918,1.825708,1.561601,1.881904,1.898807,2.257754,1.934469,1.15758,1.640292,1.866556,1.850676,1.891092,1.83874,1.859394,1.852496,1.54074,1.583138,1.906082,1.97667,6
1.740834,1.873767,1.799599,1.585867,1.855495,1.868871,2.202364,1.872738,1.129039,1.629418,1.83797,1.821867,1.863461,1.812768,1.826391,1.816085,1.549862,1.545021,1.877854,1.945531,6
1.71851,1.860837,1.791856,1.584066,1.837505,1.866097,2.218805,1.899353,1.137727,1.614877,1.8279,1.811002,1.869546,1.80372,1.811699,1.808992,1.566236,1.538577,1.865052,1.934604,6
1.798744,1.869261,1.76292,1.624604,1.870618,1.805676,2.220225,1.799591,1.134231,1.679932,1.796115,1.807288,1.760956,1.807439,1.81085,1.78607,1.548497,1.477513,1.847333,1.900665,6
1.804875,1.897215,1.807046,1.589926,1.881791,1.86757,2.230259,1.901966,1.130417,1.642521,1.85822,1.833849,1.853268,1.819029,1.865455,1.834037,1.52953,1.557656,1.893308,1.96764,6
1.770666,1.889897,1.811667,1.578134,1.867673,1.878462,2.243916,1.937548,1.131769,1.620076,1.862692,1.828853,1.88394,1.810752,1.860073,1.83256,1.527724,1.567417,1.892976,1.97286,6
1.86805,1.961237,1.857501,1.706631,1.970375,1.896566,2.172552,1.662907,1.254862,1.801905,1.876359,1.910733,1.837186,1.920246,1.893697,1.886829,1.653233,1.58176,1.936433,1.975756,6
1.791725,1.934236,1.846364,1.568301,1.914778,1.915213,2.276608,1.963873,1.162732,1.660295,1.89815,1.873038,1.902457,1.854994,1.900251,1.876686,1.523246,1.611534,1.935571,2.009842,6
1.757274,1.904662,1.825635,1.568648,1.882747,1.898448,2.241334,1.929118,1.150725,1.644795,1.870722,1.849184,1.892095,1.836474,1.865488,1.852628,1.5415,1.58526,1.908011,1.980804,6
1.771026,1.888475,1.805396,1.582506,1.867052,1.872717,2.247161,1.93961,1.13045,1.628629,1.857768,1.82599,1.871234,1.809999,1.857633,1.829678,1.532966,1.560957,1.889274,1.96744,6
1.778716,1.877189,1.790819,1.593225,1.861142,1.851433,2.201103,1.857528,1.123333,1.634432,1.836805,1.816304,1.842942,1.805309,1.841134,1.815704,1.541551,1.534922,1.871746,1.945036,6
2.040444,1.885052,1.813557,2.114664,1.87027,1.872155,2.263347,2.074772,1.162258,1.703207,1.841103,1.835238,1.842915,1.861191,1.813299,1.801468,2.066926,1.533644,1.8681,1.908541,6
1.77599,1.870495,1.779613,1.589133,1.854123,1.839695,2.229765,1.882346,1.125139,1.63175,1.825632,1.807689,1.827993,1.798184,1.833083,1.808105,1.54082,1.521551,1.860722,1.933837,6
1.74531,1.830266,1.758147,1.616195,1.821653,1.805783,2.222949,1.84668,1.11353,1.598682,1.787195,1.775315,1.813911,1.76479,1.774781,1.751408,1.534762,1.470181,1.82707,1.891841,6
1.766402,1.878088,1.8235,1.605196,1.8568,1.882263,2.241739,1.935346,1.146615,1.586542,1.864708,1.823711,1.919671,1.799229,1.845267,1.816141,1.532653,1.567072,1.891037,1.972892,6
1.759386,1.886465,1.834317,1.589053,1.863716,1.891769,2.259163,1.926483,1.175951,1.585664,1.867257,1.835376,1.936365,1.811806,1.847729,1.829534,1.534814,1.576359,1.894167,1.975829,6
1.809227,1.899385,1.844565,1.624689,1.873679,1.887071,2.300961,1.926697,1.248145,1.587866,1.873279,1.842222,1.957409,1.818221,1.870129,1.847593,1.581127,1.581455,1.88669,1.979226,6
1.603131,1.222176,1.038689,1.644668,1.207998,1.068562,2.273981,1.750597,1.085659,1.625218,1.036488,1.110777,1.086207,1.161387,1.089002,1.095406,1.633396,0.265127,1.079461,1.157627,6
1.519369,1.132157,1.030702,1.697704,1.06414,1.1071,2.21353,1.882276,1.030604,1.538358,1.085749,1.006674,1.266577,1.026156,1.076833,1.034002,1.673902,0.401074,1.056021,1.202611,6
1.579937,1.580559,1.47808,1.494159,1.556459,1.538972,2.03465,1.686939,0.43947,1.114791,1.518146,1.503772,1.564551,1.498926,1.522499,1.500505,1.449648,1.138539,1.550716,1.634251,6
1.600036,1.635797,1.564162,1.510565,1.588656,1.65034,2.041702,1.823994,0.501102,1.069917,1.628758,1.560216,1.718774,1.53293,1.612193,1.579722,1.47741,1.288195,1.638712,1.746297,6
1.582919,1.199245,1.025103,1.653644,1.174773,1.055705,2.27586,1.772984,1.102591,1.620362,1.023777,1.080933,1.12741,1.126253,1.079469,1.085876,1.652821,0.236988,1.053811,1.150722,6
1.53682,1.138235,1.014505,1.707952,1.089076,1.070847,2.241361,1.838176,1.068326,1.579626,1.042426,1.018333,1.198256,1.056811,1.049624,1.026551,1.687992,0.267727,1.033607,1.157594,6
1.572646,1.592229,1.520218,1.520974,1.546081,1.606355,2.01165,1.802405,0.424276,1.066206,1.583226,1.514832,1.678676,1.490136,1.562254,1.529254,1.481545,1.229461,1.594987,1.699589,6
1.593719,1.609819,1.545713,1.553556,1.564735,1.626201,2.040026,1.819328,0.527578,1.063295,1.601174,1.53567,1.713232,1.509739,1.580981,1.551813,1.516916,1.255057,1.613473,1.720346,6
1.624313,1.295628,1.201819,1.778361,1.219461,1.28255,2.297353,2.019583,1.208881,1.639924,1.261946,1.176417,1.455594,1.178489,1.262521,1.231932,1.783193,0.778849,1.226614,1.37082,6
1.724145,1.306279,1.13261,1.590575,1.312242,1.13396,2.277604,1.672588,1.125795,1.653921,1.10676,1.216155,1.111251,1.254917,1.177646,1.192078,1.570175,0.468732,1.168572,1.237743,6
1.68783,1.700348,1.63417,1.620319,1.662696,1.705157,2.095405,1.861343,0.72798,1.196184,1.686383,1.62967,1.776229,1.605366,1.67032,1.639482,1.57424,1.357218,1.700323,1.798238,6
1.578926,1.597022,1.533934,1.532844,1.552469,1.61573,2.015487,1.804361,0.458524,1.0622,1.592965,1.522735,1.697656,1.496082,1.568551,1.533865,1.485392,1.240274,1.604402,1.71046,6
1.505069,1.167479,1.050249,1.656838,1.072764,1.15602,2.24014,1.949756,1.085803,1.550528,1.120367,1.029874,1.353115,1.030241,1.1361,1.120675,1.697747,0.552144,1.083083,1.256477,6
1.557077,1.142891,1.012672,1.722365,1.082262,1.07538,2.255001,1.87508,1.096856,1.597563,1.054928,1.012459,1.219597,1.047489,1.074234,1.044437,1.715233,0.318984,1.030266,1.170622,6
1.568891,1.579871,1.502999,1.512734,1.539469,1.584619,2.01653,1.774222,0.412299,1.071484,1.558671,1.504571,1.646218,1.484596,1.541294,1.513471,1.473126,1.197992,1.577896,1.677831,6
1.555348,1.57817,1.498666,1.494055,1.540103,1.584103,1.999139,1.738334,0.388344,1.084578,1.549038,1.507842,1.629476,1.492776,1.530296,1.514269,1.465338,1.191001,1.576212,1.668981,6
1.592296,1.201087,1.034311,1.698767,1.183691,1.066013,2.279709,1.772389,1.11769,1.645046,1.025413,1.094468,1.09715,1.155116,1.060697,1.072349,1.68702,0.213038,1.061285,1.135211,6
1.516463,1.134763,1.039869,1.718939,1.062568,1.120746,2.228212,1.896292,1.072978,1.545171,1.089291,1.013004,1.293113,1.030265,1.069843,1.040306,1.705241,0.425721,1.057186,1.20205,6
1.601549,1.584875,1.470313,1.503106,1.564177,1.528667,2.052239,1.683328,0.476853,1.132615,1.507734,1.506265,1.541489,1.504049,1.519486,1.501077,1.46391,1.126006,1.545578,1.624684,6
1.567271,1.593568,1.518896,1.486719,1.553133,1.605758,2.002628,1.763974,0.382387,1.081244,1.575376,1.522858,1.654619,1.502691,1.555187,1.531312,1.450865,1.222027,1.597945,1.695748,6
1.539148,1.15303,1.021079,1.667323,1.083641,1.092078,2.241637,1.87727,1.077612,1.553014,1.072251,1.015319,1.270446,1.024424,1.09676,1.06938,1.671752,0.399774,1.045399,1.202013,6
1.617252,1.26189,1.165693,1.794619,1.212912,1.232536,2.271189,1.935342,1.144794,1.635383,1.210558,1.158006,1.333332,1.186618,1.193115,1.156328,1.757558,0.657316,1.197326,1.306966,6
2.060649,1.812261,1.737832,2.043267,1.838432,1.742753,2.017473,1.472678,1.004602,1.643897,1.727901,1.773219,1.70411,1.802111,1.722921,1.707351,1.946125,1.380636,1.778818,1.802215,6
1.585397,1.605442,1.53328,1.519871,1.559523,1.618417,2.02467,1.816818,0.438625,1.07417,1.598771,1.527797,1.686992,1.503164,1.582186,1.545164,1.478126,1.24711,1.60954,1.716769,6
1.593024,1.618146,1.547475,1.517441,1.573677,1.629251,2.028051,1.808696,0.474284,1.06876,1.606384,1.543049,1.700182,1.518309,1.591044,1.561216,1.481043,1.260828,1.620157,1.723498,6
1.497953,1.141479,1.02534,1.669963,1.058625,1.124075,2.222429,1.915932,1.034846,1.534638,1.093833,1.008251,1.289185,1.020906,1.093798,1.063926,1.678072,0.458326,1.061565,1.218606,6
1.515994,1.135012,1.030552,1.699791,1.059836,1.116563,2.214145,1.905085,1.032028,1.534625,1.096751,1.004323,1.281879,1.018675,1.088392,1.042955,1.682005,0.434629,1.061363,1.213884,6
1.58176,1.594262,1.496633,1.474107,1.563985,1.567455,2.030152,1.719596,0.413877,1.100809,1.545474,1.51789,1.595805,1.50627,1.543699,1.519265,1.433664,1.177023,1.573713,1.662657,6
1.601041,1.614909,1.545387,1.534886,1.569877,1.625682,2.032129,1.818138,0.481433,1.067364,1.609255,1.536683,1.704015,1.509416,1.593686,1.554254,1.488235,1.258921,1.617906,1.727224,6
1.495203,1.153351,1.045296,1.677503,1.058866,1.146083,2.251478,1.949707,1.101136,1.562911,1.103708,1.021293,1.34412,1.032782,1.107385,1.096213,1.715892,0.514477,1.063909,1.231663,6
1.507728,1.134268,1.016063,1.68415,1.063631,1.09817,2.228989,1.888332,1.047438,1.548881,1.069003,1.0047,1.25592,1.026863,1.071839,1.044487,1.681393,0.381904,1.044177,1.190144,6
1.617897,1.664028,1.596094,1.539861,1.613431,1.681412,2.074208,1.854924,0.613827,1.080399,1.654452,1.590881,1.760922,1.5651,1.638467,1.614608,1.526508,1.327746,1.661989,1.769535,6
1.600739,1.659833,1.598701,1.535792,1.610487,1.688823,2.070225,1.845403,0.614042,1.086726,1.64902,1.594657,1.762569,1.572289,1.626769,1.617241,1.534041,1.3286,1.6651,1.767689,6
1.546019,1.170479,1.01815,1.688785,1.124584,1.069077,2.276686,1.83148,1.1294,1.621678,1.025906,1.049426,1.18872,1.095245,1.059552,1.0696,1.70608,0.276968,1.031875,1.145806,6
1.498595,1.130828,1.036197,1.700339,1.052691,1.123337,2.214363,1.901289,1.05632,1.542809,1.08899,1.007404,1.299094,1.026553,1.072685,1.044792,1.69683,0.437107,1.055243,1.204485,6
1.709456,1.740444,1.672379,1.633831,1.701275,1.747062,2.136824,1.901888,0.8073,1.249609,1.721844,1.673529,1.80621,1.654659,1.707588,1.685803,1.607619,1.406811,1.73775,1.831771,6
1.554357,1.617688,1.544484,1.473245,1.574047,1.634298,2.026431,1.779347,0.456046,1.095591,1.597011,1.550464,1.680362,1.535267,1.576234,1.562287,1.458677,1.256047,1.618587,1.714287,6
1.634874,1.241589,1.061955,1.690198,1.229115,1.070945,2.314471,1.762482,1.186597,1.684249,1.032168,1.13273,1.120975,1.19008,1.098937,1.124872,1.697063,0.285415,1.075185,1.148483,6
