@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.83308,1.495693,1.609544,1.863817,40
1.839709,1.476189,1.598637,1.841313,40
1.823971,1.476591,1.612501,1.856066,40
1.815919,1.457195,1.622048,1.829149,40
1.832641,1.454146,1.616655,1.831447,40
1.884398,1.609198,1.647422,2.018505,40
1.856912,1.564736,1.627677,1.982978,40
1.831814,1.502653,1.604183,1.904817,40
1.83111,1.454436,1.620116,1.809952,40
1.832301,1.478473,1.606579,1.85702,40
1.80177,1.460528,1.617519,1.877447,40
1.860028,1.505849,1.648485,1.905825,40
1.833125,1.499316,1.595274,1.885655,40
1.824126,1.447735,1.625404,1.793943,40
1.80667,1.450192,1.639045,1.805621,40
1.844776,1.518901,1.609187,1.928841,40
1.816353,1.463701,1.612855,1.880683,40
1.865065,1.511159,1.617018,1.884994,40
1.845906,1.518608,1.61057,1.929874,40
1.814741,1.454314,1.616262,1.855641,40
1.826263,1.451885,1.626799,1.84522,40
1.858666,1.502935,1.628508,1.898702,40
1.836939,1.45757,1.619629,1.823952,40
1.847565,1.473439,1.6474,1.810375,40
1.867474,1.536867,1.614707,1.929233,40
1.948575,1.6802,1.66619,2.080751,40
1.54523,1.042077,1.977787,1.976543,40
1.446026,1.114186,1.979309,2.071584,40
1.859144,1.620499,1.834867,1.966917,40
1.832078,1.592992,1.79168,1.945623,40
1.504076,1.04858,1.986615,1.998343,40
1.460499,1.138301,2.005623,2.069773,40
1.830984,1.580153,1.818739,1.929536,40
1.834728,1.588117,1.821344,1.939507,40
1.497489,1.053977,1.979463,2.002216,40
1.459323,1.114078,1.972157,2.048417,40
1.825557,1.582604,1.816607,1.940591,40
1.829204,1.575457,1.81155,1.924943,40
1.604261,1.062547,2.021055,1.980241,40
1.49113,1.083379,2.005627,2.022461,40
1.828469,1.588274,1.816106,1.948504,40
1.827037,1.567086,1.810736,1.91827,40
1.442019,1.253199,1.985371,2.177435,40
1.832191,1.569541,1.82145,1.914339,40
1.47935,1.083391,1.988746,2.023218,40
1.45333,1.119878,1.988432,2.062911,40
1.833233,1.597106,1.806986,1.946972,40
1.830156,1.580363,1.819351,1.931687,40
1.470673,1.081455,1.9658,2.032104,40
1.466843,1.074581,1.973862,2.037656,40
1.794824,1.212816,1.996554,1.770545,40
1.828253,1.59519,1.817199,1.956356,40
1.82306,1.578436,1.820075,1.931471,40
1.549498,1.077069,1.969447,2.015473,40
1.446934,1.162468,1.995783,2.10837,40
1.827598,1.607284,1.824807,1.971942,40
1.841509,1.616817,1.808922,1.959785,40
1.480621,1.055442,1.974538,2.013389,40
1.435158,1.177708,1.98975,2.131678,40
1.827374,1.594453,1.826525,1.95438,40
1.840397,1.603026,1.80197,1.945805,40
1.665028,1.064482,1.978209,1.936716,40
1.52223,1.129088,2.0214,2.047957,40
1.823258,1.573913,1.823911,1.939726,40
1.830742,1.589508,1.790827,1.940211,40
1.496247,1.031378,1.973928,1.998626,40
1.456524,1.081188,1.982392,2.050448,40
1.82812,1.585697,1.809761,1.95762,40
1.845942,1.613037,1.802215,1.965402,40
1.488761,1.083047,1.97705,2.024047,40
1.486567,1.053507,1.985192,2.013042,40
1.831942,1.591887,1.821081,1.958075,40
1.838604,1.604219,1.807837,1.964626,40
1.457773,1.082138,1.951838,2.04121,40
1.491357,1.040667,1.988311,2.016099,40
1.83389,1.57933,1.813515,1.93813,40
1.845507,1.598212,1.811304,1.952663,40
1.583114,1.057081,2.013677,2.010086,40
1.463402,1.098044,1.985902,2.045831,40
1.828998,1.587309,1.832737,1.954994,40
1.837437,1.588769,1.801734,1.943405,40
1.502923,1.122043,1.97691,2.065812,40
1.476968,1.052559,1.980032,2.022955,40
1.827676,1.574582,1.806022,1.945469,40
1.831797,1.567389,1.801338,1.928209,40
1.495006,1.145383,1.98803,2.081654,40
1.446321,1.119001,1.983332,2.072364,40
1.839932,1.592454,1.810045,1.949302,40
1.842475,1.606725,1.795531,1.963659,40
1.578227,1.02113,1.992548,1.961305,40
1.466426,1.092201,1.978503,2.040893,40
1.838189,1.595329,1.81793,1.953351,40
1.841609,1.582592,1.803075,1.935681,40
1.573626,1.09508,1.838281,1.961779,40
1.462048,1.098953,1.982689,2.044718,40
1.834119,1.542384,1.629713,1.936641,40
1.822231,1.493603,1.637877,1.895406,40
1.827487,1.474962,1.641745,1.855331,40
1.835028,1.47435,1.65853,1.821103,40
1.832831,1.489383,1.618522,1.866583,40
1.835773,1.503211,1.622506,1.885095,40
1.83877,1.521983,1.627578,1.91042,40
1.832976,1.503666,1.625771,1.901388,40
1.847882,1.551921,1.626379,1.943965,40
1.842666,1.562663,1.63453,1.964219,40
1.849813,1.568019,1.635292,1.9696,40
1.849667,1.575338,1.6363,1.971021,40
1.831819,1.492948,1.618827,1.874413,40
1.851718,1.575674,1.636619,1.976691,40
1.838465,1.504112,1.613575,1.874267,40
1.837603,1.538497,1.635796,1.943067,40
1.838166,1.560816,1.641989,1.971344,40
1.844396,1.526389,1.648339,1.927649,40
1.832279,1.519879,1.63003,1.915889,40
1.837091,1.528231,1.638924,1.933179,40
1.825626,1.512066,1.630282,1.908485,40
1.863295,1.480936,1.694015,1.710215,40
1.818009,1.459538,1.640066,1.847349,40
1.837709,1.504303,1.626791,1.901817,40
1.823248,1.474788,1.631469,1.857469,40
1.818045,1.462324,1.638948,1.819499,40
1.831786,1.498891,1.61659,1.87499,40
1.844498,1.559358,1.62748,1.95204,40
1.838552,1.527744,1.629302,1.912863,40
1.848769,1.554505,1.624164,1.934927,40
1.855981,1.547632,1.621212,1.900564,40
1.853441,1.561377,1.61645,1.927984,40
1.851705,1.567132,1.629365,1.960328,40
1.846778,1.555668,1.623519,1.935088,40
1.850688,1.566119,1.632827,1.966647,40
1.864299,1.557499,1.640664,1.938179,40
1.857213,1.521775,1.642889,1.901655,40
1.846602,1.52486,1.634458,1.91576,40
1.852472,1.514766,1.631318,1.916442,40
1.87655,1.490983,2.124713,1.770396,40
1.853242,1.490388,2.117145,1.827945,40
1.954373,1.613283,1.853577,1.640421,40
2.22219,1.82361,2.289512,1.565314,40
1.835634,1.489358,1.64049,1.862659,40
1.831581,1.479738,1.632902,1.875637,40
1.851681,1.519241,1.636067,1.905102,40
1.845097,1.551666,1.640005,1.962277,40
1.854028,1.521506,1.644928,1.915322,40
1.841782,1.507006,1.63465,1.897216,40
1.840567,1.534421,1.63942,1.938509,40
1.821702,1.475496,1.622793,1.853935,40
1.837942,1.505756,1.629488,1.878873,40
1.825714,1.487435,1.617884,1.862499,40
1.830643,1.518136,1.633575,1.920113,40
1.829819,1.471851,1.6289,1.837541,40
1.842447,1.523045,1.617064,1.893954,40
1.838153,1.525027,1.609263,1.908903,40
1.830193,1.508297,1.622643,1.89937,40
1.841357,1.541319,1.630145,1.935254,40
1.830802,1.46728,1.640774,1.860711,40
1.843361,1.510801,1.628526,1.894585,40
1.853925,1.561687,1.617683,1.948266,40
1.86402,1.576489,1.587643,1.943582,40
1.903102,1.567911,2.1504,1.96591,40
1.863154,1.569104,2.109052,1.939076,40
1.89307,1.450543,1.627292,1.837939,40
1.85702,1.57151,1.61188,1.991324,40
1.844625,1.502339,1.60561,1.912872,40
1.85304,1.501492,1.598073,1.905057,40
1.843224,1.46978,1.596881,1.84983,40
1.831497,1.467049,1.621706,1.846984,40
1.879505,1.570523,1.624291,1.984824,40
1.839011,1.478264,1.604353,1.83623,40
1.836398,1.494847,1.600053,1.907493,40
1.837105,1.482116,1.614733,1.875639,40
1.861721,1.484394,1.643476,1.830369,40
1.854855,1.483267,1.617519,1.86484,40
1.851467,1.496934,1.621004,1.894,40
1.873246,1.525714,1.606435,1.896882,40
1.948335,1.650843,1.682272,2.06168,40
1.911949,1.571612,1.627239,1.967813,40
1.8339,1.52212,1.582274,1.918928,40
1.820104,1.496948,1.596188,1.896662,40
1.819554,1.475044,1.602262,1.858431,40
1.820921,1.457814,1.61713,1.839436,40
1.821534,1.458391,1.601574,1.854294,40
1.849024,1.546224,1.602564,1.963029,40
1.842713,1.534374,1.585092,1.925044,40
1.821079,1.45113,1.604779,1.848847,40
1.830542,1.474317,1.588362,1.874986,40
1.847185,1.519854,1.611497,1.936837,40
1.835612,1.512561,1.596782,1.912536,40
1.835425,1.534798,1.603626,1.938001,40
1.81866,1.472948,1.612871,1.881716,40
1.843307,1.472841,1.609693,1.856736,40
2.023806,1.621852,1.825458,1.665772,40
1.955411,1.713762,1.690488,2.122937,40
1.888011,1.470086,1.657883,1.868688,40
1.842539,1.444484,1.6171,1.847263,40
1.8337,1.455976,1.646168,1.816925,40
1.858915,1.550032,1.617927,1.976003,40
1.817695,1.465556,1.595394,1.857398,40
1.823753,1.446329,1.627945,1.832102,40
1.853992,1.527762,1.611637,1.908911,40
1.841291,1.451625,1.649726,1.762722,40
1.851984,1.490715,1.586197,1.868588,40
1.828178,1.464186,1.631222,1.862984,40
1.864911,1.558568,1.59276,1.943697,40
1.897829,1.531178,1.652584,1.879032,40
1.855666,1.506553,1.633757,1.88416,40
1.850923,1.472155,1.631005,1.824352,40
1.848869,1.459993,1.608822,1.815818,40
1.854009,1.487367,1.61982,1.832892,40
1.853449,1.491793,1.605392,1.829176,40
1.861369,1.513726,1.610852,1.866481,40
1.822744,1.447859,1.632395,1.859312,40
1.868314,1.449949,1.67216,1.836961,40
1.921409,1.520977,1.605911,1.851866,40
1.904772,1.518213,1.636743,1.932518,40
1.92939,1.557227,1.648563,1.965598,40
1.532879,1.210885,1.516906,1.669322,40
1.554937,1.243185,1.531175,1.6901,40
1.116148,0.314741,1.689295,1.752469,40
1.051706,0.426812,1.706536,1.801497,40
1.53002,1.209243,1.518788,1.659035,40
1.540864,1.188617,1.516879,1.631809,40
1.087713,0.419395,1.703449,1.763586,40
1.033415,0.577354,1.687118,1.851325,40
1.549201,1.227486,1.506077,1.668872,40
1.555465,1.249999,1.507798,1.677491,40
1.059006,0.451661,1.686296,1.791131,40
1.103286,0.27553,1.696827,1.749861,40
1.523883,1.207559,1.506965,1.660313,40
1.53126,1.202944,1.527438,1.655401,40
1.127171,0.561744,1.732384,1.815985,40
1.429396,0.959913,1.423817,1.768452,40
1.534834,1.178874,1.514375,1.630479,40
1.539561,1.210314,1.504081,1.648866,40
1.191486,0.176354,1.744476,1.697513,40
1.299136,0.470364,1.664528,1.711226,40
1.858383,1.418815,1.607382,1.44853,40
1.562413,1.244214,1.534195,1.679794,40
1.565536,1.247652,1.514431,1.678906,40
1.135983,0.539981,1.723999,1.796937,40
1.122282,0.464998,1.724612,1.786242,40
1.52646,1.195113,1.513902,1.647247,40
1.550687,1.21489,1.510199,1.642342,40
1.152137,0.43526,1.693576,1.747986,40
1.125952,0.492769,1.725335,1.778246,40
1.531805,1.210422,1.514942,1.656183,40
1.526844,1.208434,1.500913,1.661574,40
1.241686,0.224522,1.694506,1.685917,40
1.130958,0.221824,1.721842,1.733321,40
1.544539,1.224607,1.512432,1.664784,40
1.528935,1.200689,1.499735,1.656937,40
1.098505,0.275352,1.68592,1.734425,40
1.090285,0.305069,1.690149,1.75418,40
1.548199,1.233103,1.504573,1.674791,40
1.553984,1.223952,1.506994,1.662867,40
1.756158,1.185337,1.874155,1.233544,40
1.226902,0.370545,1.717719,1.731567,40
1.107688,0.291204,1.693335,1.747024,40
1.544142,1.204605,1.515631,1.655439,40
1.546706,1.213429,1.491694,1.656038,40
1.084375,0.380284,1.649281,1.746656,40
1.081118,0.355692,1.666988,1.757415,40
1.543761,1.19445,1.530551,1.652389,40
1.55821,1.223107,1.504136,1.663838,40
1.106705,0.324321,1.686951,1.74933,40
1.224655,0.180812,1.781696,1.723701,40
1.538288,1.185258,1.520948,1.648345,40
1.545281,1.208014,1.499951,1.651878,40
1.169557,0.321535,1.726758,1.720908,40
1.287844,0.237417,1.776825,1.702675,40
2.45405,2.206997,2.450211,2.297251,40
1.66991,1.934292,1.346972,1.956951,39
1.562738,1.865754,1.244451,1.922067,39
1.576952,1.887428,1.247364,1.949714,39
1.553946,1.871722,1.23932,1.956673,39
1.565565,1.823071,1.26453,1.883946,39
1.540332,1.83789,1.239609,1.922633,39
1.547931,1.873743,1.249257,1.965531,39
1.564178,1.892455,1.23679,1.969536,39
1.575696,1.903469,1.265618,1.971465,39
1.556857,1.903391,1.253975,2.012324,39
1.543915,1.868264,1.256084,1.956607,39
1.549387,1.867203,1.241078,1.94484,39
1.906252,2.027829,1.934316,1.57574,39
1.865187,1.917262,1.624427,1.581559,39
1.542899,1.833336,1.244527,1.906923,39
1.547141,1.835598,1.248888,1.91295,39
1.536925,1.839529,1.243926,1.923121,39
1.570653,1.826423,1.820121,1.838,39
1.538946,1.855559,1.25305,1.955608,39
1.56977,1.862601,1.24065,1.927288,39
1.528961,1.843944,1.245405,1.933265,39
1.673533,1.840391,1.431511,1.634497,39
1.558091,1.87624,1.244933,1.975167,39
1.580349,1.853455,1.270032,1.899875,39
1.570935,1.868689,1.25956,1.931489,39
1.555851,1.867273,1.245917,1.938415,39
1.681057,1.872324,1.368822,1.731513,39
1.574704,1.855446,1.267495,1.923759,39
1.56359,1.870325,1.259382,1.946937,39
1.559019,1.837452,1.260958,1.91797,39
1.70825,1.865939,1.82025,1.713353,39
1.547667,1.818494,1.262058,1.893108,39
1.556228,1.817972,1.261424,1.864499,39
1.558427,1.886666,1.262523,1.98216,39
1.568159,1.906401,1.272584,1.992331,39
1.54911,1.904776,1.867333,1.961634,39
1.893192,1.936025,1.765093,1.512749,39
1.581371,1.891371,1.271889,1.973956,39
2.45553,2.644298,2.460985,2.507045,39
1.545879,1.869634,1.269388,1.960621,39
1.573723,1.88721,1.272675,1.974961,39
1.597079,1.84407,1.269779,1.889697,39
1.569457,1.886201,1.306851,1.980088,39
2.081099,2.132,2.055815,1.690528,39
1.558442,1.937892,1.861187,2.073147,39
1.5335,1.887246,1.833392,1.965054,39
1.592027,1.914795,1.232174,2.073385,39
1.649768,1.965795,1.291017,2.135919,39
1.614488,1.935116,1.225918,2.093953,39
1.715958,1.838805,1.387996,1.768881,39
1.561358,1.870021,1.175891,2.001684,39
1.516076,1.81096,1.228384,1.918745,39
1.62066,1.833397,1.392523,1.673301,39
2.449634,2.650637,2.452614,2.524096,39
1.519455,1.841442,1.241715,1.942472,39
1.546363,1.865639,1.234729,1.953967,39
1.557439,1.867286,1.244425,1.95428,39
1.55128,1.848365,1.237208,1.911591,39
1.564264,1.849159,1.268852,1.93238,39
1.559407,1.861892,1.243719,1.941256,39
1.551837,1.856855,1.235564,1.943123,39
1.543269,1.86114,1.23727,1.956629,39
1.831016,1.972341,1.624209,1.558657,39
1.634708,1.85382,1.353531,1.690382,39
1.844388,1.987126,1.554203,1.622317,39
1.571565,1.871727,1.248591,1.940426,39
1.569751,1.856849,1.234535,1.911555,39
2.447609,2.658683,2.454942,2.527043,39
1.574557,1.862332,1.234012,1.919297,39
1.566018,1.840747,1.256561,1.903274,39
1.552851,1.864804,1.239481,1.948149,39
1.566673,1.868838,1.254297,1.942988,39
1.551839,1.878363,1.238559,1.957969,39
1.558323,1.867732,1.235284,1.95883,39
1.52114,1.811138,1.235078,1.90025,39
1.543855,1.807157,1.249203,1.878529,39
1.530145,1.78988,1.231638,1.879463,39
1.530284,1.846423,1.227472,1.94756,39
1.783583,1.853652,1.668404,1.571744,39
1.533239,1.890084,1.826587,1.93737,39
1.52984,1.833287,1.216746,1.93324,39
1.529802,1.793992,1.217434,1.889976,39
1.53717,1.862962,1.227684,1.96425,39
1.545507,1.861473,1.213314,1.953905,39
1.529026,1.836721,1.21189,1.925757,39
2.457381,2.664717,2.462651,2.53342,39
1.56588,1.85737,1.244049,1.916489,39
1.55661,1.85228,1.249035,1.928771,39
1.552292,1.873175,1.235039,1.94944,39
1.562737,1.855358,1.210766,1.914911,39
1.535618,1.862808,1.229133,1.955776,39
1.54431,1.823575,1.226286,1.88975,39
1.537382,1.846893,1.226064,1.936816,39
1.581415,1.844755,1.245934,1.888642,39
1.575412,1.870147,1.237917,1.94121,39
1.918888,1.958244,1.431081,2.046514,39
1.564258,1.841065,1.246268,1.927965,39
1.536566,1.817892,1.217523,1.908459,39
1.567775,1.86758,1.236817,1.943493,39
1.544171,1.820831,1.385008,1.806559,39
1.53487,1.863962,1.226094,1.959062,39
1.580157,1.833084,1.220603,1.870419,39
1.564836,1.82155,1.242612,1.882502,39
1.529499,1.828398,1.216877,1.904634,39
1.563844,1.87098,1.231198,1.936181,39
1.565581,1.885438,1.222451,1.972136,39
1.511171,1.834946,1.227494,1.947697,39
1.531003,1.811343,1.226344,1.886323,39
1.545287,1.840186,1.22267,1.914728,39
1.565123,1.828553,1.818199,1.8498,39
1.549943,1.827472,1.827396,1.874417,39
1.533924,1.863036,1.225464,1.961768,39
1.561735,1.822095,1.236044,1.879944,39
1.581941,1.886379,1.240735,1.956347,39
1.558698,1.874993,1.239989,1.964345,39
1.557709,1.854371,1.224847,1.934578,39
1.528566,1.844943,1.234433,1.929602,39
1.568755,1.885068,1.229598,1.935822,39
1.534271,1.831139,1.246889,1.883532,39
1.59692,1.887218,1.239718,1.911588,39
1.578555,1.864009,1.239026,1.918311,39
1.549433,1.855706,1.255988,1.901901,39
1.729637,1.897204,1.614147,1.614181,39
1.642332,1.80076,1.445859,1.659251,39
1.54562,1.864581,1.22158,2.000603,39
1.590917,1.892207,1.241177,2.055298,39
1.570556,1.892124,1.223474,2.031647,39
1.697373,1.863229,1.432986,1.717841,39
1.565129,1.973482,1.63735,2.063715,39
1.570521,1.959641,1.624448,2.042618,39
1.699763,2.007218,1.042693,2.181035,39
1.700568,2.014164,1.047162,2.182285,39
1.541325,1.933038,1.595217,2.017004,39
1.534042,1.937695,1.59277,2.01733,39
1.698631,2.050151,1.043923,2.238939,39
1.706519,1.992436,1.029992,2.152325,39
1.548661,1.950028,1.602971,2.023949,39
1.541184,1.925143,1.598753,2.006256,39
1.702324,1.989779,1.031639,2.151427,39
1.665968,2.005191,1.018525,2.191761,39
1.523905,1.920184,1.567716,1.998974,39
1.543637,1.942172,1.601933,2.0283,39
1.696668,2.037677,1.054889,2.208172,39
1.704456,1.969756,1.037183,2.137749,39
1.532445,1.926858,1.596306,2.017422,39
1.578649,1.958778,1.613271,2.029426,39
1.707026,2.035955,1.066873,2.210382,39
1.714005,2.011411,1.036104,2.165538,39
1.511435,1.914147,1.573575,1.992992,39
1.538933,1.942708,1.592248,2.020552,39
1.745068,2.044151,1.099247,2.21769,39
1.717676,1.999119,1.064042,2.157223,39
1.55594,1.954726,1.611204,2.02742,39
1.55034,1.958099,1.609937,2.030429,39
1.705083,2.03699,1.039242,2.208178,39
1.688783,2.030241,1.036958,2.195736,39
1.53394,1.934137,1.603458,2.007302,39
1.555696,1.948201,1.608005,2.035926,39
2.466062,2.689306,2.464017,2.601407,39
1.714032,2.024091,1.053162,2.183475,39
1.683114,2.019311,1.050802,2.19362,39
1.558768,1.96605,1.605387,2.036429,39
1.554491,1.958379,1.612917,2.043766,39
1.720483,2.070815,1.093564,2.248762,39
1.681762,2.055719,1.091246,2.220188,39
1.531557,1.927868,1.579625,2.004567,39
1.514116,1.914174,1.563196,2.007189,39
1.755585,1.954204,1.081909,2.102626,39
1.689113,2.012223,1.058822,2.203975,39
1.515134,1.913579,1.573439,1.991794,39
1.509757,1.911555,1.570711,1.988125,39
1.717302,1.968279,1.043314,2.118952,39
1.764056,2.073169,1.142017,2.249658,39
1.538605,1.926449,1.589058,2.009359,39
1.528192,1.923671,1.570713,2.001659,39
1.805275,2.051225,1.146404,2.196631,39
1.68432,1.993498,1.032069,2.166971,39
1.521436,1.932918,1.587755,2.018705,39
1.532022,1.899778,1.564035,1.962658,39
1.729093,1.974187,1.048162,2.116509,39
1.705423,2.00012,1.037235,2.157802,39
1.54328,1.940256,1.582458,2.000725,39
1.555963,1.954869,1.575208,2.024865,39
1.703289,2.013494,1.046295,2.17846,39
1.709592,2.052242,1.061836,2.224031,39
1.530735,1.931423,1.564556,1.995972,39
1.530717,1.937929,1.583264,2.010033,39
1.706866,2.020966,1.034094,2.183198,39
1.699124,2.026741,1.037264,2.184416,39
1.501202,1.878142,1.538308,1.948852,39
1.541243,1.923203,1.590142,2.01529,39
1.798997,1.945013,1.136626,2.089145,39
1.698544,1.946184,1.019845,2.117766,39
1.559073,1.824851,1.258614,1.88522,39
1.53779,1.853858,1.248047,1.93814,39
1.546677,1.841437,1.260748,1.908265,39
1.572897,1.850737,1.234147,1.894244,39
1.736499,1.867932,1.616686,1.601379,39
1.545191,1.857746,1.236248,1.939364,39
1.551307,1.863861,1.245045,1.940665,39
1.536693,1.866102,1.241127,1.946143,39
1.535692,1.845837,1.267817,1.947857,39
1.536213,1.863527,1.236193,1.970143,39
1.567813,1.815649,1.827253,1.817798,39
1.545125,1.84994,1.817369,1.874063,39
1.542194,1.870754,1.27581,1.970449,39
1.541069,1.854741,1.268344,1.961955,39
1.575632,1.818074,1.337494,1.902245,39
1.51704,1.795739,1.27946,1.907657,39
1.536789,1.85747,1.206396,1.938107,39
1.543831,1.861651,1.278409,1.943648,39
1.554754,1.92369,1.214875,2.056278,39
1.626245,1.801505,1.308675,1.759276,39
1.621315,1.998474,1.290631,2.172142,39
1.542068,1.889201,1.814865,1.978599,39
1.56132,1.867587,1.231154,1.96018,39
2.008118,2.121481,2.066897,1.662371,39
1.544482,1.925113,1.229771,2.065143,39
1.562515,1.908157,1.237747,2.041022,39
1.570142,1.952963,1.227839,2.088344,39
1.772539,1.920407,1.504646,1.666476,39
1.543396,1.890414,1.212419,2.021779,39
1.542339,1.877268,1.21382,1.97708,39
1.549565,1.90674,1.224069,2.03418,39
1.550867,1.912492,1.221775,2.042905,39
1.549012,1.920223,1.227212,2.048518,39
1.557028,1.928349,1.234037,2.074179,39
1.555747,1.910357,1.222443,2.031856,39
1.562318,1.92518,1.214924,2.058722,39
1.524285,1.858987,1.231615,1.972473,39
1.560789,1.929442,1.225322,2.058444,39
1.548254,1.885754,1.21686,2.009887,39
1.751774,1.946411,1.44594,1.870945,39
1.651555,1.909529,1.326357,2.060095,39
1.593076,1.897489,1.242773,2.055333,39
1.536055,1.884332,1.202709,2.019144,39
1.544558,1.882386,1.214977,2.006859,39
1.541348,1.834142,1.214022,1.926721,39
1.545944,1.864091,1.2411,1.976589,39
1.766786,1.91317,1.603644,1.67139,39
1.645958,1.861051,1.32259,1.728173,39
1.553982,1.929251,1.225702,2.07489,39
1.603314,1.858692,1.300955,1.805918,39
1.774976,1.909531,1.839142,1.682884,39
1.55116,1.848637,1.221017,1.95558,39
1.544365,1.859266,1.202487,1.996545,39
1.850998,1.94519,1.721828,1.675134,39
1.583285,1.927309,1.223852,2.01943,39
1.565455,1.914336,1.206622,2.050104,39
1.587589,1.87858,1.246825,2.035073,39
1.55416,1.882448,1.221564,2.002252,39
1.69728,1.868557,1.444566,1.622129,39
1.529316,1.822102,1.242553,1.914394,39
1.579972,1.89469,1.274437,2.000399,39
1.539416,1.866912,1.851541,1.950485,39
1.547702,1.869784,1.237519,1.962483,39
1.519019,1.86442,1.36413,2.029618,39
1.550876,1.869338,1.21244,1.998266,39
1.586341,1.927103,1.239029,2.075146,39
1.541634,1.861341,1.211143,1.953583,39
1.545121,1.871498,1.22296,1.973427,39
1.554094,1.84212,1.231824,1.938306,39
1.811887,1.898161,1.720811,1.559119,39
1.543846,1.83059,1.205054,1.918219,39
1.532366,1.818228,1.228143,1.895409,39
1.542599,1.854763,1.247862,1.929152,39
1.523239,1.820711,1.254202,1.88526,39
1.54019,1.813757,1.237287,1.873777,39
1.562736,1.811861,1.235518,1.839217,39
1.512106,1.797304,1.276342,1.880991,39
1.515683,1.812134,1.245578,1.906074,39
1.528597,1.862225,1.216946,1.95369,39
1.733258,1.914372,1.794024,1.56129,39
1.559953,1.840182,1.815612,1.874394,39
1.546364,1.839857,1.200617,1.930154,39
1.522751,1.819233,1.280067,1.886817,39
1.57058,1.817709,1.244086,1.868446,39
1.558101,1.839204,1.259685,1.907778,39
1.52903,1.803668,1.241025,1.867225,39
1.516923,1.813376,1.240612,1.906332,39
1.56969,1.813128,1.216563,1.877111,39
1.553212,1.894414,1.294082,2.022234,39
1.5397,1.863344,1.836717,1.907948,39
1.530482,1.878127,1.873737,1.968643,39
1.515634,1.81413,1.271505,1.917333,39
1.60754,1.810646,1.834432,1.785425,39
1.562203,1.872243,1.237083,1.999382,39
2.019058,2.082122,2.124135,1.594771,39
1.611228,1.889646,1.343501,1.990301,39
1.594605,1.847397,1.317314,1.928571,39
1.595634,1.870559,1.281496,1.952112,39
1.589267,1.855772,1.275569,1.895444,39
1.560502,1.839523,1.264347,1.928147,39
1.530406,1.831579,1.244837,1.921978,39
1.531172,1.834142,1.288096,1.901428,39
1.54901,1.862536,1.225617,1.967898,39
1.540526,1.83115,1.207985,1.934982,39
1.549857,1.849769,1.202568,1.952543,39
1.531205,1.833685,1.233966,1.90909,39
1.558013,1.840385,1.272981,1.898327,39
1.643022,1.792659,1.382908,1.704545,39
1.536161,1.853803,1.218569,1.937959,39
1.535281,1.812625,1.251953,1.857865,39
1.542837,1.840623,1.227148,1.911308,39
1.549382,1.828149,1.235347,1.886618,39
1.531103,1.84028,1.246075,1.91656,39
1.530097,1.851265,1.227475,1.960949,39
1.92503,2.010172,1.93022,1.482781,39
1.556316,1.90264,1.257071,2.015284,39
1.523574,1.84636,1.819888,1.920402,39
2.458137,2.620729,2.452814,2.508631,39
1.540259,1.847366,1.229971,1.953963,39
1.53889,1.843576,1.231021,1.955289,39
1.540983,1.863653,1.237594,1.958376,39
1.538072,1.849911,1.797806,1.887822,39
1.565172,1.848138,1.804757,1.815977,39
1.547726,1.861347,1.251463,1.968433,39
1.581487,1.844863,1.295153,1.956994,39
1.552717,1.853216,1.279579,1.944918,39
1.678882,1.891261,1.431638,1.701435,39
1.553416,1.854695,1.238714,1.925655,39
1.734851,1.914935,1.539556,1.617772,39
1.530554,1.846248,1.261581,1.917402,39
1.568268,1.857358,1.212612,1.925565,39
1.535545,1.826409,1.245066,1.888852,39
1.541655,1.820646,1.233611,1.903556,39
1.506953,1.811539,1.269853,1.908852,39
1.526396,1.83472,1.249619,1.927016,39
1.556386,1.828324,1.216219,1.898001,39
1.526408,1.807853,1.240742,1.906938,39
1.532737,1.830068,1.231063,1.928172,39
1.532413,1.831192,1.233286,1.9189,39
1.544283,1.842604,1.239444,1.934736,39
1.536798,1.860399,1.807143,1.891367,39
1.704846,1.816305,1.641482,1.549765,39
1.792629,2.006689,1.956309,1.614901,39
1.793155,1.876897,1.609608,1.588127,39
1.537055,1.847102,1.829138,1.912605,39
1.53561,1.82948,1.247531,1.928178,39
1.539218,1.837354,1.258142,1.915444,39
1.57496,1.906841,1.247343,2.040248,39
1.586674,1.863842,1.24274,1.931684,39
1.575959,1.787689,1.247522,1.84486,39
1.588525,1.847874,1.855782,1.899022,39
1.591451,1.879268,1.30332,2.001921,39
1.562751,1.86982,1.849881,1.945251,39
1.586917,1.882783,1.269113,2.010095,39
1.376156,1.712949,0.266422,1.901485,39
1.384838,1.746832,0.292862,1.944661,39
1.125111,1.579012,1.163299,1.684682,39
1.153919,1.616119,1.237372,1.721962,39
1.387847,1.746498,0.294892,1.954209,39
1.361547,1.753561,0.207976,1.962052,39
1.123774,1.606432,1.221619,1.722652,39
1.196152,1.688336,1.268379,1.789155,39
1.402182,1.772587,0.377285,1.959904,39
1.368238,1.744213,0.158628,1.950815,39
1.160272,1.63847,1.242253,1.740188,39
1.152881,1.628599,1.194405,1.719967,39
