@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.61148,1.870788,1.861833,1.872656,1.811541,1.882723,1.547468,1.975799,1.557546,1.644596,1.583693,1.592139,1.931533,1.504223,1.609751,1.658413,1.964861,1.604357,12
1.58796,1.855828,1.847092,1.858172,1.801712,1.866838,1.526328,1.954685,1.563951,1.637723,1.562104,1.576146,1.921978,1.485568,1.604265,1.634086,1.945758,1.579982,12
1.552279,1.844537,1.847999,1.853977,1.795242,1.841047,1.517074,1.922129,1.582466,1.639237,1.550341,1.548551,1.876579,1.484046,1.620721,1.594214,1.933032,1.571882,12
1.563825,1.861242,1.857855,1.868229,1.794571,1.855522,1.531035,1.932623,1.590334,1.631938,1.561453,1.565919,1.896921,1.473904,1.636832,1.607236,1.94139,1.578372,12
1.527766,1.813072,1.836031,1.822348,1.814453,1.802274,1.507509,1.897884,1.591968,1.690951,1.532777,1.493659,1.794966,1.559304,1.600229,1.567555,1.927751,1.571031,12
1.533107,1.820659,1.838181,1.834206,1.789679,1.816108,1.501405,1.905447,1.561993,1.644369,1.537606,1.517564,1.833759,1.503639,1.593055,1.575818,1.92523,1.568445,12
1.549283,1.814872,1.852901,1.828175,1.828248,1.810779,1.520205,1.915463,1.587131,1.715878,1.554708,1.505001,1.78404,1.599101,1.5805,1.592916,1.946371,1.600038,12
1.555939,1.837303,1.842478,1.841916,1.786924,1.834488,1.516545,1.927774,1.542307,1.626274,1.548984,1.534731,1.871471,1.502206,1.586345,1.605002,1.938709,1.576043,12
1.650352,1.896646,1.86533,1.882435,1.823416,1.916881,1.56739,2.011201,1.565716,1.645462,1.595761,1.626814,1.990307,1.506303,1.611369,1.703112,1.97951,1.606392,12
1.510149,1.815642,1.823991,1.818923,1.816337,1.798964,1.497843,1.883023,1.609629,1.672242,1.513538,1.490264,1.815392,1.541049,1.620212,1.549655,1.912414,1.542257,12
1.514177,1.821007,1.846156,1.836822,1.801483,1.798627,1.512995,1.888064,1.577573,1.657688,1.539451,1.492776,1.774941,1.540508,1.612639,1.555009,1.929811,1.577438,12
1.607228,1.896261,1.886615,1.893093,1.834409,1.878669,1.589726,1.969958,1.609965,1.679879,1.601902,1.576591,1.902685,1.555537,1.678292,1.648845,1.985774,1.628376,12
1.604761,1.892953,1.89727,1.902542,1.837752,1.885602,1.576714,1.965585,1.627768,1.681465,1.607365,1.600293,1.914162,1.541185,1.673445,1.647216,1.979946,1.629212,12
1.493617,1.796428,1.830372,1.821911,1.78876,1.786599,1.476535,1.869329,1.574059,1.64893,1.518425,1.489789,1.765834,1.504527,1.589045,1.531949,1.90461,1.553481,12
1.549412,1.83656,1.836902,1.845108,1.784337,1.840119,1.50321,1.920036,1.575206,1.63072,1.539897,1.549982,1.877055,1.463381,1.600908,1.593915,1.923744,1.557677,12
1.679827,1.939982,1.969419,1.96607,1.925454,1.951817,1.631695,2.022331,1.734741,1.793886,1.686903,1.695183,1.987773,1.63571,1.731993,1.718049,2.034217,1.708492,12
1.475644,1.76879,1.804967,1.795896,1.765872,1.775491,1.432713,1.85424,1.563947,1.63463,1.488223,1.485335,1.775633,1.46004,1.544843,1.517725,1.875465,1.516761,12
1.519613,1.833163,1.835088,1.838457,1.78975,1.819973,1.501314,1.892639,1.607726,1.638243,1.524491,1.52431,1.842358,1.480603,1.622039,1.563822,1.913468,1.541681,12
1.585213,1.858919,1.848364,1.856196,1.808389,1.863204,1.53372,1.951055,1.586605,1.655991,1.560098,1.567569,1.920855,1.501775,1.619713,1.630084,1.947142,1.578493,12
1.518917,1.816303,1.854878,1.838475,1.810183,1.796441,1.516276,1.89096,1.573771,1.674157,1.549764,1.491904,1.760426,1.565455,1.604184,1.559192,1.937574,1.594336,12
1.507283,1.79494,1.822364,1.811569,1.79726,1.790814,1.47801,1.88126,1.570148,1.661245,1.51488,1.488333,1.812551,1.523702,1.582978,1.547393,1.908119,1.550244,12
1.554939,1.808981,1.832133,1.820238,1.804401,1.825167,1.490148,1.923167,1.559633,1.672909,1.537591,1.529901,1.871881,1.529052,1.558275,1.601131,1.926837,1.569484,12
1.671066,1.90872,1.872094,1.887961,1.847127,1.927882,1.589591,2.027915,1.587356,1.681558,1.608494,1.632521,2.01065,1.547796,1.632179,1.722317,1.996285,1.621671,12
1.629643,1.88007,1.860342,1.867798,1.826131,1.892176,1.561846,1.991283,1.573555,1.668137,1.585528,1.594174,1.957297,1.535074,1.612242,1.679387,1.974433,1.604802,12
1.591101,1.868432,1.925738,1.89372,1.841,1.86277,1.608555,1.924447,1.794883,1.850228,1.648656,1.558525,1.505209,1.695306,1.703727,1.622632,1.860922,1.696971,12
1.566876,1.87343,1.865024,1.872098,1.81692,1.854503,1.553687,1.933849,1.619619,1.660488,1.567683,1.555612,1.901384,1.520818,1.667342,1.608976,1.954026,1.587411,12
1.578934,1.875142,1.861464,1.869996,1.795607,1.861833,1.552738,1.948103,1.575344,1.627353,1.570259,1.562076,1.904666,1.498063,1.635636,1.627948,1.957723,1.589123,12
1.568169,1.841812,1.837583,1.849883,1.774251,1.857353,1.500192,1.938811,1.542813,1.602011,1.547173,1.573905,1.905639,1.439441,1.574125,1.618718,1.927662,1.560411,12
1.606536,1.876557,1.851473,1.87088,1.801599,1.89168,1.535504,1.97145,1.5813,1.626153,1.567792,1.607058,1.967842,1.459861,1.616625,1.656364,1.949094,1.573247,12
1.550293,1.827504,1.845588,1.826563,1.827815,1.813889,1.531987,1.916945,1.605544,1.716327,1.546534,1.498919,1.790815,1.594913,1.603294,1.593861,1.945879,1.586596,12
1.689571,1.947351,1.893849,1.91852,1.852347,1.956132,1.622315,2.044128,1.62967,1.677915,1.627947,1.664499,2.033899,1.532611,1.6804,1.742224,2.011233,1.629622,12
1.547188,1.834261,1.833318,1.837587,1.784609,1.836004,1.50199,1.918196,1.577866,1.634591,1.533908,1.541768,1.877831,1.471601,1.596302,1.59318,1.921597,1.551949,12
1.527545,1.81376,1.824727,1.817379,1.794621,1.808204,1.496191,1.899631,1.580644,1.663185,1.521071,1.502228,1.823718,1.518012,1.588633,1.571435,1.917363,1.550489,12
1.810395,2.064501,2.098595,2.069351,2.059569,2.027697,1.836099,2.13331,1.864841,1.988124,1.834665,1.740751,1.620411,1.903155,1.829186,1.849848,2.18419,1.888366,12
1.651389,1.88745,1.872215,1.876107,1.851067,1.904466,1.577544,2.008197,1.595028,1.707905,1.602498,1.60704,1.964732,1.570977,1.62431,1.697753,1.989136,1.625959,12
1.669019,1.895482,1.867816,1.876763,1.855874,1.921184,1.578704,2.02489,1.589037,1.698901,1.603117,1.625999,2.001394,1.566224,1.614629,1.719646,1.991609,1.619919,12
1.420147,1.730817,1.694757,1.735897,1.545004,1.714244,1.388492,1.843324,1.058314,1.229305,1.421615,1.369713,1.897152,1.248623,1.480283,1.506403,1.859474,1.459357,12
1.084869,1.433038,1.44488,1.424561,1.799696,1.438616,1.040112,1.544778,1.450066,1.568464,1.023704,1.012623,1.793216,1.561944,1.495496,1.120687,1.589153,1.081245,12
1.231706,1.484944,1.470164,1.451327,1.616042,1.548649,1.074062,1.660986,1.507566,1.63919,1.099349,1.17236,1.488322,1.304637,1.07866,1.296487,1.624145,1.11805,12
1.247807,1.501293,1.474038,1.459399,1.621161,1.561686,1.093582,1.677225,1.518779,1.646877,1.109898,1.183826,1.509767,1.314849,1.088427,1.317698,1.635696,1.124604,12
1.149689,1.463168,1.488893,1.457575,1.837106,1.475154,1.102956,1.586658,1.463673,1.613262,1.092203,1.065508,1.805879,1.633811,1.4933,1.188841,1.63959,1.153975,12
1.3915,1.717193,1.702067,1.722029,1.535257,1.6875,1.3785,1.818997,1.074203,1.237502,1.41044,1.334339,1.873314,1.260123,1.478791,1.476404,1.848226,1.455175,12
1.27839,1.527471,1.512636,1.484517,1.631825,1.582965,1.129532,1.701649,1.515437,1.644628,1.14943,1.209698,1.528882,1.335097,1.099144,1.346291,1.659491,1.16833,12
1.276185,1.52948,1.502227,1.477571,1.648503,1.578695,1.137498,1.700762,1.550028,1.680054,1.14096,1.195047,1.530521,1.368933,1.121487,1.347271,1.662415,1.160327,12
1.359572,1.745203,1.834625,1.780504,1.797466,1.647006,1.486776,1.759757,1.481755,1.609705,1.494241,1.289733,1.797104,1.688275,1.701366,1.412404,1.917312,1.578643,12
1.333928,1.689819,1.713746,1.702266,1.529317,1.637244,1.361284,1.767965,1.115399,1.265302,1.393465,1.273867,1.814566,1.29616,1.481428,1.416156,1.831075,1.450931,12
1.328958,1.579428,1.563017,1.548343,1.689094,1.634625,1.189699,1.739666,1.596672,1.703225,1.215452,1.284729,1.582676,1.383781,1.197376,1.392162,1.701066,1.22915,12
1.483918,1.782702,1.763097,1.78169,1.598501,1.769558,1.441253,1.891241,1.153747,1.290815,1.481664,1.441285,1.96175,1.309251,1.516957,1.569084,1.897787,1.514585,12
1.239542,1.491779,1.448753,1.46432,1.614473,1.560951,1.076743,1.670498,1.496038,1.631746,1.101157,1.189269,1.502202,1.279108,1.090278,1.305617,1.629131,1.113579,12
1.21089,1.488902,1.458289,1.449992,1.614095,1.538911,1.07121,1.653242,1.528003,1.642034,1.084248,1.151308,1.479463,1.301693,1.091583,1.282727,1.618032,1.101489,12
1.361193,1.723013,1.743347,1.733876,1.531953,1.662043,1.400437,1.791636,1.117085,1.255976,1.429066,1.303077,1.81804,1.308057,1.499881,1.448172,1.859793,1.485329,12
1.063668,1.440646,1.498189,1.448474,1.796992,1.420671,1.07091,1.525191,1.45424,1.570345,1.06624,0.996457,1.740118,1.597666,1.495645,1.102338,1.611082,1.137974,12
1.216857,1.476442,1.461718,1.443499,1.608013,1.538278,1.062778,1.649392,1.50434,1.633365,1.087309,1.159776,1.47914,1.29684,1.072091,1.28318,1.616432,1.105419,12
1.24293,1.494142,1.470523,1.450403,1.621137,1.555653,1.087445,1.671593,1.531307,1.661597,1.102584,1.176808,1.50563,1.320625,1.090572,1.312399,1.631028,1.117392,12
1.075116,1.440316,1.484021,1.441041,1.783641,1.429902,1.063116,1.534907,1.428283,1.547631,1.057863,1.009665,1.746608,1.578114,1.464174,1.122558,1.608282,1.122024,12
1.354391,1.716045,1.753619,1.746795,1.526268,1.661208,1.389885,1.784741,1.105363,1.247101,1.439356,1.316399,1.807576,1.277763,1.503714,1.43296,1.855557,1.498211,12
1.210382,1.480986,1.471232,1.446208,1.599029,1.537271,1.060179,1.647825,1.501029,1.615919,1.088023,1.159394,1.478659,1.28331,1.061893,1.279717,1.612626,1.104806,12
1.213684,1.484598,1.465213,1.441992,1.61054,1.538696,1.066706,1.651722,1.528671,1.64168,1.083081,1.155129,1.485657,1.304572,1.077615,1.286104,1.614947,1.098148,12
1.207347,1.524982,1.565171,1.522217,1.878542,1.529369,1.17196,1.62857,1.539933,1.65569,1.169858,1.145894,1.854844,1.674351,1.557566,1.24446,1.683378,1.226013,12
1.36944,1.710255,1.695097,1.720638,1.505376,1.678206,1.360603,1.803949,1.045925,1.187,1.39882,1.328724,1.860536,1.206506,1.469257,1.457156,1.834329,1.440234,12
1.242835,1.502289,1.494226,1.466175,1.603574,1.561188,1.08824,1.673328,1.495646,1.61332,1.118948,1.190637,1.505404,1.288131,1.068254,1.312029,1.632414,1.134504,12
1.231604,1.48691,1.459167,1.451063,1.613908,1.550412,1.074721,1.664138,1.510322,1.640628,1.094757,1.172458,1.491178,1.298733,1.082215,1.299481,1.624186,1.109879,12
1.369527,1.719762,1.730708,1.727386,1.524451,1.669893,1.38937,1.799646,1.095421,1.237683,1.420991,1.314036,1.834297,1.282759,1.481032,1.458032,1.853187,1.472189,12
1.369308,1.697413,1.677745,1.706785,1.510031,1.677079,1.341748,1.8023,1.042717,1.193319,1.383418,1.329484,1.86584,1.198291,1.452019,1.455325,1.822023,1.42202,12
1.207745,1.477013,1.465858,1.446826,1.595136,1.537789,1.050799,1.643156,1.497158,1.610008,1.083421,1.16164,1.480773,1.266989,1.061732,1.275192,1.608627,1.100546,12
1.215978,1.478507,1.454083,1.441193,1.606376,1.539623,1.060038,1.652807,1.516276,1.640234,1.080929,1.158896,1.486612,1.290142,1.076175,1.285343,1.613257,1.095717,12
1.388923,1.712031,1.715303,1.714655,1.535063,1.682272,1.375859,1.809883,1.091413,1.251328,1.410954,1.33005,1.86078,1.281426,1.453752,1.476994,1.847731,1.458169,12
1.390335,1.710869,1.696894,1.71981,1.519119,1.692844,1.357073,1.818968,1.05675,1.206948,1.402216,1.348913,1.876256,1.205852,1.460871,1.473605,1.833227,1.441763,12
1.234382,1.489635,1.477456,1.455699,1.614758,1.551088,1.078909,1.664874,1.511584,1.639518,1.105173,1.173861,1.491068,1.303086,1.084135,1.298883,1.626858,1.125456,12
1.223128,1.48042,1.456266,1.44156,1.612318,1.542644,1.067696,1.656735,1.522583,1.650768,1.085324,1.161724,1.486642,1.303384,1.082049,1.291972,1.618268,1.100485,12
1.381082,1.715799,1.716806,1.717118,1.525301,1.67948,1.375858,1.807145,1.082919,1.227111,1.409728,1.324889,1.859321,1.265893,1.461302,1.470327,1.845016,1.455442,12
1.341481,1.724512,1.763024,1.753217,1.529755,1.649546,1.410012,1.774272,1.138539,1.270441,1.44528,1.29401,1.791459,1.307806,1.539663,1.420237,1.865674,1.50901,12
1.213095,1.47588,1.478661,1.453518,1.59195,1.542627,1.053163,1.647587,1.490701,1.600826,1.095818,1.174445,1.481324,1.258916,1.06296,1.277153,1.611189,1.112042,12
1.216261,1.483533,1.459323,1.447199,1.596567,1.544843,1.059562,1.653588,1.500493,1.6133,1.084404,1.169885,1.489547,1.271461,1.061112,1.288995,1.613102,1.094488,12
1.40908,1.725287,1.720201,1.726254,1.538423,1.702616,1.381391,1.832571,1.07647,1.228221,1.421222,1.356639,1.889025,1.261912,1.457931,1.496793,1.85186,1.463221,12
1.39035,1.71144,1.711531,1.721828,1.527711,1.689458,1.364047,1.817269,1.068715,1.223646,1.411316,1.345908,1.871204,1.235486,1.458437,1.473502,1.83904,1.454945,12
1.230785,1.4856,1.463858,1.452937,1.614996,1.548737,1.075397,1.661893,1.500167,1.634037,1.098655,1.172439,1.484117,1.301853,1.078485,1.296452,1.625276,1.116198,12
1.253074,1.501047,1.470051,1.45707,1.633158,1.562111,1.099329,1.680102,1.534268,1.671042,1.110294,1.181746,1.5112,1.335439,1.102943,1.321363,1.639419,1.126586,12
1.352734,1.733025,1.782412,1.758783,1.565516,1.651654,1.432915,1.777629,1.182102,1.323148,1.461634,1.293618,1.773156,1.382165,1.54706,1.432249,1.883037,1.530333,12
1.321889,1.655789,1.653689,1.66867,1.499997,1.633745,1.301303,1.759783,1.059659,1.217849,1.343906,1.277227,1.827911,1.203406,1.4335,1.403766,1.791202,1.388713,12
1.226554,1.487267,1.478203,1.455879,1.601785,1.548814,1.069665,1.660421,1.499529,1.619345,1.102192,1.174987,1.491315,1.280231,1.071916,1.292475,1.620874,1.120218,12
1.22298,1.476965,1.465092,1.447003,1.604226,1.544031,1.060018,1.655605,1.499029,1.628234,1.092533,1.171884,1.485796,1.282548,1.068819,1.287492,1.615292,1.108793,12
1.30814,1.6862,1.732321,1.702217,1.565413,1.609558,1.381488,1.740585,1.196627,1.344293,1.400129,1.234455,1.767363,1.38831,1.522849,1.38639,1.841757,1.469665,12
1.471032,1.77464,1.765977,1.806983,1.628054,1.756474,1.46454,1.871701,1.188769,1.361123,1.507011,1.436848,1.905854,1.366454,1.575124,1.544171,1.922173,1.551938,12
1.210254,1.475867,1.474108,1.452941,1.58843,1.540696,1.048416,1.646862,1.48016,1.594669,1.092687,1.172963,1.478168,1.250268,1.054208,1.274686,1.607995,1.109092,12
1.215968,1.479834,1.453191,1.45841,1.589734,1.548707,1.050704,1.653281,1.469625,1.589368,1.089704,1.183142,1.485186,1.237943,1.057662,1.282911,1.611274,1.099633,12
1.382194,1.758351,1.817417,1.790557,1.586918,1.674473,1.469024,1.799583,1.203316,1.347898,1.502105,1.325432,1.793703,1.416238,1.575481,1.458985,1.912986,1.5734,12
1.381857,1.702106,1.707602,1.714327,1.537828,1.678757,1.362111,1.807582,1.075767,1.24279,1.407136,1.332935,1.860434,1.266339,1.453322,1.465407,1.839116,1.453642,12
1.166113,1.444057,1.440868,1.424007,1.588477,1.50484,1.014349,1.612194,1.495752,1.614957,1.050878,1.123006,1.428894,1.259251,1.057693,1.228288,1.584321,1.073017,12
1.209751,1.479332,1.46078,1.4462,1.597064,1.539274,1.053293,1.649855,1.506443,1.619926,1.08249,1.161438,1.486351,1.268828,1.069383,1.278704,1.609112,1.097564,12
1.081038,1.479769,1.564344,1.500044,1.806591,1.431016,1.143842,1.530676,1.476675,1.591923,1.139335,1.011811,1.722397,1.646185,1.536153,1.120921,1.661843,1.22272,12
1.357445,1.699715,1.690677,1.710908,1.503675,1.668235,1.347131,1.792766,1.048293,1.18729,1.388163,1.317584,1.855986,1.20431,1.461636,1.443919,1.824311,1.430699,12
1.333685,1.570917,1.562943,1.544645,1.686069,1.635377,1.188299,1.734906,1.588826,1.700355,1.216112,1.285818,1.582712,1.384166,1.195655,1.393544,1.703987,1.232196,12
1.195716,1.475524,1.454032,1.435336,1.609597,1.524786,1.057002,1.639277,1.533028,1.647474,1.070063,1.133496,1.465882,1.305173,1.084279,1.267171,1.607906,1.089285,12
0.577789,1.117977,1.276233,1.136897,1.515117,1.087301,0.668574,1.180635,1.770208,1.876324,0.64572,0.449911,1.494809,1.311048,1.525767,0.568757,1.347954,0.764183,12
1.377165,1.705295,1.704105,1.717221,1.521348,1.679227,1.361295,1.805636,1.058849,1.21538,1.405209,1.33402,1.857402,1.240894,1.451238,1.464247,1.837911,1.448707,12
1.213565,1.47815,1.463904,1.44329,1.596089,1.538839,1.057193,1.648651,1.507298,1.626666,1.084493,1.160549,1.48497,1.276858,1.067165,1.282548,1.612146,1.100576,12
1.228894,1.48405,1.461022,1.440442,1.61806,1.545136,1.073617,1.660503,1.537318,1.665617,1.088172,1.163312,1.496056,1.316634,1.089003,1.29823,1.621136,1.103377,12
1.110586,1.439201,1.478941,1.432128,1.813402,1.452833,1.055862,1.557644,1.453882,1.579476,1.055232,1.043469,1.798401,1.599367,1.458632,1.15432,1.606568,1.112725,12
1.308087,1.679001,1.728656,1.710223,1.530163,1.619343,1.355315,1.74357,1.12838,1.274671,1.400566,1.263381,1.778799,1.302784,1.490481,1.384892,1.828198,1.464549,12
1.18364,1.454078,1.446118,1.435525,1.579127,1.523648,1.017485,1.625917,1.483788,1.595087,1.062455,1.153499,1.460996,1.22976,1.049852,1.248292,1.588938,1.075989,12
1.202611,1.472021,1.454143,1.446204,1.585067,1.537592,1.039723,1.643003,1.481812,1.594209,1.07752,1.167471,1.478373,1.241189,1.051001,1.271278,1.602053,1.088538,12
1.35269,1.691056,1.668882,1.709125,1.503427,1.668809,1.334622,1.787283,1.031462,1.174992,1.377867,1.323569,1.856014,1.186043,1.458953,1.439222,1.819045,1.4167,12
1.323112,1.671981,1.65574,1.686582,1.484281,1.645205,1.308741,1.765984,1.030545,1.163345,1.351136,1.293155,1.840655,1.163017,1.445018,1.410058,1.795864,1.390025,12
1.177104,1.450374,1.453866,1.429959,1.575485,1.518281,1.011383,1.617613,1.488006,1.593753,1.059119,1.148778,1.456616,1.231713,1.040979,1.24235,1.584035,1.073223,12
1.202743,1.469773,1.455952,1.445041,1.581668,1.537534,1.036582,1.641514,1.477111,1.590825,1.078041,1.171195,1.477833,1.2368,1.043984,1.27141,1.600498,1.087678,12
1.043292,1.409644,1.44885,1.419552,1.760957,1.423972,0.985861,1.514068,1.396715,1.488652,1.007853,1.021109,1.768171,1.502678,1.428093,1.090429,1.562152,1.058331,12
1.353732,1.68784,1.683995,1.712056,1.498581,1.673862,1.319649,1.788947,1.027196,1.158506,1.382379,1.341636,1.860523,1.158318,1.435955,1.438804,1.809128,1.418287,12
1.163554,1.456175,1.454092,1.438414,1.566794,1.514738,1.009873,1.613174,1.477025,1.570188,1.057953,1.143918,1.447107,1.211528,1.037522,1.232064,1.581091,1.071319,12
1.184735,1.457674,1.44713,1.432837,1.576788,1.524457,1.019107,1.627847,1.488204,1.596827,1.060738,1.153889,1.467251,1.231157,1.04297,1.253376,1.588121,1.071223,12
1.339354,1.677616,1.691003,1.689794,1.499722,1.649638,1.325984,1.773831,1.063727,1.204805,1.373987,1.300449,1.831035,1.218644,1.427974,1.426714,1.809914,1.419014,12
1.406217,1.726266,1.718851,1.744731,1.558125,1.713232,1.372883,1.827195,1.125983,1.253445,1.425869,1.386377,1.899054,1.241215,1.493799,1.486706,1.846386,1.460664,12
1.1935,1.474355,1.46317,1.449935,1.57247,1.536609,1.034003,1.63665,1.475014,1.569527,1.077457,1.170379,1.476941,1.220092,1.039477,1.265226,1.597454,1.085693,12
1.197372,1.475949,1.467972,1.447967,1.573188,1.538109,1.036664,1.638706,1.478979,1.574288,1.079562,1.174084,1.479739,1.227356,1.034248,1.270954,1.598252,1.085878,12
1.355967,1.68547,1.683459,1.694865,1.493451,1.67121,1.315888,1.790723,1.038912,1.162829,1.371308,1.331548,1.864382,1.169536,1.414589,1.445835,1.803701,1.40581,12
1.047207,1.399424,1.436605,1.410843,1.780717,1.423389,0.975373,1.514171,1.423347,1.525595,0.997335,1.021058,1.780179,1.516733,1.443815,1.084443,1.555087,1.048426,12
1.175316,1.457342,1.451083,1.436267,1.576699,1.520403,1.014604,1.617387,1.4886,1.588172,1.058126,1.147091,1.460208,1.227008,1.046443,1.242462,1.585867,1.073235,12
1.181271,1.458046,1.446689,1.42411,1.584713,1.5181,1.025749,1.624801,1.510013,1.61802,1.054785,1.138919,1.461893,1.260598,1.051001,1.252909,1.589655,1.066971,12
1.349703,1.693193,1.685403,1.701328,1.485667,1.667283,1.327489,1.787871,1.034934,1.152577,1.374475,1.32126,1.853936,1.167865,1.432667,1.441031,1.80947,1.411017,12
1.320894,1.707773,1.758191,1.75131,1.516302,1.642657,1.378579,1.757134,1.10964,1.227586,1.43498,1.302186,1.785073,1.263282,1.514532,1.398839,1.846456,1.495506,12
1.167037,1.448501,1.441381,1.436144,1.567693,1.517589,0.999674,1.614062,1.471717,1.573227,1.053477,1.15243,1.451131,1.200208,1.037676,1.232445,1.577701,1.064159,12
1.185644,1.456079,1.465119,1.443927,1.570377,1.527938,1.01426,1.625732,1.466817,1.57309,1.075365,1.171144,1.461257,1.211208,1.033662,1.24896,1.587232,1.086755,12
1.027873,1.397965,1.454369,1.412045,1.774575,1.405656,0.988573,1.497547,1.430978,1.532671,1.006371,0.994889,1.746499,1.53527,1.446784,1.066316,1.561685,1.06637,12
1.350352,1.689706,1.688127,1.709903,1.491341,1.669477,1.323443,1.787215,1.034672,1.160912,1.381562,1.331559,1.856012,1.157294,1.443024,1.435053,1.809075,1.419653,12
1.191145,1.467865,1.471657,1.451646,1.57007,1.535595,1.029026,1.629936,1.479985,1.569644,1.081185,1.173137,1.474566,1.214109,1.046649,1.258537,1.596204,1.091594,12
1.181237,1.45394,1.463664,1.440962,1.568133,1.525322,1.010033,1.622029,1.469887,1.573161,1.071005,1.168279,1.45995,1.208822,1.031353,1.245548,1.584071,1.081478,12
1.306087,1.665993,1.677552,1.689518,1.468023,1.637908,1.294649,1.749421,1.032554,1.136615,1.354518,1.296186,1.825607,1.140605,1.425246,1.394324,1.787035,1.394177,12
1.344034,1.684594,1.665858,1.719078,1.497311,1.67055,1.321529,1.779537,1.02926,1.164616,1.380206,1.341215,1.844212,1.14828,1.460874,1.427421,1.812222,1.414444,12
1.144343,1.44178,1.451298,1.429306,1.553474,1.503906,0.986732,1.595887,1.472287,1.556009,1.044858,1.139411,1.435454,1.190781,1.022601,1.213301,1.56704,1.054952,12
1.182839,1.468492,1.452913,1.450995,1.56152,1.535287,1.017171,1.629063,1.465175,1.552723,1.069071,1.177702,1.473444,1.187222,1.030521,1.255964,1.587607,1.070547,12
1.024443,1.400914,1.45122,1.429248,1.7701,1.412331,0.985805,1.494727,1.409391,1.506972,1.014991,1.015208,1.750009,1.515031,1.448752,1.064079,1.564861,1.070935,12
1.328568,1.684628,1.677461,1.713532,1.481773,1.659792,1.315063,1.76832,1.019148,1.131958,1.373798,1.324345,1.839964,1.138858,1.44744,1.416207,1.804765,1.410662,12
1.178521,1.458447,1.451091,1.440355,1.566233,1.528896,1.013266,1.62257,1.485913,1.572172,1.061738,1.166325,1.47142,1.204548,1.041558,1.249887,1.585341,1.065461,12
1.198545,1.472551,1.459118,1.445443,1.572228,1.540047,1.032762,1.637944,1.481623,1.577267,1.075153,1.179167,1.483988,1.223474,1.036905,1.272815,1.597458,1.077959,12
1.421121,1.7494,1.713265,1.766691,1.545708,1.733804,1.394756,1.843048,1.107015,1.218987,1.43841,1.409518,1.915329,1.210673,1.516815,1.507977,1.862779,1.465129,12
1.315471,1.674878,1.672986,1.704592,1.472539,1.65018,1.301646,1.75954,1.020486,1.126663,1.363435,1.314772,1.834995,1.123645,1.44205,1.40231,1.793448,1.399595,12
1.182107,1.469177,1.467421,1.448332,1.560394,1.533917,1.017949,1.623369,1.476562,1.556767,1.071494,1.177814,1.475978,1.197519,1.026826,1.256669,1.58764,1.073619,12
1.195564,1.486783,1.448467,1.453783,1.575369,1.545242,1.041088,1.642813,1.503836,1.583002,1.070484,1.17647,1.496857,1.218539,1.058321,1.276951,1.600563,1.069109,12
1.412728,1.764317,1.770598,1.783178,1.535945,1.726262,1.433186,1.830576,1.153817,1.207153,1.470627,1.394923,1.894863,1.266459,1.554861,1.501077,1.889898,1.510504,12
1.356763,1.70076,1.680373,1.711613,1.478054,1.681648,1.322074,1.791001,1.014742,1.116788,1.376008,1.343879,1.877864,1.126307,1.429243,1.450423,1.808239,1.404815,12
2.269273,2.248619,2.197114,2.212865,2.114077,2.261816,2.232969,2.319406,2.410819,2.235661,2.215657,2.240631,2.29746,2.379926,2.002358,2.313523,2.06939,2.219996,2
2.229136,2.201254,2.183267,2.16415,1.870877,2.205966,2.192763,2.291628,1.95452,1.753696,2.199387,2.181691,2.477436,2.216515,1.939839,2.285974,2.003428,2.212629,2
2.17473,2.164934,2.157869,2.137949,1.839969,2.16346,2.150606,2.234797,1.949985,1.71198,2.161326,2.148334,2.402977,2.177784,1.918434,2.230279,1.950903,2.171831,2
2.197416,2.177311,2.169191,2.150055,1.833603,2.18204,2.164456,2.258609,1.949367,1.729202,2.179159,2.166507,2.417075,2.174966,1.914799,2.254748,1.971047,2.190319,2
2.176698,2.157305,2.162633,2.140562,1.826569,2.165568,2.141603,2.236545,1.940165,1.711632,2.167201,2.1577,2.41977,2.161745,1.903355,2.232001,1.949903,2.17897,2
2.173189,2.151549,2.155198,2.133466,1.822947,2.160743,2.136824,2.232969,1.939476,1.714138,2.160704,2.151559,2.39875,2.157748,1.897131,2.227584,1.943055,2.172831,2
2.156573,2.136548,2.144479,2.12044,1.824003,2.143239,2.122495,2.216695,1.94235,1.721859,2.144847,2.136689,2.381438,2.152855,1.889115,2.210143,1.943548,2.157765,2
2.242005,2.213708,2.201929,2.175565,1.886774,2.215928,2.211649,2.301642,1.993452,1.801722,2.215858,2.189987,2.421367,2.245278,1.948531,2.299638,2.012742,2.23154,2
