@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
2.431225,1.848313,1.639878,1.563478,1.870246,1.856891,1.947843,1.931509,1.57367,1.582371,1.61394,1.973506,27
2.4424,1.826081,1.628226,1.573432,1.884052,1.843271,1.961651,1.95329,1.548579,1.601668,1.65223,1.979033,27
2.467491,1.827714,1.602461,1.602817,1.856478,1.857083,1.922819,1.913505,1.546089,1.555846,1.612178,1.962091,27
2.45874,1.853581,1.655674,1.544487,1.888505,1.859879,1.966988,1.950637,1.578572,1.606541,1.624095,1.985765,27
2.558305,2.039212,1.848086,1.771486,2.047701,2.040926,1.920942,2.111385,1.798757,1.792888,1.795656,2.150135,27
2.444405,1.876057,1.664358,1.588149,1.88034,1.877716,1.961464,1.957172,1.614807,1.604401,1.60398,1.998948,27
2.398157,1.847903,1.647579,1.570672,1.865317,1.842488,1.952104,1.939705,1.580677,1.588568,1.645635,1.974807,27
2.520684,1.836179,1.585209,1.632602,1.851135,1.874921,1.923524,1.902839,1.561244,1.56347,1.582922,1.930781,27
2.455691,1.844941,1.612445,1.571031,1.850639,1.85952,1.937599,1.904206,1.573421,1.573903,1.579988,1.927123,27
2.502154,1.867169,1.650381,1.552653,1.881574,1.881413,1.936735,1.91287,1.582403,1.573766,1.58537,1.972959,27
2.603629,1.993078,1.761384,1.617041,1.955348,2.000507,2.00451,1.935393,1.716977,1.654058,1.61749,2.00424,27
2.590142,1.955144,1.719793,1.665603,1.935028,1.980679,1.979828,1.961761,1.68433,1.628736,1.588638,2.041763,27
2.469849,1.917793,1.722697,1.518106,1.921244,1.909556,1.991418,1.956578,1.64287,1.632685,1.597855,2.010645,27
2.469267,1.860187,1.670134,1.51558,1.899822,1.866533,1.974047,1.938759,1.573812,1.607667,1.634362,1.980509,27
2.434085,1.869225,1.690286,1.532877,1.925346,1.874758,2.000947,1.964851,1.584386,1.638781,1.676865,1.99716,27
2.453097,1.871063,1.652338,1.635547,1.875209,1.87386,1.958522,1.974291,1.621759,1.609326,1.618513,2.007983,27
2.458429,1.834759,1.604077,1.667467,1.857963,1.861303,1.936121,1.954849,1.576089,1.580519,1.62752,1.988935,27
2.48276,1.838237,1.61764,1.604267,1.857885,1.855512,1.9383,1.941777,1.57234,1.578247,1.605132,1.980354,27
2.43267,1.92671,1.746815,1.750934,2.004183,1.951314,2.078357,2.069393,1.665533,1.735593,1.832789,2.082776,27
2.462148,1.852822,1.638873,1.563223,1.862747,1.859787,1.938351,1.92598,1.57993,1.574486,1.595042,1.973756,27
2.643065,2.106097,1.918641,1.788009,2.094803,2.099952,1.936112,2.13104,1.863608,1.834591,1.828811,2.186642,27
2.453879,1.831883,1.609689,1.620627,1.863478,1.856282,1.93887,1.947402,1.564627,1.581239,1.612842,1.981959,27
2.417099,1.93013,1.747891,1.773116,1.976392,1.933789,2.059891,2.043994,1.676427,1.710371,1.867564,2.063796,27
2.449431,1.830586,1.607865,1.600244,1.854812,1.851419,1.927457,1.926041,1.558023,1.564241,1.606649,1.967512,27
2.42563,1.852617,1.650958,1.544951,1.876595,1.853053,1.951762,1.935142,1.578505,1.589412,1.617816,1.974408,27
2.44393,1.821807,1.609918,1.573275,1.849489,1.831099,1.929297,1.92386,1.549435,1.56462,1.621157,1.959882,27
2.45041,1.844189,1.611516,1.611547,1.851768,1.85961,1.933018,1.926597,1.580949,1.575072,1.595541,1.956553,27
2.417725,1.825601,1.629512,1.56172,1.869815,1.833719,1.953782,1.935491,1.547244,1.586649,1.660152,1.966158,27
2.462949,1.829359,1.617213,1.556311,1.863248,1.849318,1.931133,1.908235,1.541345,1.560618,1.608727,1.956918,27
2.454308,1.889139,1.698091,1.503532,1.892112,1.87241,1.968927,1.928776,1.610934,1.603099,1.624457,1.981952,27
2.455972,1.844767,1.64444,1.528483,1.870521,1.849988,1.94828,1.917741,1.56117,1.577739,1.621294,1.963722,27
2.622078,2.020745,1.83396,1.782186,2.055822,2.038221,1.902474,2.100972,1.766326,1.789512,1.84194,2.140789,27
2.439549,1.875596,1.67145,1.728231,1.954944,1.921166,2.014004,2.011408,1.600444,1.663298,1.752401,2.03615,27
2.463639,1.849533,1.63764,1.561879,1.858279,1.849439,1.937936,1.927953,1.581533,1.575416,1.607452,1.97084,27
2.50374,1.87528,1.645737,1.545968,1.881968,1.8962,1.949341,1.890287,1.587141,1.583455,1.585392,1.931468,27
2.461482,1.899949,1.695284,1.524112,1.886338,1.885925,1.954662,1.91937,1.624759,1.590799,1.599412,1.981724,27
2.55458,1.894989,1.676695,1.61628,1.923711,1.931516,1.967609,1.927431,1.600608,1.602066,1.650635,1.996395,27
2.562601,1.931282,1.714763,1.601828,1.937792,1.953181,1.977081,1.931872,1.641629,1.615894,1.633218,2.009909,27
2.457713,1.845377,1.646263,1.518979,1.879637,1.85619,1.948,1.908695,1.552875,1.575841,1.62763,1.958734,27
2.500598,1.866203,1.657958,1.558003,1.900085,1.892315,1.953682,1.907115,1.56671,1.580832,1.634563,1.970428,27
2.464053,1.831569,1.601615,1.588428,1.871885,1.867027,1.941458,1.8983,1.54195,1.575037,1.61618,1.921636,27
2.443248,1.806305,1.597947,1.582436,1.855479,1.827823,1.934443,1.926616,1.525942,1.568033,1.644551,1.95857,27
2.544384,1.939654,1.720726,1.554345,1.922053,1.942345,1.971791,1.916608,1.656703,1.613859,1.594992,1.984874,27
2.492571,1.875336,1.65821,1.567984,1.871305,1.878332,1.929393,1.901151,1.592927,1.56434,1.620127,1.96911,27
2.449407,1.845867,1.624705,1.541561,1.859285,1.85024,1.946359,1.916183,1.575813,1.588708,1.582626,1.931544,27
2.44489,1.798053,1.587647,1.545207,1.825118,1.804594,1.902705,1.879139,1.511683,1.524926,1.634625,1.924481,27
2.456687,1.839006,1.617815,1.582617,1.861965,1.858552,1.927506,1.916769,1.560545,1.56365,1.605178,1.964585,27
2.486844,1.855481,1.633505,1.572595,1.859596,1.863029,1.919903,1.904296,1.578402,1.556549,1.600635,1.962083,27
2.412585,1.802781,1.595507,1.555193,1.831681,1.805002,1.911588,1.893034,1.522144,1.538035,1.647923,1.931929,27
2.627525,2.130808,1.936396,1.919192,2.126008,2.131167,1.953912,2.203668,1.913084,1.888603,1.897908,2.239866,27
2.449591,1.825412,1.597647,1.633245,1.823515,1.828298,1.910156,1.919953,1.568682,1.54756,1.636665,1.959565,27
2.540377,1.861537,1.623411,1.669072,1.85496,1.874171,1.918022,1.928232,1.601506,1.567926,1.660432,1.982465,27
2.59311,1.969553,1.747101,1.655499,1.924663,1.952512,1.964069,1.947471,1.707638,1.624967,1.677993,2.03052,27
2.578248,2.044405,1.812652,2.185118,2.091683,2.097369,2.137305,2.197287,1.82654,1.834985,2.233838,2.215795,27
2.543981,1.931545,1.709991,1.672265,1.905806,1.909759,1.951615,1.964552,1.683379,1.622931,1.692665,2.021275,27
2.500314,1.126342,0.607972,1.745947,1.285929,1.234231,1.346988,1.360154,0.488314,0.695142,1.718333,1.454664,27
2.460451,1.15053,0.782778,1.617391,1.100507,1.096021,1.221331,1.190076,0.608314,0.47922,1.699738,1.325381,27
2.384864,1.676356,1.432258,1.467448,1.602643,1.605124,1.656637,1.669496,1.349379,1.264054,1.679288,1.782548,27
2.233155,1.644863,1.41986,1.267179,1.553328,1.549694,1.649669,1.592308,1.314856,1.201801,1.596323,1.699605,27
2.469256,1.259329,0.859661,1.799085,1.271922,1.23377,1.118504,1.360246,0.774648,0.729404,1.870195,1.482819,27
2.537506,1.231683,0.851568,1.728754,1.10984,1.140947,1.157931,1.174825,0.728317,0.447679,1.727472,1.367303,27
2.340869,1.761336,1.543791,1.438522,1.615708,1.61552,1.652954,1.675248,1.463539,1.280776,1.633015,1.807469,27
2.316621,1.731607,1.51096,1.375448,1.606869,1.602642,1.657813,1.647598,1.414163,1.262491,1.641133,1.779523,27
2.314675,1.721485,1.496078,1.360429,1.613923,1.614548,1.669285,1.64727,1.401763,1.264909,1.639742,1.770227,27
2.420237,1.235685,0.883499,1.637933,1.164366,1.133148,1.230845,1.195257,0.722723,0.489596,1.743614,1.361566,27
2.565584,1.13828,0.722327,1.727985,1.164495,1.166783,1.241868,1.209626,0.528187,0.535833,1.762823,1.350502,27
2.253035,1.687228,1.463853,1.30292,1.57765,1.584192,1.669291,1.616513,1.358564,1.231075,1.608045,1.739528,27
2.318124,1.718841,1.489617,1.360134,1.609196,1.626064,1.67942,1.649126,1.399821,1.266495,1.634178,1.769467,27
2.615266,1.34022,1.004822,1.842292,1.296882,1.314195,1.107865,1.349644,0.88815,0.804658,1.879787,1.498832,27
2.407285,1.137966,0.771066,1.591686,1.067216,1.050698,1.221814,1.180412,0.618936,0.462847,1.70948,1.306459,27
2.352193,1.769078,1.535841,1.461437,1.637204,1.663118,1.717423,1.696075,1.461175,1.324466,1.715272,1.828588,27
2.310123,1.70723,1.478343,1.341678,1.615038,1.622558,1.689534,1.646524,1.385402,1.269865,1.645418,1.759151,27
2.565672,1.632532,1.380584,1.657199,1.61001,1.604334,1.417904,1.653643,1.287745,1.250589,1.619053,1.750408,27
2.604444,1.628403,1.327654,1.675784,1.546351,1.584243,1.511298,1.559217,1.257733,1.113649,1.506798,1.713438,27
2.279778,1.660139,1.42647,1.312287,1.590601,1.590622,1.671171,1.621863,1.326693,1.234126,1.625992,1.724804,27
2.371101,1.811711,1.591505,1.508208,1.712139,1.691777,1.587997,1.751581,1.51446,1.39475,1.76134,1.873004,27
2.36667,1.685764,1.472211,1.276472,1.726929,1.668163,1.792959,1.809246,1.380454,1.418624,1.244606,1.841545,27
2.497721,1.194087,0.817314,1.666214,1.09615,1.106253,1.155885,1.133,0.66305,0.366871,1.715236,1.31429,27
2.237882,1.679384,1.428469,1.355556,1.578606,1.593531,1.662734,1.632512,1.354094,1.218552,1.623523,1.749105,27
2.269508,1.64183,1.401308,1.319595,1.58203,1.585438,1.67737,1.616117,1.31147,1.224558,1.648439,1.707264,27
2.566262,1.406819,1.077128,1.804337,1.266798,1.283316,1.255838,1.297499,0.986378,0.679243,1.779625,1.493773,27
2.454616,1.130829,0.726464,1.629256,1.046892,1.067674,1.157666,1.0969,0.568046,0.257567,1.720552,1.255364,27
2.170016,1.685752,1.415507,1.406592,1.575689,1.593251,1.671605,1.654489,1.36403,1.212489,1.623448,1.777978,27
2.253773,1.668629,1.421418,1.363489,1.541218,1.562055,1.642274,1.620474,1.346896,1.206771,1.613514,1.743362,27
2.204415,1.658304,1.402554,1.320393,1.593248,1.584281,1.670954,1.629523,1.323119,1.212296,1.622871,1.735108,27
2.465193,1.10852,0.701075,1.64854,1.06534,1.056043,1.169233,1.137678,0.518377,0.334902,1.728721,1.283104,27
2.542638,1.404843,1.091846,1.585764,1.481832,1.462356,1.527003,1.54254,0.985251,1.075421,1.509124,1.61276,27
2.281943,1.547554,1.293161,1.323439,1.537584,1.521378,1.624812,1.600971,1.191653,1.171794,1.586997,1.67977,27
2.318895,1.698453,1.456671,1.397517,1.590873,1.605099,1.651909,1.644635,1.387081,1.242764,1.636513,1.757464,27
2.442384,1.141159,0.744166,1.689661,1.053041,1.037734,1.180702,1.174726,0.615283,0.409769,1.781528,1.322711,27
2.478967,1.135992,0.737358,1.668018,1.043414,1.062112,1.152844,1.13271,0.591033,0.323647,1.727075,1.290704,27
2.268638,1.672433,1.440311,1.315353,1.567019,1.581348,1.65424,1.617335,1.349649,1.222709,1.605421,1.729715,27
2.287856,1.67953,1.447287,1.331785,1.58081,1.582471,1.65187,1.621299,1.357306,1.229002,1.617886,1.734891,27
2.551244,1.305202,0.944345,1.753438,1.146086,1.192448,1.163307,1.18121,0.843302,0.473444,1.741312,1.388272,27
2.484786,1.176642,0.774561,1.660621,1.062651,1.112586,1.142589,1.102719,0.640606,0.261179,1.703681,1.281914,27
2.275383,1.655543,1.409082,1.35228,1.561278,1.579108,1.660299,1.6191,1.337142,1.221145,1.630748,1.722861,27
2.331527,1.719043,1.478308,1.396878,1.622103,1.639054,1.68065,1.666366,1.409764,1.271195,1.619795,1.776522,27
2.47108,1.177563,0.763355,1.688581,1.039805,1.079767,1.129109,1.122485,0.663393,0.276055,1.724774,1.303382,27
2.520543,1.155734,0.702681,1.74163,1.084257,1.14697,1.171383,1.131019,0.613023,0.326144,1.742875,1.294158,27
2.272767,1.692108,1.417103,1.458585,1.579043,1.585995,1.63704,1.666729,1.382156,1.227564,1.636862,1.787887,27
2.285274,1.752829,1.492114,1.52283,1.67854,1.679195,1.558313,1.753302,1.454733,1.34459,1.727886,1.851993,27
2.635118,2.130258,1.961698,2.290995,2.148658,2.092616,2.002863,2.19621,1.918597,1.890259,2.492531,2.22801,27
2.495717,1.082536,0.619941,1.725527,1.052188,1.075853,1.183252,1.169035,0.512857,0.370393,1.759003,1.29236,27
2.474228,1.146643,0.732872,1.689963,1.025997,1.05868,1.13467,1.120728,0.629983,0.279841,1.739747,1.282232,27
2.272349,1.692834,1.41572,1.438254,1.597001,1.613743,1.660817,1.671858,1.378928,1.237368,1.630298,1.785471,27
2.325974,1.694426,1.438375,1.431003,1.610708,1.640452,1.696427,1.674679,1.39093,1.275041,1.663988,1.767727,27
2.532371,1.143201,0.69016,1.775194,1.096405,1.133976,1.193972,1.215578,0.597238,0.458476,1.762734,1.36171,27
2.567211,1.095727,0.609184,1.787159,1.123178,1.144197,1.213033,1.223541,0.517844,0.487789,1.762417,1.337914,27
2.311662,1.695035,1.446253,1.401521,1.579813,1.618526,1.661656,1.649406,1.387613,1.241417,1.614411,1.759418,27
2.305856,1.689337,1.43837,1.412241,1.571582,1.598458,1.639034,1.651267,1.390772,1.23101,1.594959,1.757475,27
2.565624,1.130939,0.701007,1.799219,1.184853,1.168197,1.293741,1.328096,0.588428,0.667433,1.795481,1.425643,27
2.532603,1.089327,0.603631,1.727496,1.102024,1.135206,1.201704,1.182871,0.483379,0.413101,1.725621,1.306486,27
2.198234,1.642794,1.385283,1.332524,1.542093,1.565498,1.650293,1.617124,1.320267,1.194676,1.581725,1.725588,27
2.301295,1.674494,1.421683,1.389787,1.580828,1.612421,1.669419,1.641811,1.363129,1.23513,1.62424,1.741925,27
2.494393,1.210923,0.810639,1.696677,1.06309,1.121464,1.150925,1.116939,0.708893,0.321702,1.717201,1.312588,27
2.601969,1.388083,1.042656,1.68526,1.498082,1.4912,1.533523,1.571936,0.96898,1.086737,1.535583,1.632379,27
2.398334,1.831191,1.603856,1.568575,1.730472,1.762622,1.608267,1.794955,1.551321,1.4354,1.782313,1.894685,27
2.275647,1.606812,1.344007,1.368325,1.545002,1.562489,1.639586,1.61861,1.285394,1.191532,1.607875,1.702399,27
2.591729,1.374591,1.0153,1.836088,1.195389,1.216928,1.243627,1.266006,0.949174,0.648709,1.820842,1.486943,27
2.539142,1.273037,0.916031,1.761158,1.185298,1.22835,1.053233,1.249558,0.814759,0.631039,1.810449,1.400462,27
2.284437,1.685908,1.427906,1.412222,1.574422,1.604075,1.644468,1.64897,1.378873,1.21909,1.590274,1.758737,27
2.336671,1.713156,1.460824,1.444029,1.612952,1.640072,1.672766,1.67756,1.415176,1.26685,1.626287,1.779441,27
2.503276,1.11293,0.673157,1.687598,1.084626,1.116524,1.2027,1.145364,0.519545,0.380082,1.733728,1.290544,27
2.514244,1.182482,0.754305,1.716651,1.060023,1.133405,1.140775,1.124482,0.658713,0.286883,1.711854,1.307124,27
2.310161,1.725353,1.473947,1.428141,1.620582,1.630487,1.663824,1.679008,1.419351,1.260821,1.609214,1.794507,27
2.280699,1.653816,1.401285,1.369014,1.564222,1.590011,1.660441,1.628634,1.338316,1.221232,1.627512,1.72605,27
2.524363,1.290103,0.901363,1.748455,1.132977,1.182726,1.166737,1.166677,0.819603,0.41961,1.740023,1.376192,27
2.494535,1.121535,0.676122,1.681485,1.056595,1.08933,1.157278,1.119163,0.547261,0.307775,1.71925,1.278989,27
2.305534,1.669319,1.415465,1.406108,1.575525,1.609786,1.669969,1.637685,1.354516,1.233206,1.658259,1.737851,27
2.496228,1.449319,1.120021,1.554042,1.444683,1.489845,1.481114,1.464909,1.036448,0.987696,1.45305,1.570497,27
2.859071,2.173161,1.996498,2.116358,2.237854,2.186769,2.249504,2.372076,1.979237,2.054272,2.025362,2.360479,27
2.330908,1.707288,1.456794,1.417158,1.623239,1.644673,1.708877,1.675555,1.399897,1.290865,1.664238,1.777654,27
2.336982,1.719104,1.468583,1.414359,1.628521,1.655865,1.705878,1.688638,1.418094,1.297624,1.618002,1.791695,27
2.670142,1.637404,1.36464,1.822644,1.686391,1.674758,1.478214,1.76744,1.30969,1.363693,1.713982,1.831759,27
2.568486,1.23861,0.831882,1.791176,1.100065,1.160696,1.147807,1.194911,0.760134,0.459529,1.740651,1.38469,27
2.410094,1.798803,1.580044,1.448347,1.746601,1.741741,1.559328,1.808255,1.516086,1.437148,1.51254,1.885698,27
2.331291,1.696763,1.450453,1.411286,1.616492,1.629697,1.671645,1.660137,1.382984,1.25624,1.64505,1.760476,27
2.481316,1.193321,0.792643,1.6588,1.075958,1.125853,1.157858,1.092605,0.662921,0.279642,1.713098,1.280064,27
2.647362,1.761198,2.073848,1.722465,2.003818,2.019864,1.77805,2.011253,2.026953,1.980039,1.78592,2.088529,19
2.554168,1.623049,1.965977,1.586103,1.890693,1.899311,1.665212,1.906516,1.909735,1.872575,1.678957,1.980762,19
2.66476,1.780682,2.084167,1.708271,2.010181,2.039597,1.778197,2.000123,2.037655,1.97766,1.765326,2.089475,19
2.569545,1.599857,1.956162,1.611661,1.924294,1.899077,1.687631,1.929897,1.885311,1.895935,1.730563,1.987176,19
2.494787,1.563675,1.934616,1.538449,1.86478,1.839605,1.647031,1.885579,1.861562,1.853752,1.700167,1.944924,19
2.505186,1.553929,1.915973,1.553864,1.862095,1.850799,1.637205,1.893426,1.856075,1.848664,1.641092,1.950625,19
2.626313,1.649555,1.951647,2.031558,1.901992,1.939148,1.644269,1.944256,1.935094,1.869951,2.169014,2.023566,19
2.982694,2.285908,2.555553,2.461483,2.579377,2.544423,2.421265,2.620617,2.490601,2.572887,2.604903,2.640245,19
2.608175,1.711836,2.024553,1.688539,1.941576,1.964644,1.703345,1.966176,1.995029,1.924042,1.708908,2.044512,19
2.545181,1.662336,1.994972,1.5997,1.900864,1.912701,1.673779,1.920606,1.946871,1.886723,1.686153,2.000192,19
2.699021,1.946557,2.220556,2.361016,2.208501,2.204858,2.020633,2.306368,2.232509,2.215715,2.434406,2.325795,19
2.539835,1.647389,1.986253,1.597255,1.905321,1.907605,1.680728,1.92605,1.936731,1.89158,1.689152,1.99466,19
2.559882,1.59464,1.950081,1.613238,1.902493,1.887135,1.672363,1.909222,1.881253,1.878179,1.747053,1.974748,19
2.341525,1.734978,2.106731,1.836524,2.034633,1.967022,1.892428,2.047445,2.012213,2.051739,2.219186,2.053289,19
2.466315,1.572368,1.927763,1.959288,1.827661,1.822853,1.644141,1.934947,1.913569,1.859541,2.168879,1.977678,19
2.395057,1.699503,2.037665,1.995124,1.957316,1.939331,1.808263,2.095703,2.036524,2.011616,2.170445,2.107834,19
2.418348,1.854924,2.217934,1.856112,2.132015,2.056331,1.980655,2.142067,2.112722,2.131598,2.192196,2.169811,19
2.627009,1.734008,2.051294,1.669321,1.979216,1.995336,1.745771,1.972838,1.998396,1.949567,1.751941,2.056502,19
2.707963,1.82595,2.116949,1.761985,2.043329,2.078918,1.806382,2.034074,2.078258,2.010003,1.793778,2.126273,19
2.386261,1.509436,1.913178,1.528499,1.852118,1.792064,1.653458,1.886066,1.819334,1.848663,1.742267,1.922307,19
2.510513,1.562971,1.908306,1.902777,1.844343,1.849716,1.623302,1.901349,1.874123,1.836268,2.116385,1.960836,19
2.470112,1.577078,1.925195,1.905133,1.818236,1.833762,1.624831,1.896493,1.899792,1.832859,2.123142,1.959157,19
2.491094,1.535016,1.909548,1.527302,1.846476,1.82635,1.629297,1.872784,1.838125,1.834962,1.663894,1.930247,19
2.481473,1.532157,1.917935,1.520854,1.864116,1.820995,1.648671,1.89042,1.835855,1.85286,1.68987,1.936294,19
2.48099,1.576456,1.953421,1.507714,1.87319,1.839953,1.657487,1.880752,1.86726,1.857713,1.705696,1.94236,19
2.583017,1.65747,1.996277,1.623404,1.936545,1.932692,1.703451,1.936783,1.93481,1.909212,1.734918,2.008201,19
2.559164,1.637246,1.978446,1.601618,1.916972,1.91432,1.682774,1.930132,1.921032,1.894996,1.689404,1.999312,19
2.576681,1.660216,1.98623,1.652173,1.904508,1.920826,1.671454,1.93606,1.952549,1.891796,1.691007,2.009623,19
2.49485,1.566369,1.92834,1.559153,1.857669,1.847995,1.638313,1.883573,1.866,1.846514,1.68798,1.946202,19
2.45862,1.563033,1.945653,1.508793,1.870766,1.828127,1.657883,1.890671,1.861033,1.860753,1.702617,1.942339,19
2.499152,1.587055,1.944654,1.557291,1.866769,1.857099,1.644598,1.89075,1.885152,1.854402,1.677971,1.95441,19
2.487152,1.59647,1.958039,1.531222,1.876462,1.860938,1.653646,1.889934,1.887808,1.859891,1.673873,1.955675,19
2.669094,1.804359,2.112024,2.124838,2.131057,2.104934,1.94255,2.23979,2.099509,2.141037,2.100389,2.244399,19
2.611184,1.679072,1.982989,2.012963,1.908448,1.941828,1.645938,1.924397,1.954027,1.866724,2.185498,2.016104,19
2.585138,1.646497,1.96167,1.98196,1.881166,1.909422,1.626372,1.900311,1.928395,1.845539,2.170772,1.990771,19
2.493288,1.573023,1.938098,1.54047,1.874625,1.85487,1.650769,1.89454,1.868698,1.859029,1.671726,1.953722,19
2.466434,1.53298,1.912453,1.514814,1.849758,1.823793,1.63603,1.873798,1.834717,1.837912,1.668013,1.928784,19
2.479716,1.570722,1.937269,1.521835,1.862823,1.849375,1.645858,1.882085,1.865655,1.849128,1.660701,1.945318,19
2.55303,1.628826,1.977824,1.563744,1.909983,1.905879,1.681635,1.908851,1.907548,1.88375,1.686677,1.982228,19
2.613637,1.710225,2.032405,1.649749,1.964986,1.979355,1.733392,1.960402,1.978211,1.935685,1.731944,2.040899,19
2.570079,1.638152,1.970549,1.620478,1.895787,1.911522,1.665895,1.922765,1.928314,1.881615,1.670963,1.996679,19
2.638653,1.681379,2.00031,1.684252,1.968008,1.980778,1.724006,1.987167,1.957254,1.940749,1.682698,2.057125,19
2.419551,1.555811,1.941252,1.801437,1.876856,1.833976,1.68597,1.918582,1.86207,1.875799,2.116853,1.961556,19
2.297963,1.740929,2.103249,1.874065,1.997604,1.954377,1.852983,2.057887,2.037442,2.023832,2.195368,2.088972,19
2.55239,1.715099,2.082273,1.836178,2.109486,2.020112,1.934311,2.191749,2.005427,2.114767,1.864052,2.178757,19
2.45137,1.496335,1.874864,1.580126,1.842414,1.813181,1.617084,1.883573,1.811474,1.830351,1.676643,1.927336,19
2.496752,1.596173,1.957514,1.522263,1.874069,1.861887,1.656841,1.890858,1.887954,1.86092,1.660999,1.956857,19
2.502439,1.585788,1.935747,1.569673,1.866504,1.869416,1.643203,1.896811,1.88478,1.85375,1.639969,1.961781,19
2.570443,1.725467,2.0373,1.550167,1.951839,1.992864,1.784868,1.934312,1.986957,1.9587,1.610201,1.972467,19
2.635433,1.720066,2.040308,1.662017,1.982229,1.993692,1.743783,1.976196,1.984407,1.949037,1.732372,2.055791,19
2.605285,1.710533,2.035591,1.630006,1.958116,1.970301,1.724326,1.951173,1.97707,1.928933,1.72269,2.035439,19
2.49284,1.59145,1.95878,1.514872,1.888074,1.864561,1.665461,1.892767,1.878212,1.866267,1.669719,1.956393,19
2.602556,1.713803,2.049048,1.716051,2.002684,1.992006,1.579953,2.02553,1.987029,1.986279,1.805473,2.081567,19
2.483865,1.536012,1.909037,1.534927,1.840387,1.821113,1.6257,1.877891,1.844556,1.835364,1.664451,1.932246,19
2.557586,1.678833,2.013445,1.585019,1.918975,1.926882,1.688244,1.922181,1.953877,1.897225,1.69178,2.00583,19
2.513691,1.618781,1.962087,1.569284,1.857883,1.871256,1.636197,1.892604,1.914577,1.852706,1.643202,1.970557,19
2.575637,1.550983,1.924578,2.077165,1.853653,1.842948,1.710307,1.973931,1.89403,1.89874,2.106667,1.992981,19
2.67739,1.222865,1.643933,1.933087,1.5232,1.519791,1.196779,1.503809,1.562036,1.475703,2.000303,1.661015,19
2.733354,1.195424,1.630351,1.950494,1.570923,1.579755,1.249003,1.528799,1.531551,1.499054,2.017419,1.653771,19
2.531238,1.729394,2.07058,1.652554,1.956499,1.951056,1.745176,1.957107,1.987671,1.937174,1.936408,2.044061,19
2.533544,1.724841,2.070726,1.66089,1.966144,1.955627,1.771746,1.951504,1.980506,1.944284,1.982952,2.035736,19
2.668251,1.21129,1.635549,1.908738,1.539717,1.557363,1.21677,1.503822,1.544278,1.469258,1.987359,1.644363,19
2.790328,1.455141,1.814858,2.100912,1.891502,1.883433,1.589063,1.841656,1.721035,1.798558,2.076727,1.915349,19
2.514183,1.708042,2.057711,1.630688,1.93633,1.919119,1.71668,1.940161,1.971991,1.919342,1.918913,2.026779,19
2.528375,1.646416,2.007551,1.647871,1.939527,1.909859,1.737055,1.944328,1.916691,1.921536,1.945271,2.012419,19
2.804565,1.503422,1.879669,2.08634,1.771529,1.770428,1.19408,1.729895,1.783136,1.716573,2.209149,1.854514,19
2.719811,1.296802,1.713488,1.924837,1.58119,1.594098,1.249694,1.512727,1.607512,1.507294,2.029292,1.667862,19
2.491568,1.694408,2.043248,1.636739,1.916518,1.895587,1.690544,1.923099,1.963624,1.896964,1.921045,2.01114,19
2.484369,1.640119,1.998441,1.656653,1.918996,1.89654,1.715131,1.924777,1.914299,1.901551,1.947857,1.995835,19
2.841942,1.693659,1.865186,2.539273,2.075494,2.01791,1.827121,2.131886,1.94152,1.996907,2.435175,2.254789,19
2.663516,1.6941,2.020419,2.098336,1.928647,1.96146,1.742046,1.97676,1.978738,1.931013,2.100974,2.047299,19
2.469852,1.620605,1.966425,1.691607,1.823756,1.834634,1.622951,1.887309,1.925817,1.842391,1.899418,1.969627,19
2.897604,2.279722,2.513081,2.444767,2.481116,2.506023,2.359949,2.628573,2.544991,2.527344,2.313077,2.635556,19
2.741363,1.189527,1.610569,1.996519,1.534131,1.55317,1.173443,1.532516,1.543278,1.473254,1.990101,1.663475,19
2.698603,1.234348,1.649612,1.934138,1.52392,1.554606,1.182731,1.496012,1.575549,1.462826,1.980009,1.64221,19
2.465447,1.612522,1.969621,1.648542,1.843979,1.839664,1.62676,1.879514,1.904838,1.838973,1.898102,1.959302,19
2.485422,1.635093,1.987762,1.658252,1.872064,1.869897,1.670729,1.892861,1.919404,1.86483,1.931857,1.972517,19
2.661073,1.129888,1.582208,1.911679,1.487881,1.491978,1.168188,1.495857,1.504403,1.443964,1.976181,1.615883,19
2.730951,1.175491,1.621663,1.904093,1.65348,1.626666,1.361014,1.65803,1.528718,1.602766,1.930689,1.722211,19
2.466394,1.583663,1.947615,1.643164,1.829779,1.823426,1.616024,1.865153,1.879155,1.825526,1.893463,1.943093,19
2.513998,1.677535,2.018571,1.684876,1.899884,1.907166,1.698092,1.915884,1.952689,1.889274,1.950771,2.000919,19
2.643512,1.188939,1.626536,1.894177,1.484222,1.505857,1.168128,1.485231,1.555565,1.44625,1.968046,1.615098,19
2.771583,1.129759,1.586086,2.003975,1.622379,1.59434,1.325129,1.635883,1.498244,1.569831,2.037648,1.703551,19
