@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.745006,1.524168,34
1.744431,1.535514,34
1.735348,1.537998,34
1.748031,1.556142,34
1.742848,1.551504,34
1.738558,1.536129,34
1.748175,1.525187,34
1.737688,1.531061,34
1.73949,1.530745,34
1.733981,1.52981,34
1.757873,1.50926,34
1.753262,1.525059,34
1.74007,1.502727,34
1.725901,1.51708,34
1.945132,1.54769,34
1.940458,1.52565,34
1.941408,1.508139,34
1.730986,1.48007,34
1.732401,1.516824,34
1.727465,1.493248,34
1.728403,1.496312,34
1.72414,1.484776,34
1.728211,1.503356,34
1.73158,1.507627,34
1.730065,1.487494,34
1.738584,1.508464,34
1.722586,1.50648,34
1.737506,1.497013,34
1.733301,1.507909,34
1.73296,1.500312,34
1.739881,1.505866,34
1.738457,1.514173,34
1.745017,1.503121,34
1.729116,1.516368,34
1.729202,1.490881,34
1.735958,1.488967,34
1.747889,1.52798,34
1.752481,1.507329,34
1.725306,1.514758,34
1.763433,1.500821,34
1.739874,1.502665,34
1.730652,1.484589,34
1.739386,1.480394,34
1.725725,1.489187,34
1.748921,1.497775,34
1.748138,1.498123,34
1.728427,1.489167,34
1.725354,1.530553,34
1.735221,1.517353,34
1.728152,1.483663,34
1.830117,1.612524,34
1.948797,1.540499,34
2.612357,2.402424,34
1.729395,1.489204,34
1.732892,1.503677,34
1.729672,1.486757,34
1.750794,1.515703,34
1.737225,1.544254,34
1.748508,1.524506,34
1.746518,1.539466,34
1.735818,1.511401,34
1.737736,1.545276,34
1.770681,1.534231,34
1.740977,1.52877,34
1.73474,1.515261,34
1.726094,1.510137,34
1.726996,1.516405,34
1.737475,1.466128,34
1.740114,1.490269,34
1.729293,1.501221,34
1.739435,1.522598,34
1.727908,1.52636,34
1.757675,1.55125,34
1.757184,1.52946,34
1.738985,1.53119,34
1.76094,1.55855,34
1.770209,1.578054,34
1.745847,1.557281,34
1.75388,1.551776,34
1.750223,1.51887,34
1.761901,1.54713,34
1.750466,1.526484,34
1.752464,1.526956,34
1.760362,1.530607,34
1.737911,1.514935,34
1.741808,1.523349,34
1.748701,1.514519,34
1.735315,1.520543,34
2.657033,2.497778,34
1.753954,1.550479,34
1.748805,1.549304,34
1.746711,1.545384,34
1.745032,1.522815,34
1.743543,1.549218,34
1.741451,1.531617,34
1.746688,1.53485,34
1.740222,1.545177,34
1.7418,1.551497,34
1.745042,1.546376,34
1.747305,1.551524,34
1.741977,1.531729,34
1.737223,1.515394,34
1.743076,1.524315,34
1.727109,1.546949,34
1.752028,1.540902,34
1.741822,1.542845,34
1.753943,1.538854,34
1.744374,1.543743,34
1.753264,1.524077,34
1.740614,1.520503,34
1.737637,1.51249,34
1.740783,1.526723,34
1.739748,1.533176,34
1.747389,1.546796,34
1.745657,1.548245,34
1.746374,1.537406,34
1.748914,1.544313,34
1.74697,1.550843,34
1.758235,1.543514,34
1.769462,1.571895,34
1.748893,1.561529,34
1.748828,1.535904,34
1.747526,1.561152,34
1.756737,1.529077,34
1.750173,1.564387,34
1.743523,1.543767,34
1.754276,1.540296,34
1.742958,1.532523,34
1.750637,1.530964,34
1.762259,1.530572,34
1.74924,1.570415,34
1.751521,1.566687,34
1.735592,1.559686,34
1.747906,1.553246,34
1.747177,1.553747,34
1.750733,1.561249,34
1.746816,1.566883,34
1.76065,1.568221,34
1.754757,1.557331,34
1.753499,1.556799,34
1.749581,1.568583,34
1.743158,1.557518,34
1.753622,1.542243,34
1.736447,1.550501,34
1.738147,1.542856,34
1.740088,1.54575,34
1.738984,1.545577,34
1.741338,1.545206,34
1.750925,1.536766,34
1.742448,1.544609,34
1.745206,1.521644,34
1.732956,1.535604,34
1.753874,1.529356,34
1.747155,1.5246,34
1.744244,1.544276,34
1.74489,1.524672,34
1.747647,1.524807,34
1.741938,1.544689,34
1.743877,1.542252,34
1.728786,1.515456,34
1.742586,1.520031,34
1.741985,1.531128,34
1.749463,1.523495,34
1.735541,1.524222,34
1.761857,1.517207,34
1.778769,1.550266,34
1.742308,1.531087,34
1.751215,1.519618,34
1.751759,1.507936,34
1.77663,1.535817,34
1.758949,1.529427,34
1.74078,1.522738,34
1.757402,1.535248,34
1.748577,1.508755,34
1.747615,1.537432,34
1.75282,1.521386,34
1.739514,1.519666,34
1.737042,1.541903,34
1.74095,1.517566,34
1.742779,1.533681,34
1.745056,1.519127,34
1.744633,1.535517,34
1.757826,1.517779,34
1.741892,1.531161,34
1.733861,1.527838,34
1.744853,1.538651,34
1.73743,1.524683,34
1.750889,1.536198,34
1.754601,1.52906,34
1.764652,1.526287,34
1.757153,1.524841,34
1.757766,1.534854,34
1.756903,1.518837,34
1.757169,1.533445,34
1.784342,1.558577,34
1.757985,1.545085,34
1.747722,1.542463,34
1.752082,1.539591,34
1.752927,1.526369,34
1.76434,1.531211,34
1.757805,1.529596,34
1.749072,1.546106,34
1.746952,1.520785,34
1.738148,1.50739,34
1.743411,1.504473,34
1.722554,1.524724,34
1.753575,1.534256,34
1.732957,1.528009,34
1.747382,1.527378,34
1.749503,1.520695,34
1.758288,1.517876,34
1.760511,1.5167,34
1.747043,1.549421,34
1.733608,1.531501,34
1.731823,1.540947,34
1.75565,1.539706,34
1.756499,1.531874,34
1.760103,1.539743,34
1.750382,1.529989,34
1.752976,1.517246,34
1.733636,1.520937,34
1.737071,1.526852,34
1.741743,1.517662,34
1.754568,1.526408,34
1.74784,1.534535,34
1.750573,1.560989,34
1.763658,1.545896,34
1.75976,1.562367,34
1.747039,1.542114,34
1.769872,1.53341,34
1.742896,1.542785,34
1.730429,1.547266,34
1.73842,1.520805,34
1.759207,1.526674,34
1.746272,1.536858,34
1.746141,1.562183,34
1.744912,1.536921,34
1.748379,1.554674,34
1.739381,1.54346,34
1.730373,1.532822,34
1.745937,1.523154,34
1.731543,1.527383,34
1.740071,1.534934,34
1.756035,1.517399,34
1.74453,1.511142,34
1.740677,1.508294,34
1.738121,1.530784,34
1.744095,1.520791,34
1.742343,1.537068,34
1.733036,1.539612,34
1.73343,1.528436,34
1.732606,1.542748,34
1.7406,1.526005,34
1.747786,1.53161,34
1.744669,1.539933,34
1.760289,1.524928,34
1.739137,1.531081,34
1.74093,1.517582,34
1.742471,1.510848,34
1.947349,1.584878,34
1.741177,1.515696,34
1.746197,1.529746,34
1.737537,1.531316,34
1.73093,1.536424,34
1.735933,1.523194,34
1.736478,1.525535,34
1.740533,1.536453,34
1.739786,1.511218,34
1.75157,1.517927,34
1.736292,1.512667,34
1.731881,1.517308,34
1.745037,1.508907,34
1.749199,1.516297,34
1.735366,1.524206,34
1.748704,1.531474,34
1.732275,1.530775,34
1.743766,1.519564,34
1.732577,1.524586,34
1.740656,1.534713,34
1.747416,1.563058,34
1.737728,1.532299,34
1.738096,1.539495,34
1.754072,1.551226,34
1.744303,1.546188,34
1.741685,1.535573,34
1.741241,1.530325,34
1.741361,1.541363,34
1.742751,1.542803,34
1.74986,1.540419,34
1.766187,1.547236,34
1.745261,1.544981,34
1.751399,1.562317,34
1.751092,1.544284,34
1.747221,1.548629,34
1.745319,1.54341,34
1.753694,1.543225,34
1.756626,1.526283,34
1.741892,1.543285,34
1.743515,1.542553,34
1.74988,1.553315,34
1.740426,1.554059,34
1.760232,1.544469,34
1.742578,1.54388,34
1.731939,1.553132,34
1.770665,1.538873,34
1.786246,1.602248,34
1.767246,1.563471,34
1.77934,1.566596,34
1.76297,1.543853,34
1.760319,1.568082,34
1.758934,1.553136,34
2.613013,2.41824,34
1.751182,1.557217,34
1.760001,1.55968,34
2.61002,2.422464,34
1.761213,1.554855,34
1.761419,1.577864,34
1.75279,1.567607,34
1.757566,1.57002,34
1.770469,1.562536,34
1.748391,1.555047,34
1.752879,1.547236,34
1.746773,1.549188,34
1.749294,1.547103,34
1.760179,1.56481,34
1.740724,1.550328,34
1.746248,1.53729,34
1.743915,1.549226,34
1.759698,1.550631,34
1.745996,1.544729,34
1.754938,1.555332,34
1.748667,1.5494,34
1.748644,1.549893,34
1.76053,1.53686,34
1.754399,1.5436,34
1.755589,1.545305,34
1.751168,1.556415,34
1.754285,1.547902,34
1.751997,1.534399,34
1.75288,1.554514,34
1.750823,1.534455,34
1.738427,1.52481,34
1.733568,1.534349,34
1.734986,1.527819,34
1.734213,1.526031,34
1.739314,1.522816,34
1.733902,1.545273,34
1.739248,1.53748,34
1.733981,1.534546,34
1.725348,1.52641,34
1.728733,1.529002,34
1.739346,1.507437,34
1.745309,1.551449,34
1.751095,1.500584,34
1.725433,1.527529,34
1.72421,1.52168,34
1.747222,1.534056,34
1.740687,1.532585,34
1.737975,1.533864,34
1.739658,1.536198,34
1.725733,1.52699,34
1.733036,1.524813,34
1.751772,1.551002,34
1.755304,1.53845,34
1.762831,1.536317,34
1.751845,1.527419,34
1.748692,1.531352,34
1.737614,1.525986,34
1.734413,1.540132,34
1.746448,1.542976,34
1.748702,1.531297,34
1.743013,1.522893,34
1.743648,1.543473,34
1.753485,1.532644,34
1.765383,1.543931,34
1.741317,1.523269,34
1.747408,1.495857,34
1.763251,1.545082,34
1.752899,1.557998,34
1.764549,1.540788,34
1.744235,1.53468,34
1.753363,1.548433,34
1.752953,1.544404,34
1.747231,1.52781,34
1.759381,1.558692,34
1.749799,1.560677,34
1.736344,1.534553,34
1.755932,1.565747,34
1.731544,1.541279,34
1.736368,1.541166,34
1.750555,1.547178,34
1.755653,1.543455,34
1.748019,1.548912,34
1.751552,1.559609,34
1.75562,1.574642,34
1.754572,1.581592,34
1.744431,1.53974,34
1.752595,1.536194,34
1.756748,1.537562,34
1.747601,1.535398,34
1.750348,1.557433,34
1.738822,1.539733,34
1.747175,1.528708,34
1.745765,1.543793,34
1.734675,1.523501,34
1.762219,1.557948,34
1.744829,1.551882,34
1.744889,1.541151,34
1.742992,1.534118,34
1.746392,1.539861,34
1.748809,1.547482,34
1.750521,1.55601,34
1.735215,1.537935,34
1.738412,1.531054,34
1.739133,1.538923,34
1.741915,1.518623,34
1.737561,1.538897,34
1.758685,1.557172,34
1.737958,1.529957,34
1.743553,1.538002,34
1.739224,1.547987,34
1.761675,1.534677,34
1.743641,1.542801,34
1.740577,1.528995,34
1.740695,1.530809,34
1.73953,1.551071,34
1.75543,1.549763,34
1.751088,1.544269,34
1.744398,1.536654,34
1.743825,1.538564,34
1.742397,1.549999,34
1.761211,1.545435,34
1.750228,1.543409,34
1.750357,1.560524,34
1.780134,1.540384,34
1.742679,1.526795,34
1.738498,1.540675,34
1.75522,1.545473,34
1.739451,1.535652,34
1.747191,1.508363,34
1.738404,1.516027,34
1.725221,1.514206,34
1.949858,1.593245,34
1.735609,1.54261,34
1.735069,1.545663,34
1.738699,1.53705,34
1.72832,1.511579,34
1.746205,1.504156,34
1.736053,1.527501,34
1.734704,1.529505,34
1.744277,1.534268,34
1.741194,1.522778,34
1.738402,1.512136,34
1.753489,1.526485,34
1.74614,1.518497,34
1.744917,1.48538,34
1.736791,1.512294,34
1.751161,1.51853,34
1.742717,1.527032,34
1.745454,1.525774,34
1.73414,1.524647,34
1.726368,1.517292,34
1.731052,1.507908,34
1.744813,1.521772,34
1.726302,1.516682,34
1.452068,0.360237,34
1.470098,0.371178,34
1.527805,1.110486,34
1.550844,1.130445,34
1.474237,0.380048,34
1.800468,1.070238,34
1.535615,1.111602,34
1.558087,1.127358,34
1.442136,0.339243,34
1.465676,0.402576,34
1.527583,1.09277,34
1.539271,1.101022,34
1.438593,0.296018,34
1.451196,0.324378,34
1.546349,1.10966,34
1.55158,1.140282,34
1.448992,0.311201,34
1.440001,0.306398,34
1.428006,0.267714,34
1.545924,1.14909,34
2.136167,1.682644,34
1.466785,0.355729,34
1.365308,0.297884,34
1.515405,1.093598,34
1.552891,1.112992,34
1.434526,0.29717,34
1.457798,0.291654,34
1.529418,1.122587,34
1.702532,1.328082,34
1.427704,0.249007,34
1.445696,0.362108,34
1.535435,1.120633,34
1.539643,1.129658,34
1.445212,0.349317,34
1.45579,0.327577,34
1.530055,1.114697,34
1.65876,1.308539,34
1.412125,0.22403,34
1.424481,0.204749,34
1.540807,1.1285,34
1.550878,1.101689,34
1.431042,0.214301,34
1.532677,1.106006,34
1.547817,1.112992,34
1.441609,0.297974,34
1.414004,0.21061,34
1.507971,1.136266,34
1.509926,1.127756,34
1.434657,0.452461,34
1.516179,1.508008,34
1.51113,1.145187,34
1.507365,1.120535,34
1.422987,0.402164,34
1.461816,0.41033,34
1.510154,1.125123,34
1.50265,1.107184,34
1.422483,0.247661,34
1.393095,0.203279,34
1.507456,1.946606,12
1.427955,1.851693,12
1.465715,1.841375,12
1.454239,1.864397,12
1.480073,1.883593,12
1.454568,1.876183,12
1.448383,1.880705,12
1.470769,1.908935,12
1.447187,1.845843,12
1.450631,1.895036,12
1.418962,1.872123,12
1.425587,1.857067,12
1.436435,1.853876,12
1.49765,1.847223,12
1.444468,1.834017,12
1.410268,1.861724,12
1.448857,1.893025,12
1.514914,1.880435,12
1.411973,1.864118,12
1.405619,1.845793,12
1.418069,1.873598,12
1.432117,1.845651,12
1.430157,1.874335,12
1.463718,1.841182,12
1.435775,1.865115,12
1.458899,1.901935,12
1.476103,1.866689,12
1.447841,1.902365,12
1.423147,1.873042,12
1.421492,1.887295,12
1.476658,1.854239,12
1.405199,1.836437,12
1.456777,1.851724,12
1.478694,1.912996,12
1.605699,2.011,12
1.502602,1.917487,12
1.497816,1.92525,12
1.473375,1.816404,12
1.414834,1.847244,12
1.419802,1.828717,12
1.413236,1.818685,12
1.418874,1.820735,12
1.408971,1.832159,12
1.398244,1.819444,12
1.410987,1.846626,12
1.406785,1.847424,12
1.432908,1.828929,12
1.408819,1.830638,12
1.453717,1.854056,12
1.483194,1.846902,12
1.493944,1.846999,12
1.47877,1.841211,12
1.451574,1.838487,12
1.440013,1.875508,12
1.470859,1.817186,12
1.447428,1.880291,12
1.475716,1.898597,12
1.673441,2.031259,12
1.43451,1.865826,12
1.572649,1.811165,12
1.589132,1.81892,12
1.637568,2.140388,12
1.55033,2.058658,12
1.582072,1.808403,12
1.590102,1.82031,12
1.532757,2.057056,12
1.81278,1.806881,12
1.597376,1.829242,12
1.613864,1.836188,12
1.550366,2.051469,12
1.825194,1.817505,12
1.594342,1.820982,12
1.611051,1.836978,12
1.815329,1.829096,12
1.52862,2.046019,12
1.587837,1.834617,12
1.604587,1.826091,12
1.54251,2.036597,12
1.59501,2.097752,12
1.517987,1.784073,12
1.51527,1.805938,12
1.767885,1.773598,12
1.567709,2.08291,12
1.53215,1.804399,12
1.584074,1.848863,12
1.785393,1.790848,12
1.48246,2.036857,12
1.52454,1.797307,12
1.53023,1.806929,12
1.879979,1.898536,12
1.751038,1.779538,12
1.526292,1.806982,12
1.53509,1.806476,12
1.585882,2.112865,12
1.762305,1.782519,12
1.539416,1.807294,12
1.54228,1.808335,12
1.78128,1.786043,12
1.82507,1.830502,12
1.540424,1.803035,12
1.539376,1.809875,12
1.497946,1.50536,12
1.907835,1.918554,12
1.543864,1.809171,12
1.548031,1.794168,12
1.781687,1.78286,12
1.771545,1.778993,12
1.53551,1.786677,12
1.538048,1.806835,12
1.586487,1.632138,12
1.455289,1.47645,12
1.54544,1.81217,12
1.549706,1.809568,12
1.505266,1.52977,12
1.795558,1.839574,12
1.546325,1.811237,12
1.528957,1.81112,12
1.416046,1.725802,12
1.550631,2.074205,12
1.547326,1.806589,12
1.537918,1.808854,12
1.76718,1.781048,12
1.504029,2.039292,12
1.546886,1.810993,12
1.55156,1.816471,12
1.632758,2.098751,12
1.622834,2.106328,12
1.553997,1.800725,12
1.558596,1.80659,12
1.474361,2.012722,12
1.486509,2.009239,12
1.55664,1.805385,12
1.567803,1.804796,12
1.477388,2.0127,12
1.473246,2.006257,12
1.551417,1.812736,12
1.559985,1.799487,12
1.483295,2.022111,12
1.762736,1.770002,12
1.544346,1.81008,12
1.544956,1.80121,12
1.763951,1.795706,12
1.758119,1.76757,12
1.54369,1.813997,12
1.562724,1.808773,12
1.800228,1.855178,12
1.44936,1.997859,12
1.522845,1.800175,12
1.561762,1.801343,12
1.76753,1.776544,12
1.4747,2.032955,12
1.53646,1.7964,12
1.547516,1.804461,12
1.534488,2.054079,12
1.780694,1.779577,12
1.794602,2.254234,12
1.450606,1.879093,12
1.563656,1.967171,12
1.512728,1.924479,12
1.604722,1.925787,12
1.589012,1.967455,12
1.476789,1.90529,12
1.469142,1.888883,12
1.512322,1.909048,12
1.499361,1.925807,12
1.531294,1.914001,12
1.572791,1.946164,12
1.527532,1.939951,12
1.46932,1.890503,12
1.535253,1.959885,12
1.525602,1.931751,12
1.567577,1.92689,12
1.432999,1.875505,12
1.48773,1.934284,12
1.502083,1.901481,12
1.554811,1.957319,12
1.476481,1.889197,12
1.490032,1.911594,12
1.4251,1.868786,12
1.475623,1.874034,12
1.43669,1.860116,12
1.415747,1.833338,12
1.441533,1.841549,12
1.48419,1.843832,12
1.479327,1.894917,12
1.451321,1.853153,12
1.464435,1.882279,12
1.487387,1.874592,12
1.457233,1.881826,12
1.422925,1.85636,12
1.469604,1.896396,12
1.448225,1.832361,12
1.443367,1.839445,12
1.466753,1.813594,12
1.49134,1.876739,12
1.5022,1.849311,12
1.804677,2.036482,12
1.49693,1.897182,12
1.907122,2.130911,12
1.48646,1.886577,12
1.55921,1.951267,12
1.518512,1.912363,12
1.499647,1.923833,12
1.481167,1.900584,12
1.478643,1.889888,12
1.468445,1.893501,12
1.553404,1.901007,12
1.498077,1.89263,12
1.591972,1.930065,12
1.496715,1.903175,12
1.501618,1.927723,12
1.535193,1.872116,12
1.534995,1.903649,12
1.549056,1.946652,12
1.527356,1.932581,12
1.499351,1.876003,12
1.459037,1.877711,12
1.493484,1.888427,12
1.454736,1.840863,12
1.475033,1.863729,12
1.496529,1.900676,12
1.55964,1.920016,12
1.517984,1.878653,12
1.522173,1.896558,12
1.543343,1.946268,12
1.529773,1.930467,12
1.672943,1.927622,12
1.514474,1.90608,12
1.492073,1.911657,12
1.43553,1.879735,12
1.4556,1.890686,12
1.588576,1.921357,12
1.527095,1.947116,12
1.46616,1.87485,12
1.512241,1.88141,12
1.890543,2.179861,12
1.565436,1.949777,12
1.561154,1.945628,12
1.240029,1.83068,12
1.558631,1.536899,12
1.299949,1.558642,12
1.310776,1.567854,12
1.62933,1.596429,12
1.255617,1.831159,12
1.327112,1.596507,12
1.363282,1.599309,12
1.668927,1.924821,12
1.287461,1.825566,12
1.363471,1.623138,12
1.292148,1.864892,12
1.271242,1.551438,12
1.298623,1.550419,12
1.299737,1.855737,12
1.591392,1.577046,12
1.292358,1.55,12
1.31596,1.56321,12
1.573575,1.5693,12
1.269299,1.856101,12
1.277075,1.54585,12
1.298264,1.545298,12
1.657637,1.629918,12
1.202666,1.814761,12
1.279989,1.565876,12
1.294807,1.555023,12
1.275296,1.844428,12
1.194062,1.798195,12
1.261523,1.540294,12
1.286356,1.544345,12
1.274791,1.833558,12
1.201135,1.811963,12
1.297434,1.562573,12
1.299265,1.549365,12
1.257749,1.82937,12
1.300037,1.870265,12
1.250999,1.542227,12
1.267785,1.541011,12
1.253934,1.833059,12
1.228732,1.82263,12
1.297554,1.558381,12
1.331118,1.57194,12
1.373891,1.89296,12
1.198688,1.771409,12
1.273662,1.554927,12
1.277665,1.548637,12
1.379734,1.846804,12
1.32887,1.880343,12
1.243671,1.541069,12
1.233925,1.537428,12
1.407715,1.927738,12
1.260548,1.825442,12
1.255196,1.519489,12
1.264086,1.540233,12
1.639406,1.644247,12
1.199926,1.805464,12
1.366253,1.627194,12
1.30076,1.541332,12
1.302318,1.317131,12
1.235851,1.821658,12
1.271743,1.544423,12
1.312074,1.552822,12
1.593689,1.559316,12
1.293929,1.830868,12
1.225799,1.51771,12
1.23764,1.530596,12
1.178815,1.790311,12
1.159184,1.770475,12
1.225384,1.513141,12
1.232634,1.528688,12
1.49775,1.506905,12
1.154143,1.785115,12
1.205915,1.510155,12
1.226844,1.516046,12
1.210899,1.793499,12
1.225266,1.813168,12
1.215305,1.523788,12
1.221624,1.524553,12
1.161841,1.777268,12
1.512779,1.498493,12
1.221977,1.514288,12
1.255729,1.518402,12
1.161442,1.784933,12
1.25533,1.849267,12
1.196869,1.504606,12
1.204835,1.517424,12
1.52975,1.513648,12
1.152312,1.787115,12
1.206634,1.521589,12
1.202201,1.513335,12
1.134136,1.764815,12
1.132025,1.773775,12
1.184172,1.493419,12
1.184215,1.509414,12
1.511915,1.514388,12
1.13474,1.778949,12
1.200576,1.506384,12
1.219149,1.520054,12
1.188194,1.814322,12
1.120245,1.768504,12
1.191859,1.509851,12
1.216715,1.517943,12
1.260413,1.864136,12
1.122392,1.776975,12
2.376959,2.02111,2
2.208405,2.001969,2
2.169819,1.946318,2
2.167314,1.969723,2
2.152718,1.948969,2
2.148863,1.94239,2
2.145496,1.934288,2
2.235941,2.020719,2
2.153833,1.919134,2
2.160576,1.938801,2
2.170769,1.959499,2
2.188461,1.982958,2
2.319253,1.974132,2
2.345138,1.95152,2
2.207225,2.029282,2
2.195122,2.026193,2
2.18409,2.019151,2
2.188002,2.033833,2
2.188849,1.999635,2
2.17849,1.996105,2
2.21377,2.015003,2
2.195959,1.999851,2
2.170201,1.99004,2
2.390942,2.12934,2
2.225719,2.002873,2
2.240927,2.013321,2
2.213158,1.98606,2
2.238323,2.009805,2
2.217075,1.960437,2
2.224631,1.967452,2
2.224389,1.983554,2
2.212629,1.97757,2
2.216908,1.962894,2
2.229357,2.006646,2
2.227456,1.981164,2
2.23075,1.969541,2
2.212121,1.980228,2
2.194931,1.99852,2
2.177154,2.006262,2
2.383968,2.128708,2
2.325574,1.955122,2
2.338669,1.938719,2
2.184241,1.977194,2
2.194437,1.968922,2
2.181403,1.972054,2
2.196769,1.953206,2
2.176302,1.959317,2
2.208887,1.96505,2
2.25764,2.030242,2
2.214468,1.979292,2
2.198727,1.98814,2
2.180052,1.97973,2
2.192909,1.985474,2
2.188527,1.958051,2
2.21209,1.970425,2
2.211831,1.980875,2
2.182868,1.973541,2
2.33341,2.068387,2
2.178431,1.956441,2
2.198944,1.96475,2
2.189469,1.955126,2
2.213921,1.990847,2
2.19989,1.967497,2
2.191856,1.979206,2
2.194798,1.971829,2
2.184488,1.95734,2
2.208295,1.97244,2
2.184757,1.975578,2
2.203385,1.972729,2
2.179599,1.950776,2
2.180537,1.954585,2
2.204562,1.987907,2
2.237854,2.008429,2
2.226864,2.028626,2
2.207814,2.019754,2
2.182821,1.982359,2
2.167785,1.967306,2
2.196896,1.967587,2
2.172355,1.987953,2
2.193293,1.946441,2
2.203252,1.990686,2
2.189818,1.985351,2
2.189219,1.986738,2
2.203432,1.986677,2
2.191473,1.973447,2
2.197755,1.970247,2
2.193945,1.950209,2
2.164981,1.958211,2
2.17797,1.980149,2
2.170019,1.949437,2
2.263437,1.97651,2
2.191982,1.992206,2
2.188826,1.967994,2
2.186157,1.988666,2
2.190508,1.992183,2
2.184311,1.962118,2
2.201435,1.993161,2
2.176447,1.964354,2
2.169268,1.966645,2
2.165215,1.96681,2
2.166492,1.960562,2
2.186616,1.9715,2
2.168781,1.97598,2
2.189305,1.971567,2
2.190602,1.957792,2
2.184248,1.940532,2
2.165331,1.959135,2
2.21162,1.96831,2
2.244536,2.015609,2
2.201949,1.9869,2
2.212038,1.989686,2
2.192906,1.97699,2
2.179152,1.97458,2
2.183784,1.993823,2
2.196575,2.015311,2
2.190774,2.030123,2
2.180381,1.998858,2
2.17298,1.977334,2
2.181908,1.995024,2
2.173467,1.963165,2
2.258039,2.001053,2
2.214101,1.983641,2
2.256779,2.049437,2
2.202566,1.948058,2
2.208298,1.976173,2
2.207648,1.984727,2
2.219713,1.971378,2
2.208868,1.976407,2
2.206147,2.004372,2
2.210529,2.034683,2
2.183503,1.985244,2
2.188602,1.971931,2
2.198645,1.975989,2
2.2014,1.975984,2
2.194566,1.96576,2
2.19925,1.976137,2
2.19707,1.960327,2
2.203924,1.957345,2
2.182632,1.941816,2
2.192592,1.956548,2
2.229607,1.975327,2
2.224778,1.973146,2
2.229703,1.966036,2
2.198712,1.932374,2
2.19452,1.994041,2
2.181448,1.927866,2
2.167886,1.938274,2
2.181371,1.956205,2
2.954342,2.736353,2
2.189588,1.976317,2
2.15345,1.955298,2
2.189972,1.959239,2
2.183243,1.949459,2
2.192371,1.970876,2
2.194466,1.949089,2
2.199027,1.993117,2
2.172508,1.979625,2
2.181547,1.979593,2
2.413591,2.105081,2
2.321337,1.949804,2
2.19178,1.968451,2
2.218606,1.999506,2
2.196564,1.972001,2
2.189802,1.97115,2
2.186412,1.964547,2
2.220183,1.978087,2
2.212096,1.986491,2
2.191136,1.969357,2
2.190194,1.939731,2
2.170365,1.952888,2
2.176682,1.944602,2
2.230695,2.016207,2
2.187901,1.946984,2
2.167069,1.954944,2
2.194797,1.962321,2
2.185861,1.958904,2
2.180168,1.933388,2
2.202074,1.966676,2
2.175093,1.961785,2
2.203941,1.983398,2
2.188189,1.947708,2
2.176111,1.934664,2
2.194172,1.955686,2
2.208896,2.009275,2
2.147092,1.946665,2
2.20046,1.956193,2
2.195291,1.957819,2
2.330132,1.963233,2
2.177572,1.978722,2
2.198549,1.983107,2
2.214999,1.983531,2
2.201253,1.984924,2
2.172694,1.96356,2
2.196219,1.983713,2
2.190121,1.945717,2
2.202519,1.927864,2
2.190569,1.97971,2
2.176577,1.918674,2
2.89566,2.694027,2
2.183295,1.935698,2
2.183282,1.965088,2
2.189516,1.964121,2
2.218072,1.971362,2
2.219542,1.967244,2
2.194284,1.952177,2
2.223565,1.972514,2
2.222721,1.977396,2
2.22977,1.966928,2
2.495778,2.153022,2
2.184861,1.952196,2
2.15984,1.918841,2
2.20161,1.946729,2
2.186361,1.951992,2
2.177501,1.9329,2
2.196271,1.941387,2
2.192016,1.940857,2
2.185662,1.947176,2
2.183154,1.939159,2
2.173553,1.970863,2
2.189335,1.959476,2
2.180688,1.956509,2
2.186862,1.956191,2
2.176588,1.955915,2
2.175851,1.966755,2
2.1875,1.968022,2
2.179871,1.960744,2
2.179048,1.960356,2
2.191766,1.949913,2
2.188683,1.964529,2
2.179078,1.950902,2
2.174111,1.949857,2
2.17384,1.934685,2
2.198593,1.920499,2
2.207926,2.012901,2
2.197268,1.954562,2
2.176313,1.975027,2
2.215095,1.976845,2
2.200634,1.982335,2
2.230413,2.024729,2
2.214769,1.988523,2
2.188338,1.976857,2
2.306424,1.937032,2
2.206201,1.971802,2
2.1717,1.953288,2
2.209252,1.953969,2
2.220484,1.968811,2
2.29314,2.048435,2
2.203979,1.955966,2
2.217741,1.975842,2
2.225748,1.978746,2
2.216344,1.977169,2
2.222279,1.97023,2
2.22298,1.972824,2
2.205496,1.969019,2
2.214395,1.971488,2
2.225719,1.96593,2
2.186646,1.962089,2
2.202736,1.987044,2
2.191131,1.981963,2
2.358096,1.97882,2
2.221482,1.955964,2
2.209728,1.972782,2
2.214372,1.965142,2
2.224471,1.991726,2
2.22923,1.994816,2
2.191984,1.950544,2
2.198068,1.980562,2
2.212706,1.985386,2
2.191948,1.969367,2
2.177921,1.959996,2
2.223085,1.992071,2
2.234717,1.984092,2
2.213038,1.954273,2
2.201633,1.930438,2
2.193909,1.965198,2
2.208576,1.955582,2
2.219561,1.954945,2
2.189195,1.950059,2
2.199211,1.984499,2
2.182629,2.006384,2
2.310316,2.153624,2
2.357761,2.09834,2
2.199588,1.981495,2
2.201537,1.97272,2
2.189545,1.948559,2
2.182333,1.934482,2
2.17584,1.935993,2
2.188248,1.936552,2
2.204109,1.963881,2
2.206562,1.944469,2
