@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.577418,1.839071,1.500029,2.50945,1.932509,1.942704,1.804763,1.254823,34
1.582344,1.835104,1.497238,2.500489,1.929989,1.940406,1.800654,1.255523,34
1.571456,1.821768,1.485425,2.508124,1.91388,1.923126,1.786228,1.259759,34
1.586333,1.841317,1.50084,2.50937,1.940993,1.951889,1.809101,1.258626,34
1.566092,1.827178,1.489218,2.508505,1.91943,1.930675,1.796072,1.25273,34
1.573357,1.837577,1.501907,2.514162,1.927427,1.939376,1.80687,1.244842,34
1.583137,1.842942,1.50469,2.514624,1.938651,1.951566,1.812896,1.245291,34
1.603861,1.862064,1.524692,2.513316,1.960115,1.969679,1.827918,1.255716,34
1.587296,1.835699,1.505622,2.497559,1.924839,1.936654,1.802779,1.244698,34
1.579902,1.83084,1.495046,2.499901,1.925898,1.936574,1.798684,1.251985,34
1.571312,1.839874,1.498143,2.509061,1.935248,1.943825,1.806625,1.262002,34
1.571509,1.821435,1.487595,2.493003,1.913305,1.925018,1.79106,1.248812,34
1.580555,1.839815,1.501371,2.508019,1.941365,1.952814,1.814712,1.25032,34
1.569468,1.818793,1.486383,2.483183,1.913115,1.924971,1.792064,1.244635,34
1.54773,1.811559,1.474044,2.509838,1.902091,1.910182,1.781052,1.263153,34
1.574529,1.847534,1.505407,2.514028,1.947017,1.955106,1.819631,1.261705,34
1.546818,1.806924,1.466364,2.493503,1.901216,1.910195,1.776587,1.262665,34
1.566559,1.835524,1.49197,2.503107,1.933819,1.947782,1.810337,1.247274,34
1.597917,1.856216,1.522155,2.502544,1.931964,1.933136,1.811412,1.811245,34
1.57373,1.850885,1.506341,2.514656,1.928684,1.946567,1.819434,1.824666,34
1.547443,1.83535,1.490756,2.523867,1.911906,1.942603,1.822653,1.83404,34
1.539121,1.806089,1.450645,2.495012,1.907766,1.913556,1.768993,1.292968,34
1.569198,1.828146,1.480836,2.506962,1.927364,1.935761,1.790053,1.272986,34
1.555049,1.81986,1.465828,2.488009,1.92553,1.933767,1.78508,1.289813,34
1.544587,1.813237,1.466902,2.486868,1.907762,1.918556,1.781822,1.266454,34
1.533642,1.795438,1.448296,2.489189,1.889867,1.900075,1.76189,1.275846,34
1.558125,1.828335,1.478688,2.497531,1.927768,1.9381,1.796702,1.267784,34
1.556975,1.825122,1.477773,2.498576,1.920033,1.928991,1.788669,1.267875,34
1.532797,1.800674,1.455156,2.503599,1.893053,1.9047,1.772765,1.259545,34
1.555602,1.826242,1.481101,2.499926,1.920967,1.928338,1.791249,1.270614,34
1.553691,1.815596,1.472386,2.489253,1.912431,1.922751,1.785058,1.259803,34
1.556315,1.833512,1.480899,2.495112,1.936291,1.944766,1.801996,1.282327,34
1.559122,1.821395,1.476579,2.491066,1.920523,1.928322,1.788205,1.270929,34
1.545125,1.822456,1.476419,2.507307,1.913701,1.925425,1.791539,1.262965,34
1.547051,1.813888,1.473834,2.500435,1.906793,1.915166,1.784151,1.261704,34
1.56813,1.839816,1.49413,2.509134,1.942316,1.952236,1.813029,1.262488,34
1.545238,1.82246,1.481442,2.515995,1.916366,1.927528,1.799526,1.254985,34
1.573238,1.840256,1.496001,2.493709,1.94432,1.959022,1.820739,1.250099,34
1.547186,1.813711,1.465501,2.489818,1.917443,1.927466,1.787537,1.271524,34
1.540854,1.811351,1.465944,2.499584,1.912587,1.922735,1.789926,1.262729,34
1.58314,1.861918,1.515892,2.517622,1.965037,1.974899,1.83557,1.263414,34
1.551763,1.822233,1.483161,2.509999,1.919674,1.928587,1.800384,1.257087,34
1.566312,1.842107,1.499238,2.511036,1.943822,1.962137,1.828594,1.241857,34
1.516313,1.785269,1.45913,2.511204,1.858988,1.870076,1.761321,1.276445,34
1.548779,1.829207,1.485704,2.510817,1.925085,1.93803,1.809312,1.251952,34
1.543722,1.826852,1.471431,2.504081,1.930669,1.94242,1.801843,1.282326,34
1.543287,1.832434,1.477064,2.50842,1.939297,1.951398,1.813935,1.290409,34
1.543788,1.814656,1.466498,2.495471,1.915491,1.929611,1.79411,1.260368,34
1.559391,1.853606,1.50046,2.519159,1.960649,1.97279,1.836705,1.286024,34
1.534138,1.80544,1.464708,2.4856,1.890999,1.899996,1.771307,1.27246,34
1.539619,1.820157,1.4717,2.500588,1.916578,1.93042,1.797049,1.265604,34
1.565416,1.815353,1.48561,2.500091,1.905795,1.920916,1.792837,1.230121,34
1.553914,1.811232,1.477888,2.509476,1.902156,1.914753,1.787377,1.240392,34
1.528399,1.793137,1.451121,2.493894,1.888203,1.901157,1.772346,1.254541,34
1.66652,1.935156,1.607364,2.578616,2.034707,2.051141,1.924876,1.399617,34
1.596962,1.847438,1.518347,2.489782,1.934399,1.936482,1.819136,1.80335,34
2.474337,2.668167,2.44664,2.654768,2.691118,2.582618,2.649628,2.482017,34
1.547905,1.818824,1.465991,2.496747,1.925498,1.935479,1.792217,1.275124,34
1.566002,1.822965,1.473615,2.488112,1.931153,1.938562,1.791249,1.284637,34
1.546168,1.8262,1.474235,2.500548,1.930642,1.943465,1.805955,1.27507,34
1.569005,1.844317,1.498771,2.506641,1.946139,1.953105,1.815008,1.273256,34
1.589491,1.842808,1.506057,2.50344,1.938739,1.950078,1.809702,1.250938,34
1.570998,1.850286,1.50748,2.516334,1.94716,1.95706,1.82073,1.265056,34
1.586629,1.841949,1.505991,2.505561,1.941786,1.951463,1.813766,1.252412,34
1.558081,1.818235,1.479533,2.497373,1.916574,1.928187,1.794049,1.253534,34
1.581942,1.827263,1.499235,2.491241,1.919697,1.931856,1.800353,1.241639,34
1.541578,1.782336,1.466824,2.516094,1.848583,1.860363,1.749307,1.279128,34
1.545839,1.78508,1.467177,2.50147,1.862308,1.880926,1.765814,1.23548,34
1.553359,1.802108,1.471076,2.491598,1.895909,1.909749,1.781552,1.241347,34
1.556021,1.802425,1.473589,2.483611,1.909061,1.926099,1.799785,1.230572,34
1.563443,1.827305,1.49176,2.502097,1.929222,1.948408,1.819523,1.225485,34
1.500289,1.756032,1.435741,2.468524,1.859954,1.884964,1.779118,1.274344,34
1.53258,1.801362,1.474721,2.512287,1.906871,1.933092,1.823603,1.239595,34
1.550483,1.816079,1.482398,2.501648,1.923229,1.944277,1.822307,1.23148,34
1.565392,1.846519,1.51469,2.532538,1.946445,1.971832,1.854063,1.22246,34
1.572795,1.845549,1.514567,2.531366,1.948953,1.978974,1.856855,1.221626,34
1.59073,1.861276,1.528556,2.530106,1.956579,1.970789,1.843038,1.224213,34
1.573593,1.839235,1.507603,2.512668,1.942038,1.95455,1.82868,1.239467,34
1.569724,1.815662,1.492143,2.506807,1.917023,1.934161,1.810923,1.219535,34
1.599311,1.858798,1.533342,2.511324,1.961369,1.974566,1.850111,1.223382,34
1.60003,1.840878,1.528537,2.522836,1.928382,1.940288,1.821798,1.23726,34
1.606855,1.848479,1.522592,2.499547,1.957597,1.973407,1.839517,1.22913,34
1.584924,1.838556,1.516604,2.507982,1.935372,1.949697,1.82727,1.223657,34
1.563287,1.829498,1.494751,2.520014,1.930294,1.942154,1.813229,1.249678,34
1.582116,1.827598,1.503482,2.51524,1.922177,1.933703,1.807449,1.238151,34
1.564788,1.823057,1.492464,2.510561,1.919396,1.929707,1.802637,1.247563,34
1.564349,1.825048,1.494887,2.50762,1.920534,1.930842,1.805909,1.246065,34
1.557675,1.821196,1.4948,2.518519,1.908206,1.918204,1.798961,1.250611,34
1.560004,1.810355,1.474581,2.505223,1.90833,1.919888,1.785159,1.255126,34
1.570412,1.835912,1.500183,2.510744,1.93854,1.952451,1.821392,1.239292,34
1.561914,1.835259,1.497229,2.515175,1.937082,1.95045,1.82228,1.243449,34
1.572554,1.84773,1.5056,2.517968,1.950608,1.967104,1.83234,1.242599,34
2.568387,2.774121,2.527712,2.725345,2.769398,2.651617,2.682999,2.576208,34
1.571151,1.838283,1.51716,2.531935,1.922009,1.939213,1.82451,1.220072,34
1.595776,1.860668,1.526375,2.523862,1.962176,1.976189,1.841946,1.235652,34
1.596258,1.861782,1.524885,2.516957,1.966568,1.979455,1.842608,1.242535,34
1.570396,1.843344,1.503797,2.521166,1.94364,1.95696,1.824438,1.245265,34
1.590704,1.852798,1.522021,2.516437,1.952294,1.9664,1.835977,1.228239,34
1.576094,1.844515,1.508884,2.519001,1.945062,1.960821,1.829512,1.231484,34
1.566685,1.825588,1.498875,2.516366,1.917675,1.931295,1.808392,1.231766,34
1.587956,1.853119,1.520376,2.520722,1.953102,1.967801,1.835875,1.231704,34
1.594555,1.849434,1.519183,2.517022,1.949766,1.964447,1.83158,1.227775,34
1.584305,1.839645,1.508368,2.517524,1.932695,1.944627,1.811934,1.241079,34
1.600134,1.866993,1.529111,2.521027,1.967687,1.9794,1.840936,1.246614,34
1.579127,1.838505,1.500756,2.510014,1.938563,1.949692,1.811902,1.25162,34
1.551886,1.801816,1.46958,2.501175,1.893407,1.905733,1.776232,1.247572,34
1.568528,1.846503,1.509901,2.524309,1.946232,1.963705,1.837307,1.228898,34
1.588078,1.837189,1.507444,2.501395,1.935859,1.950799,1.817271,1.227038,34
1.580986,1.831518,1.501983,2.512429,1.928373,1.939333,1.808103,1.244086,34
1.588084,1.844381,1.511372,2.512279,1.945198,1.958579,1.823875,1.23713,34
1.587938,1.85186,1.516569,2.515728,1.956237,1.967183,1.834327,1.243135,34
1.588074,1.844961,1.511899,2.518643,1.944314,1.957971,1.82342,1.236871,34
1.568273,1.840979,1.505082,2.525081,1.940469,1.954146,1.825965,1.241612,34
1.559046,1.825278,1.491582,2.514917,1.920248,1.934401,1.807204,1.237507,34
1.559635,1.820249,1.482062,2.509138,1.920182,1.933132,1.799466,1.248019,34
1.574392,1.833503,1.496621,2.513717,1.934342,1.94688,1.811175,1.247946,34
1.572785,1.825737,1.493757,2.510432,1.920661,1.933329,1.800875,1.24287,34
1.584838,1.839845,1.508491,2.508139,1.933418,1.944021,1.809962,1.250174,34
1.58157,1.836502,1.507132,2.507524,1.926463,1.937967,1.806842,1.243582,34
1.57667,1.832283,1.499077,2.513931,1.925495,1.936052,1.803047,1.247792,34
1.589784,1.845579,1.510447,2.509985,1.944318,1.953932,1.815738,1.255865,34
1.581021,1.825695,1.500027,2.515059,1.912269,1.923814,1.794052,1.247932,34
1.573586,1.831815,1.503822,2.508549,1.9191,1.928272,1.801727,1.254631,34
1.612368,1.874843,1.546484,2.520001,1.973512,1.984146,1.853196,1.238838,34
1.596155,1.849863,1.524175,2.514085,1.943915,1.956465,1.827287,1.231284,34
1.574195,1.840084,1.505267,2.517906,1.932029,1.943201,1.811399,1.24985,34
1.587286,1.828293,1.507709,2.518251,1.913923,1.927519,1.802362,1.229481,34
1.557026,1.816244,1.487044,2.51551,1.90034,1.90885,1.784273,1.264033,34
1.589246,1.830009,1.510419,2.501275,1.91507,1.927498,1.801476,1.24229,34
1.593636,1.85112,1.513958,2.507818,1.95353,1.963469,1.822784,1.257906,34
1.575478,1.826101,1.496462,2.516292,1.916863,1.926058,1.796024,1.250603,34
1.580186,1.8285,1.492242,2.496318,1.927687,1.936758,1.797379,1.262135,34
1.573737,1.825328,1.490193,2.514563,1.920337,1.929189,1.793015,1.261443,34
1.567288,1.818038,1.486493,2.510118,1.90899,1.916716,1.786168,1.262014,34
1.619195,1.864298,1.53353,2.512758,1.967372,1.978496,1.836934,1.251256,34
1.599581,1.838494,1.516969,2.508277,1.931782,1.944173,1.814519,1.236664,34
1.602477,1.848388,1.52143,2.508761,1.949659,1.965007,1.830832,1.227524,34
1.592808,1.839689,1.511115,2.513173,1.934755,1.9484,1.814279,1.240361,34
1.600285,1.847382,1.515185,2.509441,1.9474,1.959049,1.819927,1.250083,34
1.598444,1.839454,1.515029,2.505859,1.934685,1.946918,1.814876,1.239324,34
1.600628,1.847564,1.523383,2.504634,1.940356,1.953474,1.822753,1.232139,34
1.587181,1.821229,1.508429,2.517389,1.903673,1.916303,1.796618,1.244372,34
1.588036,1.829684,1.506755,2.51045,1.918305,1.930404,1.801502,1.24604,34
1.601021,1.859444,1.527563,2.512726,1.959724,1.969594,1.8347,1.246271,34
1.602909,1.835395,1.51467,2.515502,1.92919,1.943075,1.811939,1.232785,34
1.596683,1.837315,1.510977,2.502276,1.933409,1.946244,1.81169,1.242449,34
1.583622,1.841861,1.509989,2.506192,1.940178,1.948982,1.816708,1.251632,34
1.592385,1.832424,1.504808,2.511395,1.931049,1.946253,1.811203,1.235929,34
1.589426,1.843624,1.511154,2.510556,1.946229,1.961859,1.827284,1.229449,34
1.600497,1.857904,1.521112,2.501448,1.96556,1.978574,1.839265,1.243689,34
1.58014,1.837398,1.5104,2.514896,1.931934,1.947014,1.820555,1.223608,34
1.583021,1.839177,1.510611,2.515768,1.935463,1.951996,1.823338,1.219116,34
1.583196,1.838726,1.505811,2.513398,1.940994,1.951483,1.817721,1.251439,34
1.576981,1.815035,1.494949,2.495747,1.910515,1.924243,1.799908,1.232484,34
1.565502,1.815829,1.485895,2.501699,1.918812,1.931202,1.802522,1.241709,34
1.585978,1.827536,1.497842,2.487685,1.936938,1.94939,1.815648,1.237729,34
1.57329,1.821642,1.490565,2.510586,1.922129,1.931218,1.799586,1.253925,34
1.575766,1.825124,1.491634,2.497698,1.932557,1.942142,1.807936,1.255237,34
1.590043,1.839327,1.509215,2.499879,1.942935,1.95353,1.819386,1.245746,34
1.568412,1.827128,1.493934,2.50943,1.927942,1.93807,1.808355,1.246221,34
1.572178,1.827197,1.492616,2.507901,1.92991,1.93951,1.807185,1.248993,34
1.586391,1.826967,1.501202,2.493924,1.927827,1.940261,1.808807,1.241097,34
1.583449,1.831596,1.50463,2.496332,1.932976,1.94504,1.815674,1.235323,34
1.561297,1.81312,1.480678,2.502904,1.915393,1.932818,1.802638,1.232283,34
1.565803,1.818381,1.485241,2.502425,1.920642,1.931719,1.799951,1.249449,34
1.582716,1.837011,1.502619,2.502764,1.944502,1.957619,1.822727,1.2415,34
1.573781,1.829678,1.495726,2.49959,1.936944,1.946002,1.814313,1.253364,34
1.566793,1.807335,1.480101,2.497812,1.909682,1.922369,1.794329,1.237291,34
1.559831,1.811977,1.482163,2.50869,1.913724,1.922348,1.796934,1.253678,34
1.585822,1.836146,1.515302,2.519756,1.935709,1.944964,1.825706,1.240429,34
1.588036,1.831073,1.501593,2.487728,1.948356,1.961683,1.828717,1.244795,34
1.564797,1.808486,1.482879,2.488756,1.916152,1.929273,1.805273,1.237058,34
1.551206,1.79654,1.468686,2.501385,1.900482,1.912095,1.788448,1.245494,34
1.571036,1.822855,1.500117,2.513789,1.920981,1.928889,1.809845,1.253277,34
1.581644,1.843539,1.509414,2.506204,1.954524,1.964333,1.834728,1.249367,34
1.574086,1.812939,1.484963,2.471322,1.924712,1.938172,1.808341,1.240772,34
1.592975,1.8293,1.50424,2.482979,1.950393,1.961378,1.833316,1.248191,34
1.564804,1.800066,1.472555,2.481375,1.918532,1.929077,1.802462,1.256351,34
1.577978,1.820781,1.500316,2.505695,1.926892,1.942671,1.820666,1.224131,34
1.56202,1.809357,1.486599,2.508987,1.914515,1.929742,1.810304,1.229339,34
1.560726,1.81254,1.488118,2.493158,1.918099,1.93463,1.813749,1.227683,34
1.577553,1.823548,1.507909,2.503082,1.928915,1.951589,1.836585,1.199161,34
1.560271,1.8139,1.489865,2.50697,1.921236,1.940862,1.821877,1.221121,34
1.56252,1.81734,1.500452,2.515619,1.914078,1.935372,1.824153,1.207677,34
1.562789,1.815937,1.491249,2.512292,1.923437,1.942523,1.822843,1.220333,34
1.581695,1.827199,1.505511,2.506263,1.938805,1.958178,1.836519,1.214451,34
1.559015,1.822169,1.497559,2.520076,1.927698,1.946491,1.831769,1.223713,34
1.576731,1.826238,1.502086,2.510734,1.935212,1.954884,1.832371,1.21496,34
1.564367,1.80029,1.484103,2.492055,1.904679,1.924904,1.809129,1.211916,34
1.587448,1.836971,1.513853,2.506106,1.951149,1.969677,1.846337,1.220154,34
1.570392,1.810259,1.488391,2.502181,1.920711,1.940646,1.818846,1.217488,34
1.572546,1.822219,1.502602,2.498126,1.925469,1.941189,1.823738,1.220879,34
1.568574,1.828666,1.503224,2.5149,1.931444,1.945295,1.826244,1.229822,34
1.564268,1.828534,1.505375,2.520023,1.932076,1.946412,1.833576,1.233277,34
1.562776,1.814791,1.490569,2.510984,1.915785,1.929587,1.810066,1.229722,34
1.570633,1.802212,1.484276,2.494928,1.902611,1.916053,1.795475,1.233464,34
1.556821,1.798527,1.475581,2.508039,1.899336,1.911707,1.791657,1.238825,34
1.575202,1.82425,1.499629,2.505413,1.928725,1.940428,1.817857,1.233346,34
1.577256,1.812041,1.506871,2.462256,1.901277,1.912723,1.808182,1.252884,34
1.584691,1.831102,1.510704,2.496585,1.936384,1.949397,1.828926,1.225281,34
1.584391,1.832215,1.511617,2.499806,1.93959,1.958356,1.839023,1.207379,34
1.579174,1.833772,1.510606,2.496262,1.936951,1.951535,1.831699,1.222913,34
1.575062,1.826999,1.498408,2.502613,1.936862,1.948705,1.82247,1.239688,34
1.564835,1.810986,1.491971,2.500906,1.91037,1.923394,1.807797,1.232017,34
1.564922,1.822563,1.4954,2.5235,1.917824,1.931559,1.80866,1.233856,34
1.580229,1.810938,1.496335,2.498939,1.912199,1.927956,1.809075,1.21889,34
1.567928,1.812641,1.486264,2.499798,1.921622,1.935232,1.810214,1.235989,34
1.554706,1.802835,1.474522,2.486877,1.911509,1.927096,1.805016,1.230642,34
1.542063,1.800108,1.471178,2.496794,1.898445,1.912162,1.793044,1.235987,34
1.579471,1.831154,1.495448,2.490734,1.941752,1.957009,1.820541,1.23956,34
1.569892,1.806289,1.48604,2.498175,1.905074,1.917657,1.796963,1.230868,34
1.580664,1.826813,1.496395,2.494882,1.93747,1.954705,1.823171,1.229036,34
1.572183,1.823514,1.492385,2.507279,1.925486,1.937808,1.807494,1.240405,34
1.574572,1.830892,1.496714,2.495495,1.942231,1.953006,1.821603,1.250411,34
1.565599,1.831306,1.496702,2.511553,1.93588,1.946366,1.818589,1.252401,34
1.562893,1.823871,1.491457,2.504264,1.928295,1.936703,1.810435,1.258571,34
1.586434,1.841079,1.517073,2.492699,1.941386,1.955126,1.830397,1.226998,34
1.579551,1.826043,1.496921,2.501987,1.933105,1.950192,1.819485,1.225878,34
1.591753,1.83891,1.509422,2.490189,1.948629,1.96583,1.832643,1.225516,34
1.580439,1.826734,1.50301,2.495066,1.929565,1.94193,1.817598,1.232769,34
1.569919,1.825438,1.498596,2.512286,1.923536,1.93699,1.813944,1.230324,34
1.588015,1.849431,1.518655,2.51042,1.95694,1.968411,1.840873,1.23819,34
1.575894,1.841827,1.510929,2.513085,1.947919,1.962505,1.838012,1.229645,34
1.562085,1.831233,1.49588,2.509961,1.932243,1.943861,1.816949,1.245519,34
1.567468,1.833221,1.497353,2.494284,1.9338,1.948012,1.818413,1.239383,34
1.572148,1.828674,1.495436,2.508452,1.930054,1.945007,1.814756,1.227682,34
1.558218,1.799689,1.472168,2.498733,1.899495,1.91283,1.787351,1.23361,34
1.567632,1.836069,1.502561,2.516659,1.934509,1.945845,1.818893,1.244216,34
1.572038,1.840742,1.512201,2.514395,1.938592,1.955668,1.834964,1.21848,34
1.590527,1.894776,1.566269,2.576181,1.980414,2.019261,1.906891,1.242209,34
1.57258,1.820001,1.501978,2.506706,1.911334,1.922864,1.806151,1.236454,34
1.589517,1.827217,1.512881,2.500843,1.920369,1.933267,1.814634,1.225363,34
1.581538,1.822066,1.497963,2.501458,1.9218,1.9364,1.80896,1.227933,34
1.562926,1.811241,1.49025,2.52082,1.903887,1.914635,1.796904,1.243727,34
1.578222,1.819113,1.49687,2.49992,1.915834,1.931756,1.806709,1.222171,34
1.587503,1.83091,1.508026,2.502458,1.933688,1.95257,1.826383,1.209385,34
1.572016,1.812151,1.483629,2.466027,1.92305,1.936871,1.807471,1.239988,34
1.552818,1.788984,1.473016,2.495767,1.881203,1.891871,1.778523,1.246412,34
1.584144,1.831684,1.503483,2.497232,1.938817,1.952057,1.822212,1.232923,34
1.609807,1.844139,1.522084,2.49889,1.954465,1.968506,1.837408,1.224721,34
1.583175,1.829412,1.504704,2.506476,1.938544,1.955024,1.829629,1.220169,34
1.583973,1.823616,1.5105,2.510112,1.921997,1.940328,1.825315,1.203064,34
1.587366,1.82813,1.504429,2.502163,1.934044,1.951414,1.824512,1.214806,34
1.576589,1.827567,1.497604,2.506829,1.928866,1.947546,1.817354,1.220351,34
1.560894,1.806786,1.48178,2.507901,1.906164,1.919097,1.796255,1.234484,34
1.573154,1.816116,1.490578,2.49773,1.923616,1.941949,1.81631,1.218745,34
1.582337,1.840131,1.511299,2.509088,1.94791,1.966901,1.840846,1.215956,34
1.573561,1.839581,1.503878,2.503237,1.953754,1.966802,1.838202,1.247942,34
1.569056,1.821166,1.48621,2.478337,1.935786,1.949227,1.817662,1.247376,34
1.563394,1.813931,1.47863,2.485673,1.925752,1.937225,1.805994,1.24849,34
1.58017,1.821327,1.494004,2.498633,1.930876,1.946319,1.816931,1.229219,34
1.566111,1.80353,1.478046,2.493908,1.909954,1.923258,1.796724,1.239133,34
1.588451,1.826658,1.501085,2.493712,1.939536,1.954857,1.825196,1.229859,34
1.588684,1.829179,1.504309,2.493852,1.940387,1.95756,1.82906,1.221259,34
1.578358,1.821255,1.494091,2.49703,1.932502,1.949593,1.821107,1.225428,34
1.597588,1.83242,1.505977,2.484661,1.947112,1.964835,1.832462,1.226676,34
1.570507,1.805385,1.479344,2.499149,1.909661,1.922695,1.794263,1.237204,34
1.576108,1.820749,1.493761,2.498941,1.925918,1.937179,1.809556,1.237522,34
1.586402,1.831485,1.505389,2.500893,1.939558,1.953129,1.825529,1.226177,34
1.565269,1.799326,1.480325,2.487805,1.905414,1.916174,1.797535,1.243949,34
1.57718,1.802306,1.481304,2.474091,1.911554,1.924975,1.798581,1.237813,34
1.575451,1.811754,1.482259,2.479816,1.929939,1.941979,1.810953,1.249725,34
1.564588,1.803452,1.474533,2.471106,1.917957,1.929025,1.80123,1.250482,34
1.641065,1.837645,1.534923,2.488071,1.928745,1.926749,1.819661,1.812184,34
1.5581,1.777683,1.456945,2.484371,1.882271,1.896577,1.772444,1.245359,34
1.576005,1.791699,1.472163,2.469597,1.900793,1.913117,1.785643,1.251707,34
1.588704,1.817975,1.491014,2.480119,1.935644,1.948975,1.815305,1.247207,34
1.590972,1.829953,1.501028,2.487577,1.943303,1.956334,1.822861,1.239692,34
1.569967,1.79883,1.475357,2.483458,1.907509,1.921876,1.794721,1.237701,34
1.579478,1.806293,1.481034,2.469141,1.921861,1.934548,1.803941,1.246773,34
1.593471,1.820393,1.493956,2.475595,1.937505,1.949486,1.81549,1.247884,34
1.565406,1.807649,1.476504,2.473126,1.921272,1.932489,1.80225,1.251086,34
1.564097,1.804399,1.478719,2.481202,1.91203,1.92319,1.800281,1.240739,34
1.561346,1.791541,1.464934,2.477347,1.901227,1.914267,1.785986,1.245078,34
1.576922,1.818195,1.484673,2.484879,1.935473,1.950128,1.814626,1.248244,34
1.55881,1.805348,1.475853,2.48721,1.915861,1.929161,1.803489,1.240701,34
1.561293,1.801455,1.47456,2.484914,1.907046,1.917774,1.791284,1.249233,34
1.584454,1.823669,1.490543,2.484209,1.940877,1.953844,1.816676,1.25216,34
1.579072,1.823736,1.495664,2.498849,1.931459,1.942826,1.813799,1.239225,34
1.572179,1.791694,1.472399,2.480074,1.895957,1.910306,1.784027,1.240983,34
1.564963,1.794177,1.46872,2.482437,1.89991,1.911342,1.782132,1.252015,34
1.579109,1.814432,1.483073,2.484268,1.925834,1.938363,1.801911,1.251961,34
1.579356,1.818487,1.493721,2.499584,1.924645,1.939776,1.812238,1.226466,34
1.577861,1.806909,1.502441,2.464024,1.891788,1.908599,1.800094,1.236771,34
1.579598,1.822132,1.494922,2.501147,1.929961,1.945465,1.815719,1.229162,34
1.582074,1.820667,1.497869,2.500238,1.926718,1.94224,1.815234,1.224106,34
1.600445,1.842549,1.518701,2.492971,1.954173,1.967907,1.839086,1.229811,34
1.604612,1.843867,1.516274,2.494225,1.96246,1.977858,1.843716,1.236607,34
1.589306,1.831502,1.501316,2.49788,1.943192,1.956492,1.82145,1.244421,34
1.577018,1.81529,1.490568,2.499694,1.92379,1.938855,1.811732,1.230136,34
1.58919,1.827188,1.503649,2.500065,1.937399,1.953499,1.825581,1.224642,34
1.592579,1.831445,1.506821,2.481754,1.942289,1.958664,1.829757,1.22381,34
1.583161,1.817419,1.496114,2.50099,1.923464,1.937571,1.812143,1.22752,34
1.57864,1.814604,1.497855,2.49502,1.91083,1.921336,1.801786,1.241208,34
1.593803,1.829208,1.506225,2.489878,1.94083,1.955911,1.827464,1.225398,34
1.602813,1.856485,1.53343,2.502786,1.961003,1.976277,1.850096,1.217458,34
1.586037,1.820395,1.500319,2.498198,1.926053,1.941591,1.817236,1.22037,34
1.594983,1.827912,1.508012,2.475857,1.938181,1.953893,1.828553,1.221536,34
1.582257,1.817943,1.499049,2.494995,1.921475,1.938815,1.816545,1.214016,34
1.57957,1.820488,1.501857,2.500871,1.922044,1.937747,1.818421,1.215948,34
1.562283,1.797661,1.480496,2.490478,1.901238,1.913067,1.796085,1.240288,34
1.58894,1.823458,1.502889,2.490637,1.933586,1.949561,1.82387,1.222524,34
1.581058,1.816041,1.49751,2.50552,1.91957,1.935975,1.813259,1.219943,34
1.593039,1.831992,1.512712,2.508599,1.936373,1.952662,1.828566,1.215199,34
1.604953,1.843683,1.520246,2.500226,1.956794,1.974022,1.843406,1.222065,34
1.5711,1.809659,1.496026,2.509632,1.904032,1.918689,1.803663,1.229011,34
1.588981,1.832911,1.50909,2.504947,1.940693,1.957592,1.830176,1.220727,34
1.591942,1.837892,1.51659,2.504295,1.940515,1.962139,1.836593,1.203204,34
1.565101,1.815526,1.496287,2.527174,1.905638,1.918697,1.802208,1.238343,34
1.623416,1.857079,1.553051,2.526758,1.948863,1.961917,1.848784,1.221274,34
1.5941,1.827752,1.515096,2.499538,1.925661,1.937985,1.819069,1.232918,34
1.587372,1.82224,1.514413,2.496907,1.912485,1.924495,1.812414,1.241024,34
1.5839,1.814805,1.495217,2.50999,1.917894,1.9293,1.803492,1.245649,34
1.605076,1.834288,1.519385,2.505196,1.936775,1.950542,1.825724,1.226363,34
1.585931,1.817966,1.501705,2.508973,1.915099,1.928679,1.806108,1.232638,34
2.488943,2.665883,2.452693,2.659025,2.690818,2.58706,2.654701,2.486791,34
1.584974,1.815472,1.503418,2.508555,1.910481,1.926613,1.809444,1.215034,34
1.592667,1.830188,1.514195,2.507226,1.9288,1.942441,1.821843,1.221885,34
2.49242,2.676808,2.45764,2.668514,2.696589,2.591825,2.652726,2.489902,34
1.581997,1.814777,1.499493,2.509568,1.905603,1.918751,1.797965,1.236954,34
1.608371,1.836998,1.524262,2.50571,1.932815,1.946409,1.823766,1.221048,34
1.604789,1.842258,1.521958,2.506162,1.941121,1.955423,1.826231,1.226615,34
1.616796,1.849236,1.528723,2.497653,1.958491,1.971693,1.84016,1.229787,34
1.587967,1.821769,1.507636,2.503924,1.910813,1.921489,1.800771,1.25067,34
1.595528,1.833692,1.51213,2.507409,1.936337,1.951736,1.823668,1.223126,34
1.587645,1.825372,1.503025,2.511677,1.92704,1.941488,1.813972,1.229627,34
1.592944,1.833529,1.508489,2.510373,1.93749,1.951952,1.820821,1.230911,34
1.591216,1.836281,1.510277,2.513597,1.940615,1.955662,1.825381,1.227815,34
