@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.91416,1.941784,1.857338,2.219274,2.084,1.556037,1.914077,1.847918,1.814718,1.546639,1.554017,1.842398,1.905773,1.540564,6
1.952102,1.936017,1.888489,2.233029,2.128099,1.530252,1.916557,1.839013,1.780412,1.533347,1.563589,1.835661,1.942243,1.536136,6
1.700277,2.004828,1.842972,2.161043,1.871284,1.670427,1.924038,1.946537,1.878694,1.667586,1.579792,1.950901,1.666885,1.672493,6
1.987005,1.972065,1.906459,2.267422,2.162759,1.543594,1.958798,1.880962,1.80275,1.523514,1.609085,1.872847,1.970352,1.526504,6
1.934221,1.94501,1.896519,2.230147,2.114168,1.516186,1.92682,1.858102,1.766964,1.527725,1.5815,1.861726,1.932028,1.54552,6
1.9484,1.932698,1.87541,2.23626,2.120155,1.537174,1.912562,1.836442,1.780858,1.539275,1.557013,1.834352,1.943717,1.540914,6
1.87249,1.922367,1.847934,2.189677,2.044542,1.54521,1.889006,1.832524,1.788437,1.552965,1.531039,1.832721,1.862475,1.553334,6
1.853554,1.947343,1.848453,2.25158,1.790675,1.829755,1.859426,1.861829,2.050531,2.066544,1.532184,1.894064,2.079824,2.080604,6
1.895553,1.91389,1.83351,2.218538,2.059529,1.544233,1.878267,1.824454,1.785701,1.553032,1.517738,1.826167,1.88656,1.552011,6
1.879135,1.89511,1.818989,2.211353,2.052877,1.532252,1.826471,1.802177,1.755664,1.548559,1.466644,1.796599,1.852704,1.554221,6
1.961657,1.937555,1.924193,2.231011,2.152154,1.526989,1.907461,1.836213,1.77604,1.538933,1.563112,1.824391,1.941109,1.544388,6
1.9687,1.931692,1.940275,2.25031,2.162421,1.512941,1.907324,1.843501,1.769036,1.527055,1.572075,1.830762,1.935286,1.537596,6
1.992316,1.925191,1.965501,2.296917,2.173627,1.570128,1.908079,1.849802,1.82062,1.589351,1.580178,1.831548,1.94169,1.578713,6
1.712082,1.181318,1.096066,2.279869,1.763457,1.616992,1.068729,1.164774,1.630473,1.642548,0.298796,1.197654,1.776299,1.635978,6
1.798997,1.120053,1.271109,2.213416,1.871041,1.600078,1.095553,1.020327,1.539453,1.675908,0.395251,1.054416,1.899128,1.666531,6
1.604279,1.596361,1.569641,2.036358,1.697103,1.290415,1.565536,1.520152,1.599792,1.453253,1.137848,1.522668,1.707282,1.455084,6
1.739026,1.650068,1.732506,2.056167,1.858118,1.30514,1.692457,1.558273,1.631873,1.474701,1.302267,1.5455,1.857403,1.476786,6
1.724775,1.145966,1.13431,2.27838,1.77487,1.622683,1.048891,1.127269,1.605704,1.655291,0.247879,1.160972,1.794126,1.648679,6
1.761965,1.12412,1.201635,2.238034,1.820188,1.614626,1.042343,1.048185,1.553463,1.689287,0.243083,1.092493,1.85182,1.682989,6
1.704482,1.61149,1.690789,2.027185,1.817267,1.307302,1.648181,1.519611,1.607144,1.479755,1.24617,1.512408,1.836278,1.488927,6
1.714887,1.631427,1.721068,2.047437,1.831402,1.323077,1.653338,1.539072,1.618927,1.509541,1.259089,1.537513,1.844237,1.523195,6
1.932367,1.232515,1.468824,2.307914,2.004426,1.713331,1.297936,1.163344,1.652422,1.7716,0.800121,1.155731,2.046721,1.753003,6
1.65535,1.291091,1.118786,2.269921,1.72174,1.589879,1.128087,1.270566,1.735472,1.588274,0.452065,1.290904,1.68234,1.573731,6
1.760338,1.701876,1.76742,2.088551,1.874232,1.394501,1.719735,1.614307,1.693973,1.554209,1.340822,1.600876,1.87116,1.556822,6
1.705851,1.625275,1.706102,2.026122,1.824731,1.308029,1.647723,1.528188,1.608,1.484018,1.248339,1.525423,1.832248,1.496248,6
1.854261,1.092715,1.388497,2.262674,1.927198,1.62517,1.193165,1.034752,1.551788,1.687624,0.621222,1.03691,1.989676,1.675973,6
1.78753,1.10173,1.226351,2.256348,1.836912,1.647939,1.064166,1.032661,1.577714,1.718626,0.317628,1.072722,1.893472,1.704371,6
1.666306,1.603798,1.651145,2.018746,1.775306,1.282773,1.611067,1.509087,1.589902,1.464747,1.198662,1.509891,1.79449,1.477623,6
1.62855,1.601117,1.633177,1.996355,1.739012,1.249269,1.599646,1.509213,1.571134,1.442713,1.18681,1.512357,1.755281,1.462494,6
1.720092,1.167335,1.102576,2.281259,1.763707,1.634821,1.03464,1.145099,1.614454,1.687138,0.21863,1.189906,1.792578,1.685956,6
1.82595,1.120043,1.329163,2.248473,1.896811,1.632769,1.130488,1.039233,1.561411,1.711502,0.511633,1.036364,1.93579,1.694793,6
1.602552,1.591292,1.549601,2.059122,1.685703,1.316976,1.561457,1.526692,1.626506,1.470676,1.131707,1.52652,1.709637,1.470287,6
1.655748,1.627434,1.658638,1.99651,1.771276,1.244237,1.626396,1.522745,1.580411,1.434662,1.216482,1.525284,1.777046,1.450781,6
1.819319,1.097927,1.305773,2.262631,1.882409,1.63809,1.131282,1.041851,1.583463,1.68356,0.488508,1.030541,1.918365,1.658192,6
1.836585,1.246676,1.312985,2.255263,1.905485,1.662426,1.189369,1.150262,1.615395,1.743261,0.603351,1.184128,1.933419,1.736332,6
1.152164,1.880291,1.709921,2.005157,1.09043,1.78477,1.732145,1.829604,2.07117,1.980423,1.378535,1.83487,1.473131,1.974189,6
1.711963,1.631331,1.692374,2.028344,1.824219,1.297937,1.653257,1.527975,1.607316,1.475968,1.248384,1.529813,1.837816,1.484269,6
1.707731,1.639332,1.70636,2.029426,1.824286,1.287702,1.66068,1.540171,1.611686,1.471004,1.261578,1.534755,1.828574,1.478844,6
1.827762,1.094267,1.308484,2.234658,1.898513,1.600993,1.138614,1.013303,1.532461,1.671714,0.500057,1.031999,1.946044,1.661539,6
1.814439,1.11232,1.295982,2.220626,1.885955,1.610757,1.122836,1.012654,1.543512,1.684781,0.459391,1.029276,1.928431,1.66864,6
1.636896,1.608334,1.603363,2.035296,1.738348,1.275311,1.601455,1.52732,1.605294,1.434017,1.182331,1.523112,1.744121,1.435324,6
1.722988,1.637938,1.712298,2.041255,1.837649,1.322367,1.665233,1.540016,1.628217,1.492927,1.265471,1.535742,1.844977,1.497084,6
1.862186,1.077607,1.366785,2.27145,1.932069,1.628644,1.156368,1.028596,1.538978,1.700325,0.569239,1.061341,1.987401,1.701775,6
1.806483,1.091948,1.268992,2.238354,1.872466,1.608434,1.097543,1.018792,1.53794,1.677332,0.410605,1.045748,1.914542,1.668837,6
1.771247,1.670165,1.776293,2.090613,1.890039,1.33202,1.718788,1.588559,1.651148,1.516532,1.344325,1.581524,1.889123,1.525346,6
1.742477,1.676842,1.770143,2.068768,1.866145,1.283768,1.699747,1.587382,1.615621,1.500294,1.325728,1.592634,1.862137,1.52624,6
1.770776,1.105736,1.207636,2.292278,1.821384,1.650657,1.062571,1.096464,1.585246,1.703476,0.352547,1.139831,1.866905,1.705259,6
1.811018,1.096675,1.31234,2.224812,1.886695,1.608237,1.112441,1.017734,1.53038,1.688714,0.466802,1.047538,1.92851,1.685178,6
1.795685,1.733024,1.791762,2.126745,1.907329,1.408613,1.751331,1.653215,1.710956,1.57398,1.383885,1.654802,1.906623,1.587697,6
1.684554,1.637942,1.68508,2.027452,1.804149,1.237811,1.650053,1.548929,1.573817,1.432113,1.255204,1.560752,1.799306,1.458074,6
1.726666,1.176625,1.132761,2.32205,1.765809,1.672541,1.056551,1.190203,1.663134,1.699432,0.32405,1.226608,1.790455,1.695605,6
1.803061,1.10988,1.320401,2.218097,1.882256,1.598457,1.10613,1.017807,1.522157,1.680555,0.449147,1.042856,1.912696,1.674433,6
1.719974,1.640762,1.72054,2.038759,1.840673,1.288651,1.672554,1.54522,1.609583,1.466178,1.278957,1.536915,1.838981,1.473289,6
1.758223,1.663219,1.758393,2.074931,1.877121,1.34954,1.703341,1.571654,1.660849,1.515489,1.316824,1.557756,1.876339,1.513045,6
1.779951,1.098747,1.214489,2.26266,1.832294,1.640275,1.069039,1.073961,1.588038,1.683159,0.339619,1.111905,1.870761,1.676837,6
1.798254,1.124317,1.30285,2.213496,1.873848,1.620039,1.104253,1.024916,1.54823,1.698747,0.433356,1.044832,1.90602,1.684773,6
1.346086,1.59931,1.321357,2.123737,1.491504,1.758569,1.375113,1.550717,1.894853,1.754807,0.887949,1.546086,1.351238,1.729433,6
1.730363,1.644865,1.703476,2.036439,1.843694,1.32394,1.682813,1.545234,1.644261,1.470703,1.279096,1.531437,1.846277,1.462294,6
1.674684,1.64442,1.628925,1.985906,1.782246,1.230181,1.638278,1.52649,1.543599,1.404327,1.220895,1.543461,1.795785,1.424593,6
1.749143,1.14147,1.15403,2.298237,1.789105,1.668906,1.040133,1.116276,1.62515,1.7089,0.235744,1.152545,1.821663,1.696031,6
1.812023,1.106487,1.298391,2.23616,1.878265,1.632415,1.095605,1.020465,1.551354,1.70534,0.412556,1.054644,1.917389,1.69421,6
1.697561,1.625063,1.653372,1.9983,1.807201,1.28649,1.650744,1.514653,1.593567,1.435859,1.234338,1.511367,1.822964,1.436991,6
1.682365,1.643706,1.664716,1.994496,1.799047,1.226438,1.656219,1.533398,1.566719,1.40524,1.248321,1.536863,1.801078,1.419969,6
1.733613,1.15251,1.132985,2.279028,1.779587,1.663376,1.042846,1.123802,1.627845,1.701548,0.22917,1.15503,1.806614,1.687509,6
1.78747,1.125134,1.254319,2.223979,1.854992,1.624354,1.083583,1.03148,1.557715,1.695434,0.366081,1.053203,1.885637,1.679126,6
1.718486,1.630029,1.679706,2.035851,1.825591,1.289627,1.667421,1.529954,1.60426,1.45505,1.26153,1.522291,1.843744,1.453169,6
1.703269,1.634602,1.690747,2.01891,1.823051,1.298586,1.662268,1.536618,1.619199,1.447384,1.257823,1.52489,1.81743,1.446989,6
1.747817,1.176783,1.140329,2.314094,1.791069,1.695611,1.071602,1.174772,1.673419,1.718714,0.349001,1.201523,1.811517,1.706082,6
1.83468,1.122892,1.349141,2.218898,1.911833,1.615855,1.128219,1.015471,1.532716,1.70837,0.499586,1.050229,1.949801,1.702551,6
1.77941,1.687122,1.767915,2.112916,1.89326,1.370068,1.730255,1.614424,1.697496,1.529021,1.353084,1.612003,1.884851,1.53183,6
1.754915,1.663383,1.758814,2.081471,1.875864,1.335738,1.708318,1.583215,1.658902,1.502674,1.327501,1.571466,1.868787,1.5072,6
1.736796,1.170987,1.130066,2.277374,1.786061,1.670323,1.055342,1.140701,1.64338,1.70517,0.27762,1.171088,1.805012,1.69176,6
1.816866,1.118224,1.30273,2.240089,1.88325,1.648628,1.11504,1.028929,1.575794,1.718126,0.45662,1.037501,1.924178,1.696119,6
1.755049,1.653781,1.744313,2.055119,1.869517,1.353871,1.697782,1.572562,1.65859,1.518047,1.31137,1.571426,1.873032,1.5249,6
1.732821,1.651088,1.739155,2.060118,1.852755,1.319335,1.681437,1.560549,1.637008,1.497801,1.292601,1.552645,1.852982,1.505452,6
2.399652,2.478267,2.548551,2.299324,2.464755,2.283151,2.511117,2.471852,2.45166,2.446724,2.283389,2.479032,2.481917,2.468573,6
1.762299,1.108749,1.185395,2.281374,1.811553,1.642556,1.051964,1.09191,1.592248,1.691794,0.302486,1.134577,1.853501,1.68974,6
1.79741,1.118195,1.300647,2.222961,1.868634,1.630662,1.097461,1.025283,1.545843,1.720238,0.433423,1.052563,1.914613,1.710813,6
1.722863,1.610938,1.728705,2.04603,1.841962,1.291434,1.671421,1.545213,1.60759,1.498002,1.280417,1.519879,1.824412,1.499399,6
1.713235,1.637293,1.724424,2.040784,1.83565,1.312554,1.663348,1.544579,1.623432,1.485162,1.269934,1.532339,1.832986,1.491584,6
1.822871,1.143704,1.323492,2.261497,1.897271,1.653336,1.155502,1.081638,1.594782,1.714649,0.561175,1.061378,1.926601,1.694267,6
1.817583,1.089241,1.297635,2.292128,1.875707,1.669885,1.111809,1.063034,1.596788,1.725007,0.483807,1.072321,1.925872,1.712141,6
1.725689,1.641611,1.724313,2.04602,1.843817,1.304312,1.67313,1.545994,1.618913,1.483988,1.279843,1.538336,1.84692,1.490058,6
1.690432,1.64207,1.659346,1.984259,1.805273,1.228968,1.652309,1.52323,1.545266,1.407076,1.241694,1.532306,1.817997,1.42654,6
1.763708,1.113892,1.191873,2.244448,1.824583,1.622442,1.074652,1.07118,1.578083,1.671199,0.3383,1.106384,1.858097,1.664461,6
1.81961,1.112737,1.315692,2.230837,1.8911,1.63158,1.114973,1.021105,1.559677,1.707615,0.462996,1.042379,1.928711,1.693301,6
1.515484,1.473626,1.157751,2.193648,1.581475,1.779106,1.173271,1.425669,1.804022,1.834767,0.591155,1.447098,1.538594,1.821979,6
1.697833,1.621218,1.640166,1.980528,1.802562,1.273368,1.643236,1.512777,1.576949,1.435796,1.227299,1.523775,1.832151,1.45089,6
1.696002,1.634643,1.689989,2.012408,1.816808,1.246694,1.65676,1.533734,1.577524,1.429012,1.25651,1.536164,1.817907,1.446199,6
1.74804,1.136479,1.159001,2.266926,1.7964,1.658838,1.039889,1.095933,1.6034,1.717737,0.246714,1.137159,1.836077,1.709638,6
1.801723,1.480519,1.451947,2.22295,1.958331,1.477477,1.457863,1.417837,1.841425,1.416656,0.987914,1.402872,1.821599,1.40917,6
1.746292,1.658747,1.754587,2.085034,1.863274,1.344889,1.704632,1.582881,1.669724,1.512156,1.324432,1.55625,1.859963,1.509269,6
1.685686,1.628341,1.709103,2.030216,1.811902,1.256383,1.655117,1.546095,1.585346,1.445476,1.267228,1.538435,1.80443,1.465565,6
1.826064,1.136366,1.341538,2.244553,1.907886,1.613464,1.169611,1.067584,1.552703,1.686823,0.589307,1.052435,1.940083,1.675299,6
1.773287,1.119323,1.263393,2.237074,1.849164,1.620332,1.094081,1.062341,1.561696,1.676913,0.420244,1.061653,1.867944,1.663572,6
1.695352,1.640202,1.711565,2.044429,1.819538,1.295611,1.663631,1.55882,1.626609,1.460047,1.272161,1.543787,1.802966,1.465576,6
1.708954,1.638158,1.71592,2.02715,1.834274,1.282736,1.663934,1.542615,1.601148,1.455569,1.269585,1.537305,1.826692,1.466972,6
1.794998,1.206833,1.274366,2.276362,1.85823,1.669972,1.144006,1.158067,1.633031,1.720616,0.525607,1.188532,1.877934,1.713229,6
1.761579,1.174346,1.224517,2.226926,1.827127,1.640996,1.055119,1.078916,1.574731,1.735176,0.318643,1.117215,1.852709,1.728906,6
1.604228,1.592752,1.557071,2.063335,1.689862,1.327802,1.554695,1.527405,1.624601,1.481068,1.126034,1.528983,1.705519,1.480275,6
1.729714,1.647072,1.734806,2.060733,1.848034,1.327267,1.67258,1.557571,1.634066,1.508519,1.282885,1.555381,1.852263,1.519689,6
1.773748,1.101876,1.217599,2.253223,1.828314,1.637143,1.063111,1.045917,1.574585,1.698631,0.315421,1.084143,1.874333,1.687762,6
1.784026,1.131732,1.236927,2.245848,1.843834,1.656398,1.079117,1.053879,1.593787,1.720521,0.362507,1.063531,1.878626,1.697729,6
1.721359,1.640447,1.703115,2.034486,1.83536,1.301345,1.662194,1.53487,1.606095,1.477668,1.259776,1.537854,1.843328,1.482696,6
1.753866,1.669636,1.766974,2.078683,1.878401,1.321501,1.708336,1.587552,1.647735,1.497687,1.330651,1.581123,1.865367,1.507416,6
1.827983,1.095758,1.334388,2.233696,1.903301,1.614818,1.118019,1.020962,1.536907,1.693908,0.487373,1.051172,1.939155,1.690877,6
1.752085,1.13843,1.216202,2.220145,1.823804,1.596686,1.052915,1.058526,1.530103,1.689412,0.315481,1.098137,1.850453,1.69205,6
1.63907,1.587386,1.622731,2.062194,1.735799,1.325175,1.582498,1.524249,1.621778,1.500907,1.172369,1.522631,1.763197,1.516424,6
1.693068,1.620119,1.718972,2.035326,1.814555,1.278001,1.648558,1.536566,1.588568,1.479913,1.261879,1.529924,1.823644,1.503596,6
1.777086,1.101495,1.216042,2.245476,1.83551,1.629246,1.070483,1.045501,1.573088,1.68552,0.332784,1.067481,1.874102,1.671217,6
1.751468,1.211322,1.124947,2.348292,1.769346,1.75479,1.036145,1.194057,1.709584,1.795399,0.24612,1.227975,1.806543,1.773297,6
1.663224,1.608723,1.633377,2.041082,1.762155,1.325537,1.613888,1.521836,1.632776,1.484145,1.196719,1.514274,1.780243,1.480308,6
1.712737,1.627291,1.689522,2.024942,1.824873,1.296223,1.658064,1.523752,1.608956,1.467015,1.251884,1.518316,1.841236,1.470683,6
1.745425,1.163827,1.121297,2.293705,1.780623,1.689678,1.037228,1.127898,1.647205,1.735467,0.204392,1.164407,1.819368,1.718322,6
1.801372,1.478216,1.469391,2.195325,1.962724,1.459881,1.460998,1.395542,1.817233,1.418898,0.990873,1.381052,1.834597,1.411229,6
1.585837,1.609792,1.548517,2.043664,1.677613,1.294957,1.573272,1.541314,1.649007,1.434182,1.141336,1.536207,1.686827,1.434042,6
1.717123,1.623601,1.693825,2.031282,1.8252,1.30713,1.656723,1.51987,1.613213,1.487005,1.251546,1.515609,1.852004,1.492383,6
1.821873,1.101612,1.217782,2.276647,1.860262,1.674313,1.098027,1.045718,1.613114,1.730626,0.391432,1.081858,1.932592,1.710145,6
1.867255,1.118062,1.327362,2.251183,1.923636,1.668724,1.156381,1.014042,1.594575,1.729195,0.513877,1.037308,1.983064,1.701232,6
1.682329,1.619526,1.643039,2.034235,1.782535,1.334899,1.626532,1.520244,1.647066,1.485631,1.204547,1.513416,1.803108,1.478684,6
1.77078,1.644472,1.746476,2.068613,1.878276,1.377696,1.700747,1.557225,1.677904,1.540191,1.309452,1.538359,1.903975,1.535869,6
1.899428,1.093522,1.402099,2.316574,1.950879,1.71026,1.191651,1.045822,1.626061,1.762818,0.62605,1.044553,2.027349,1.734991,6
1.82857,1.101027,1.272382,2.292036,1.86947,1.691524,1.092324,1.044359,1.614711,1.750146,0.403614,1.084769,1.933675,1.729975,6
1.875731,1.134027,1.377693,2.274713,1.941648,1.695575,1.189825,1.056113,1.621451,1.758368,0.617964,1.043922,1.994878,1.729484,6
1.765618,1.155074,1.145784,2.315622,1.797126,1.705727,1.039886,1.134368,1.644284,1.764136,0.275815,1.180576,1.848021,1.75623,6
1.788774,1.134135,1.201069,2.261821,1.81679,1.688071,1.031871,1.128801,1.616165,1.75124,0.286159,1.180315,1.867309,1.749761,6
1.721708,1.834317,1.920957,2.571782,1.861609,1.567651,1.996457,2.12256,1.747592,1.914821,1.965122,2.104452,1.224644,1.909868,34
1.939331,1.585269,1.892789,2.488602,2.121453,1.020571,1.870724,1.853248,1.337244,1.550218,1.84282,1.850495,1.600961,1.595952,34
2.043827,1.614961,2.00865,2.511903,2.234005,1.014644,1.968282,1.894581,1.355484,1.592002,1.937325,1.873125,1.702398,1.627301,34
1.995927,1.61429,1.968022,2.481926,2.188869,1.016116,1.924642,1.862986,1.340376,1.560309,1.895911,1.857636,1.684566,1.60952,34
1.956765,1.584876,1.89706,2.487205,2.137642,1.022861,1.877332,1.845205,1.339143,1.550501,1.845548,1.841667,1.627935,1.59239,34
1.972114,1.603436,1.946205,2.472014,2.161534,1.017049,1.924937,1.870191,1.356177,1.560043,1.889838,1.852222,1.624626,1.592896,34
2.005229,1.626068,1.971071,2.482667,2.197463,1.021848,1.94338,1.878228,1.350942,1.564403,1.909075,1.866032,1.682716,1.607057,34
1.97002,1.610303,1.952679,2.475646,2.15942,1.01843,1.930389,1.888907,1.340158,1.586941,1.899668,1.872884,1.616273,1.629813,34
1.986176,1.603834,1.950423,2.478865,2.175737,1.015146,1.9219,1.86445,1.350383,1.560727,1.889019,1.850972,1.651041,1.599588,34
1.96693,1.606408,1.934865,2.478322,2.156999,1.016589,1.903146,1.86143,1.334904,1.548414,1.873426,1.855529,1.636464,1.594986,34
1.984483,1.608101,1.960264,2.476754,2.176815,1.012873,1.924171,1.868656,1.34057,1.564695,1.893752,1.857064,1.652095,1.608148,34
1.974769,1.623897,1.94616,2.468359,2.168121,1.02746,1.920069,1.867141,1.352129,1.549687,1.885717,1.857712,1.6501,1.592739,34
1.936783,1.58862,1.898386,2.465036,2.121611,1.027264,1.885731,1.854028,1.353753,1.558319,1.850584,1.839174,1.586696,1.592026,34
1.936145,1.577616,1.896462,2.470529,2.118443,1.023619,1.8727,1.848499,1.323255,1.574993,1.84384,1.840469,1.596357,1.619509,34
1.972898,1.594996,1.946169,2.470925,2.163965,1.016408,1.914166,1.858105,1.352091,1.559096,1.881586,1.842105,1.633194,1.594572,34
1.976956,1.593675,1.941108,2.470048,2.16633,1.02239,1.906146,1.843693,1.347665,1.555255,1.873402,1.83293,1.659968,1.593828,34
1.964532,1.615003,1.928355,2.458242,2.154501,1.038979,1.909041,1.855535,1.354524,1.557193,1.87222,1.845426,1.644261,1.597449,34
1.960159,1.609544,1.921592,2.459727,2.149154,1.038514,1.900186,1.851736,1.3496,1.558839,1.864441,1.842374,1.63901,1.599683,34
1.92602,1.606383,1.888577,2.46789,2.110542,1.037318,1.880412,1.861989,1.34112,1.553348,1.8472,1.856978,1.586989,1.597608,34
2.546315,2.49104,2.750367,2.668301,2.627966,2.270798,2.66607,2.658382,2.423725,2.614175,2.665866,2.676088,2.447642,2.65605,34
1.977868,1.619897,1.924133,2.496159,2.159972,1.042128,1.926833,1.899581,1.360108,1.585382,1.889254,1.877214,1.60705,1.617484,34
1.946354,1.59992,1.894194,2.47525,2.128905,1.03498,1.87995,1.853363,1.334532,1.559359,1.847447,1.849572,1.61888,1.605409,34
1.986821,1.623453,1.967048,2.476298,2.179776,1.021376,1.941157,1.889125,1.347607,1.580096,1.908876,1.87303,1.646471,1.623579,34
1.985408,1.612361,1.95026,2.491652,2.174243,1.016387,1.926382,1.885297,1.338319,1.575856,1.895699,1.870831,1.642378,1.619925,34
1.986223,1.615392,1.957589,2.485593,2.177439,1.016327,1.935095,1.885559,1.354317,1.565292,1.901071,1.867131,1.636753,1.60148,34
1.989574,1.598519,1.956318,2.475309,2.178851,1.023896,1.930909,1.866008,1.364385,1.571491,1.89432,1.842768,1.644267,1.598755,34
1.950955,1.571441,1.905738,2.50236,2.128177,1.022056,1.894177,1.876158,1.358714,1.579619,1.863192,1.853974,1.564976,1.605827,34
2.00907,1.614146,1.975347,2.489235,2.201384,1.019013,1.944731,1.880855,1.354872,1.566565,1.910089,1.859066,1.662747,1.599032,34
1.975948,1.585546,1.940903,2.472858,2.163248,1.023727,1.915926,1.857839,1.35705,1.569229,1.879654,1.83393,1.622249,1.59372,34
1.98632,1.585026,1.958036,2.485216,2.173124,1.021456,1.929943,1.871354,1.359653,1.583534,1.89542,1.843591,1.625588,1.605992,34
1.946972,1.580461,1.923163,2.449248,2.136116,1.02725,1.890064,1.832506,1.346561,1.556215,1.856264,1.819596,1.615046,1.588907,34
1.967086,1.596211,1.954918,2.462409,2.159321,1.021422,1.92477,1.867031,1.363465,1.572182,1.890198,1.844128,1.611864,1.600232,34
1.946212,1.572731,1.899216,2.488466,2.124301,1.029381,1.885235,1.869427,1.327002,1.593343,1.85483,1.850158,1.571076,1.627385,34
1.992495,1.615302,1.967989,2.475843,2.1869,1.01813,1.930563,1.866887,1.348815,1.55926,1.899007,1.855268,1.6719,1.602711,34
1.888069,1.557099,1.869243,2.468045,2.068638,1.029741,1.850633,1.84675,1.364586,1.567613,1.823052,1.832532,1.516103,1.599104,34
1.972834,1.57574,1.909997,2.524176,2.144329,1.048866,1.900229,1.897261,1.341368,1.631926,1.871673,1.870272,1.577032,1.661538,34
1.986453,1.620066,1.946705,2.501712,2.173388,1.026943,1.931232,1.903635,1.344029,1.587464,1.899843,1.883568,1.62046,1.628096,34
1.950787,1.605473,1.943583,2.465063,2.14069,1.028101,1.923959,1.890646,1.336412,1.594571,1.892845,1.869841,1.57922,1.633251,34
1.991924,1.595058,1.952323,2.492962,2.177397,1.017856,1.925188,1.879379,1.340898,1.595291,1.894419,1.859531,1.641633,1.633211,34
1.98297,1.610652,1.953641,2.486374,2.172763,1.016166,1.92668,1.882883,1.338943,1.58001,1.896596,1.868649,1.643874,1.625031,34
1.976614,1.601149,1.943546,2.476512,2.165154,1.018163,1.915205,1.866609,1.339184,1.575818,1.883859,1.85317,1.64323,1.618422,34
1.960204,1.610925,1.924467,2.461282,2.149643,1.034308,1.902242,1.854548,1.346903,1.556749,1.867217,1.84572,1.637515,1.59863,34
1.953171,1.604723,1.926128,2.479075,2.140374,1.024195,1.912687,1.885691,1.352558,1.576409,1.879617,1.865783,1.584982,1.611857,34
1.950944,1.59228,1.931956,2.461202,2.139236,1.025862,1.910989,1.869375,1.356671,1.58491,1.876967,1.847534,1.589963,1.616655,34
1.966582,1.610972,1.940195,2.479553,2.154526,1.031617,1.919873,1.883244,1.353675,1.58396,1.88807,1.86673,1.617602,1.623941,34
1.940209,1.589877,1.907466,2.458718,2.126686,1.026027,1.881308,1.842681,1.335813,1.559942,1.849664,1.83645,1.613835,1.603236,34
2.01078,1.592036,1.970006,2.494334,2.197508,1.02151,1.935366,1.871846,1.355632,1.595407,1.902059,1.848722,1.665741,1.624767,34
1.987924,1.587678,1.949345,2.480419,2.17539,1.019583,1.915684,1.857686,1.346238,1.582242,1.882818,1.838996,1.652279,1.615917,34
1.971826,1.586362,1.945134,2.471788,2.160068,1.017165,1.911234,1.859013,1.349731,1.581322,1.879255,1.840599,1.626013,1.614803,34
2.001568,1.593791,1.969878,2.496525,2.189842,1.012086,1.931096,1.879791,1.344745,1.594588,1.902331,1.859173,1.647813,1.631244,34
1.955798,1.594505,1.910147,2.477794,2.141803,1.023145,1.88388,1.849989,1.335156,1.550218,1.852663,1.843786,1.623562,1.593242,34
1.987453,1.588888,1.947012,2.480206,2.174193,1.019483,1.914168,1.859292,1.339786,1.586629,1.88261,1.842522,1.653972,1.625072,34
1.978293,1.599956,1.94581,2.475071,2.168202,1.017465,1.912812,1.85967,1.341079,1.568212,1.881487,1.846779,1.650535,1.609945,34
1.987367,1.602853,1.954971,2.494521,2.174639,1.016867,1.927714,1.889176,1.337198,1.594364,1.898865,1.870072,1.632182,1.636349,34
2.004552,1.615332,1.97884,2.486564,2.196801,1.019609,1.942761,1.886503,1.34436,1.59208,1.912456,1.868004,1.665006,1.634532,34
1.917627,1.579526,1.879227,2.486698,2.097832,1.023891,1.862836,1.86246,1.341087,1.565331,1.836133,1.854542,1.55671,1.608303,34
1.926891,1.604213,1.916413,2.477638,2.11456,1.021431,1.899418,1.891189,1.337654,1.57357,1.872183,1.877811,1.549565,1.617834,34
1.98159,1.609825,1.97228,2.480361,2.177861,1.011417,1.931901,1.872445,1.346895,1.559866,1.90166,1.859541,1.65735,1.600426,34
2.000285,1.594123,1.96985,2.486143,2.190908,1.016273,1.92936,1.86466,1.349571,1.581001,1.897909,1.844769,1.667156,1.61518,34
2.003917,1.591164,1.975695,2.497522,2.192934,1.015237,1.92854,1.872425,1.352367,1.58614,1.899447,1.851827,1.649253,1.616885,34
1.918822,1.601042,1.903468,2.470648,2.107029,1.022544,1.878348,1.867031,1.335034,1.555607,1.852891,1.863711,1.57308,1.607109,34
1.990921,1.601559,1.974479,2.501405,2.182808,1.010469,1.938882,1.892074,1.360723,1.58463,1.910143,1.870704,1.639318,1.620295,34
1.94787,1.603129,1.935485,2.495162,2.138467,1.010153,1.906427,1.891409,1.342743,1.573557,1.882059,1.878423,1.589811,1.62057,34
1.960285,1.612967,1.932196,2.484758,2.149689,1.019686,1.905149,1.879655,1.329217,1.56901,1.877995,1.871707,1.620875,1.620639,34
