@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.494136,1.812105,1.587618,1.879626,1.584484,1.860916,40
1.491471,1.807844,1.593392,1.862735,1.565454,1.844205,40
1.52674,1.827949,1.589171,1.916322,1.579891,1.889369,40
1.493041,1.823068,1.618766,1.838423,1.571407,1.842623,40
1.51779,1.826596,1.600728,1.900127,1.568835,1.878311,40
1.472371,1.810535,1.626305,1.826911,1.589197,1.838304,40
1.506252,1.82957,1.626508,1.848313,1.574443,1.865908,40
1.509218,1.821114,1.626961,1.855893,1.600199,1.875271,40
1.557839,1.859902,1.603004,1.922356,1.571398,1.925111,40
1.542828,1.838676,1.628915,1.911492,1.588338,1.888622,40
1.613617,1.888845,1.589316,1.986154,1.585425,1.982743,40
1.625818,1.894228,1.584563,1.998179,1.596169,1.996568,40
1.499252,1.811929,1.688877,1.834862,2.051316,1.869903,40
1.458898,1.79654,1.624204,1.801312,1.566227,1.801409,40
1.563811,1.856706,1.588368,1.947051,1.567549,1.924345,40
1.460044,1.80479,1.634943,1.810266,1.600007,1.818559,40
1.471743,1.813731,1.646364,1.784216,1.606657,1.834377,40
1.582584,1.911687,1.671877,1.776835,2.050356,1.966006,40
1.473835,1.818345,1.653136,1.783111,1.623114,1.849978,40
1.47614,1.808565,1.620219,1.870501,1.597676,1.852266,40
1.578575,1.869267,1.582985,1.954052,1.586683,1.944835,40
1.503419,1.831118,1.617233,1.863887,1.587853,1.8649,40
1.491721,1.819249,1.618429,1.841419,1.566305,1.838686,40
1.489959,1.809598,1.599358,1.85615,1.590863,1.853757,40
1.464948,1.800676,1.61921,1.829245,1.597658,1.832885,40
1.478657,1.798288,1.607503,1.831483,1.56845,1.828909,40
1.644054,1.897747,1.582271,2.018649,1.605202,1.99758,40
1.601022,1.870542,1.562127,1.983179,1.568886,1.947397,40
1.523676,1.82608,1.58437,1.904945,1.57445,1.882651,40
1.473733,1.801883,1.612145,1.810369,1.576298,1.824097,40
1.495203,1.813204,1.602758,1.857152,1.578289,1.853206,40
1.474728,1.794902,1.588283,1.877686,1.590902,1.84627,40
1.538675,1.828275,1.596201,1.90644,1.60362,1.88201,40
1.518305,1.827155,1.592805,1.88568,1.568209,1.872112,40
1.45909,1.798843,1.624571,1.793957,1.591702,1.814287,40
1.462764,1.790193,1.602997,1.805908,1.608405,1.834726,40
1.554391,1.84276,1.572688,1.928873,1.547674,1.891925,40
1.481938,1.798588,1.590982,1.880711,1.581722,1.846341,40
1.534465,1.836483,1.615408,1.885415,1.58091,1.889803,40
1.551763,1.83691,1.577332,1.930177,1.56726,1.893127,40
1.473405,1.8009,1.597878,1.855667,1.569635,1.825924,40
1.475589,1.797091,1.59451,1.845478,1.571435,1.831978,40
1.53279,1.829237,1.599262,1.898719,1.578799,1.883278,40
1.47391,1.803925,1.618877,1.824082,1.578161,1.832643,40
1.489372,1.809718,1.631772,1.81102,1.613134,1.857774,40
1.557529,1.852945,1.609392,1.929294,1.581987,1.92363,40
1.72132,1.950548,1.648459,2.081023,1.631408,2.06246,40
1.018369,1.455997,1.911952,1.976567,1.982241,1.529082,40
1.093235,1.450871,1.869877,2.071608,2.017202,1.671286,40
1.635446,1.906045,1.51128,1.967014,1.818248,1.999609,40
1.607781,1.883018,1.491979,1.945674,1.782135,1.967338,40
1.025851,1.444656,1.882791,1.998368,1.98913,1.566574,40
1.113862,1.474638,1.851779,2.069797,2.019664,1.700584,40
1.593353,1.874022,1.475249,1.929612,1.793039,1.976486,40
1.601194,1.877996,1.47429,1.939613,1.803146,1.98421,40
1.0275,1.442816,1.885969,2.00224,1.991111,1.586833,40
1.082942,1.458678,1.873283,2.048441,2.013609,1.662632,40
1.596018,1.87154,1.479368,1.940634,1.802422,1.975024,40
1.586965,1.87158,1.494276,1.925009,1.787707,1.967644,40
1.033952,1.481979,1.969023,1.980273,2.022628,1.522086,40
1.051716,1.45903,1.876809,2.022485,2.013669,1.616517,40
1.604378,1.874768,1.470969,1.948628,1.804419,1.977051,40
1.579419,1.867783,1.508325,1.918301,1.779602,1.956829,40
1.233423,1.517367,1.899244,2.177458,2.068635,1.826958,40
1.579463,1.87134,1.510744,1.914373,1.785901,1.966244,40
1.063161,1.453392,1.851411,2.023242,1.989201,1.629866,40
1.092622,1.455707,1.871859,2.062934,2.024167,1.682277,40
1.606361,1.88435,1.4885,1.947065,1.810012,1.977113,40
1.591986,1.87342,1.483694,1.931724,1.798139,1.976628,40
1.072044,1.445233,1.837941,2.032128,1.969226,1.633917,40
1.053907,1.437675,1.873029,2.03768,1.997134,1.629069,40
1.212578,1.653001,1.971567,1.770587,1.913108,1.563433,40
1.611336,1.879877,1.466478,1.956543,1.81001,1.979747,40
1.586401,1.871838,1.49805,1.931533,1.804604,1.972885,40
1.052051,1.457873,1.956369,2.015497,2.013443,1.58235,40
1.130007,1.472278,1.902947,2.108393,2.059933,1.733076,40
1.618614,1.886465,1.484211,1.972062,1.833579,1.990287,40
1.622523,1.897874,1.5025,1.959844,1.815321,2.001933,40
1.038949,1.439897,1.873372,2.013414,1.986235,1.575245,40
1.162487,1.482518,1.863313,2.131756,2.032806,1.730472,40
1.608544,1.880506,1.466548,1.954405,1.816743,1.986154,40
1.613907,1.889991,1.482299,1.945878,1.794204,1.988191,40
1.055566,1.517107,1.962164,1.936741,1.94806,1.464899,40
1.114087,1.497302,1.876209,2.04798,2.010686,1.637916,40
1.592895,1.866339,1.463723,1.939754,1.799032,1.967549,40
1.602283,1.883556,1.51654,1.940278,1.780667,1.958389,40
1.02188,1.429196,1.876886,1.998651,1.972731,1.556724,40
1.064033,1.440462,1.864183,2.050472,1.999306,1.636825,40
1.607492,1.874149,1.477659,1.957684,1.796423,1.962065,40
1.629703,1.896017,1.476878,1.965501,1.798875,1.988574,40
1.082796,1.461156,1.82171,2.024073,1.952703,1.609295,40
1.042936,1.441742,1.853563,2.013066,1.975649,1.582272,40
1.60995,1.877987,1.471153,1.958161,1.8097,1.978074,40
1.622576,1.889787,1.477007,1.964666,1.799331,1.981317,40
1.070348,1.436913,1.869542,2.041235,1.986972,1.634094,40
1.024089,1.427574,1.898023,2.016124,1.998588,1.58518,40
1.598459,1.872802,1.471545,1.938164,1.786603,1.969449,40
1.618468,1.887143,1.469703,1.952868,1.799397,1.975442,40
1.054171,1.461974,1.946143,2.01011,2.00009,1.560608,40
1.088181,1.455744,1.834273,2.045855,1.98222,1.653215,40
1.604715,1.874468,1.466763,1.955034,1.817807,1.981848,40
1.608389,1.879123,1.469652,1.943448,1.780529,1.971557,40
1.123948,1.473215,1.868392,2.06586,1.980683,1.659531,40
1.044639,1.431948,1.859559,2.022979,1.979511,1.595713,40
1.598895,1.866855,1.475193,1.945507,1.781653,1.953422,40
1.591952,1.866746,1.473945,1.928277,1.762383,1.949779,40
1.146867,1.484799,1.858863,2.081678,1.989344,1.69191,40
1.101343,1.454434,1.856598,2.072388,2.009538,1.687055,40
1.611218,1.881419,1.470302,1.949406,1.791731,1.978097,40
1.624093,1.892094,1.489476,1.963706,1.793405,1.975626,40
1.0086,1.456153,1.92893,1.96133,1.97505,1.49859,40
1.084695,1.456667,1.83185,2.040917,1.971884,1.635917,40
1.61558,1.883337,1.456188,1.953433,1.796009,1.982784,40
1.600409,1.877283,1.472061,1.935739,1.789129,1.960389,40
1.093222,1.497219,1.876611,1.961831,1.855004,1.558357,40
1.07841,1.456676,1.848825,2.044741,1.993488,1.652206,40
1.555878,1.851409,1.572702,1.937085,1.609569,1.93488,40
1.515928,1.821183,1.562553,1.895555,1.587728,1.883286,40
1.493529,1.809144,1.582977,1.855622,1.596628,1.864397,40
1.476943,1.824567,1.651545,1.821161,1.619105,1.844764,40
1.501122,1.827296,1.607143,1.866671,1.580767,1.86571,40
1.521357,1.833307,1.584317,1.885279,1.57706,1.885919,40
1.539841,1.840263,1.577059,1.910818,1.593992,1.911593,40
1.520665,1.82845,1.579844,1.901624,1.589985,1.891869,40
1.576044,1.866202,1.572703,1.944143,1.575203,1.93685,40
1.584319,1.868985,1.564396,1.964526,1.592957,1.954773,40
1.591016,1.869058,1.564936,1.969853,1.601345,1.961031,40
1.594111,1.875098,1.569635,1.971461,1.607474,1.970685,40
1.507671,1.826474,1.593874,1.874655,1.579648,1.873896,40
1.596428,1.873324,1.567025,1.976956,1.61008,1.969176,40
1.518298,1.83911,1.604661,1.874297,1.573554,1.876039,40
1.562931,1.85228,1.561161,1.943252,1.58664,1.929278,40
1.583695,1.864657,1.556088,1.971575,1.601577,1.955436,40
1.545933,1.839448,1.576005,1.928236,1.618328,1.919621,40
1.544408,1.839659,1.562497,1.916098,1.581741,1.906795,40
1.555812,1.843582,1.557162,1.933292,1.587999,1.917715,40
1.533651,1.835483,1.564679,1.908621,1.583164,1.897815,40
1.500171,1.824218,1.642432,1.710455,1.642328,1.847141,40
1.481577,1.799871,1.576069,1.847545,1.586091,1.844952,40
1.530979,1.831005,1.571051,1.901862,1.571934,1.888575,40
1.49239,1.811338,1.583202,1.85768,1.585805,1.859959,40
1.470869,1.805803,1.611599,1.819658,1.60238,1.844142,40
1.513774,1.828957,1.590692,1.875126,1.581412,1.880122,40
1.579631,1.86929,1.572771,1.952228,1.586095,1.947596,40
1.549501,1.848943,1.572968,1.913035,1.578895,1.913883,40
1.569277,1.863298,1.582246,1.935266,1.599073,1.945289,40
1.556604,1.872674,1.620298,1.900609,1.588857,1.9194,40
1.575846,1.87581,1.596162,1.92811,1.582541,1.942974,40
1.587787,1.87329,1.572371,1.960593,1.590671,1.957945,40
1.574349,1.865975,1.576954,1.935381,1.587571,1.94445,40
1.590683,1.871588,1.566465,1.966831,1.587766,1.95739,40
1.588607,1.866891,1.572227,1.938198,1.584945,1.945265,40
1.554759,1.848684,1.574877,1.901674,1.567027,1.90488,40
1.548281,1.851935,1.578543,1.915815,1.571758,1.908052,40
1.537931,1.843574,1.586666,1.916506,1.570816,1.901033,40
1.484505,1.823793,1.70061,1.770404,2.089309,1.881862,40
1.485285,1.811658,1.684845,1.827981,2.095788,1.903043,40
1.633606,1.932157,1.763947,1.64051,1.775222,1.981485,40
1.803709,2.140581,2.035242,1.565357,2.263944,2.073399,40
1.491725,1.827768,1.624697,1.862748,1.609197,1.875074,40
1.486856,1.823796,1.624386,1.875689,1.593983,1.856208,40
1.538435,1.836999,1.592946,1.905231,1.604485,1.908976,40
1.581071,1.860318,1.556902,1.962435,1.587193,1.941741,40
1.549909,1.840342,1.575434,1.915513,1.593616,1.908764,40
1.532922,1.831546,1.572698,1.89736,1.582729,1.893895,40
1.561768,1.850694,1.559622,1.938701,1.5831,1.923629,40
1.491028,1.812943,1.588491,1.854087,1.583619,1.854466,40
1.522038,1.83075,1.585371,1.879312,1.595412,1.892647,40
1.50403,1.820191,1.585404,1.862697,1.581637,1.86618,40
1.543647,1.83972,1.561088,1.920283,1.579341,1.904796,40
1.492192,1.815536,1.5942,1.83776,1.572356,1.847373,40
1.543222,1.847959,1.584477,1.894093,1.570693,1.90342,40
1.54293,1.850192,1.591422,1.909042,1.569654,1.900451,40
1.533704,1.834392,1.567832,1.899507,1.570359,1.889009,40
1.569187,1.856302,1.562165,1.935474,1.576262,1.925812,40
1.492819,1.805591,1.580136,1.861088,1.583331,1.85233,40
1.539398,1.840953,1.576436,1.894744,1.561484,1.890567,40
1.584204,1.871319,1.578328,1.948675,1.577021,1.948067,40
1.600247,1.881976,1.595273,1.943669,1.558459,1.95411,40
1.616195,1.864162,1.656633,1.965943,2.073478,1.97356,40
1.587196,1.85154,1.643802,1.939102,2.099798,2.003175,40
1.491325,1.82302,1.650391,1.837965,1.528057,1.784447,40
1.6065,1.870936,1.572356,1.99155,1.574672,1.949254,40
1.534375,1.826445,1.587881,1.913068,1.563515,1.874748,40
1.539578,1.829352,1.595565,1.905081,1.546897,1.864548,40
1.495692,1.813571,1.608303,1.849859,1.549369,1.83278,40
1.491159,1.801547,1.602073,1.847037,1.584283,1.845374,40
1.610762,1.871523,1.598506,1.985496,1.584955,1.942624,40
1.504115,1.821294,1.600907,1.836388,1.551079,1.839749,40
1.517508,1.820711,1.595461,1.907496,1.570881,1.873165,40
1.504943,1.810284,1.605554,1.875662,1.586262,1.861364,40
1.48824,1.83659,1.657462,1.83041,1.599668,1.852734,40
1.501727,1.826324,1.617583,1.864867,1.564272,1.86084,40
1.525186,1.825853,1.594108,1.894121,1.570396,1.877617,40
1.548649,1.852537,1.614291,1.896917,1.559626,1.904145,40
1.691333,1.929728,1.66428,2.061704,1.648996,2.028178,40
1.608563,1.877386,1.650769,1.967823,1.589001,1.943936,40
1.543496,1.841959,1.588991,1.91897,1.561626,1.88869,40
1.514248,1.827491,1.595471,1.896835,1.571788,1.860484,40
1.490426,1.814217,1.605685,1.85855,1.574835,1.838349,40
1.469291,1.806799,1.625626,1.839513,1.584508,1.820624,40
1.476928,1.803874,1.608539,1.854373,1.564538,1.82346,40
1.578981,1.855539,1.573263,1.963253,1.562126,1.922746,40
1.560351,1.85279,1.585596,1.925297,1.551148,1.902643,40
1.47361,1.799579,1.603485,1.848906,1.559156,1.814618,40
1.497259,1.813083,1.602649,1.875023,1.552729,1.838555,40
1.561918,1.841644,1.57015,1.937346,1.548422,1.886438,40
1.53447,1.835044,1.583897,1.912639,1.565209,1.889298,40
1.558841,1.848421,1.572509,1.938341,1.571207,1.91503,40
1.496667,1.808581,1.578369,1.88182,1.566736,1.851131,40
1.49614,1.817305,1.605161,1.856791,1.554273,1.844597,40
1.644191,1.953901,1.844299,1.666983,1.770121,1.937321,40
1.754659,1.969313,1.660549,2.122956,1.673315,2.094972,40
1.522576,1.829971,1.624589,1.86875,1.535573,1.820227,40
1.473991,1.802187,1.611061,1.847323,1.54557,1.806702,40
1.479045,1.796133,1.608681,1.817184,1.597618,1.840843,40
1.583284,1.852579,1.595959,1.976466,1.60115,1.917361,40
1.482112,1.801987,1.637205,1.857565,1.595581,1.81112,40
1.46554,1.797331,1.608272,1.832137,1.572081,1.824341,40
1.547579,1.86015,1.608354,1.908938,1.559348,1.894642,40
1.467052,1.807939,1.638715,1.762754,1.591575,1.822187,40
1.508964,1.829843,1.621558,1.868623,1.552797,1.854205,40
1.472443,1.81313,1.628797,1.863023,1.590816,1.838957,40
1.584642,1.864935,1.599227,1.943715,1.569625,1.93548,40
1.545398,1.867945,1.677011,1.879106,1.611105,1.889799,40
1.514684,1.85156,1.645743,1.884203,1.590183,1.867215,40
1.480317,1.825966,1.646938,1.824378,1.586856,1.835962,40
1.476704,1.814685,1.636613,1.815859,1.562928,1.81734,40
1.498976,1.83646,1.637844,1.832928,1.57483,1.847112,40
1.507107,1.83372,1.623578,1.829187,1.56514,1.85785,40
1.541553,1.848898,1.596402,1.866493,1.546859,1.882016,40
1.467798,1.798179,1.596722,1.859336,1.572813,1.828348,40
1.487352,1.817034,1.638878,1.836987,1.558986,1.815488,40
1.556644,1.876446,1.657452,1.85192,1.51294,1.857211,40
1.568654,1.848075,1.645863,1.932683,1.559392,1.875948,40
1.609791,1.873434,1.669017,1.965722,1.581773,1.910984,40
1.249403,1.573042,1.064353,1.669425,1.474859,1.676425,40
1.278758,1.596196,1.062032,1.690159,1.496121,1.709215,40
0.277355,1.020375,1.630431,1.752497,1.723443,1.215043,40
0.389959,1.030372,1.583962,1.801525,1.740625,1.304534,40
1.241896,1.573625,1.063008,1.65915,1.475483,1.683445,40
1.223318,1.569508,1.100969,1.63185,1.445059,1.666416,40
0.41052,1.056901,1.524689,1.763613,1.683697,1.29537,40
0.566735,1.076391,1.548271,1.851368,1.724393,1.407946,40
1.261657,1.587356,1.066213,1.668967,1.470087,1.688896,40
1.277036,1.602596,1.06789,1.677578,1.480983,1.714636,40
0.467154,1.046522,1.526194,1.791159,1.687928,1.315543,40
0.250823,1.013526,1.608448,1.749889,1.710649,1.226796,40
1.237356,1.572754,1.080159,1.660343,1.472093,1.675616,40
1.234334,1.570381,1.073103,1.655464,1.480718,1.683386,40
0.576289,1.108204,1.556425,1.816012,1.718864,1.34686,40
0.999397,1.404794,1.566973,1.76848,1.420984,1.441033,40
1.215036,1.557451,1.07089,1.630509,1.457583,1.654782,40
1.244114,1.580126,1.060169,1.649004,1.46084,1.677431,40
0.189058,1.044815,1.605036,1.697542,1.691638,1.145049,40
0.455259,1.130499,1.736161,1.711251,1.697122,1.173576,40
1.442413,1.80366,1.746491,1.448564,1.489143,1.799218,40
1.27249,1.604695,1.148502,1.679841,1.49325,1.699613,40
1.283282,1.602385,1.058387,1.678984,1.471603,1.711136,40
0.54874,1.110715,1.546916,1.796965,1.698222,1.333763,40
0.461095,1.078122,1.570093,1.78627,1.710768,1.2986,40
1.226081,1.565612,1.085657,1.647295,1.466708,1.671052,40
1.242854,1.583687,1.086291,1.6424,1.45643,1.692607,40
0.405123,1.080688,1.596216,1.748014,1.700109,1.255078,40
0.46425,1.090242,1.571871,1.778274,1.719319,1.319557,40
1.239172,1.575003,1.078317,1.656213,1.476391,1.684756,40
1.240135,1.575435,1.091692,1.661603,1.463944,1.669973,40
0.225436,1.062055,1.663039,1.685946,1.679362,1.109417,40
0.188967,1.015656,1.621984,1.733354,1.719231,1.201159,40
1.257117,1.585705,1.06293,1.664894,1.472469,1.69309,40
1.235197,1.571355,1.096869,1.656978,1.455041,1.662017,40
0.280376,1.018907,1.567965,1.734453,1.683339,1.202982,40
0.321951,1.023764,1.553505,1.754208,1.680686,1.216429,40
1.268932,1.59152,1.062841,1.674903,1.465548,1.692931,40
1.263355,1.587453,1.063264,1.663136,1.45925,1.684311,40
1.189723,1.625103,1.638586,1.233661,1.816314,1.540959,40
0.391937,1.083494,1.637698,1.731595,1.692766,1.185931,40
0.32938,1.025742,1.550173,1.747052,1.668535,1.221154,40
1.244921,1.574876,1.071223,1.655486,1.4548,1.675012,40
1.253243,1.582256,1.078137,1.656174,1.439299,1.669543,40
0.409016,1.048966,1.499512,1.746684,1.631701,1.249516,40
0.382355,1.035813,1.523455,1.757443,1.652259,1.258008,40
1.236552,1.569019,1.076671,1.652418,1.460288,1.672807,40
1.263386,1.587667,1.070036,1.663923,1.450669,1.684697,40
0.382281,1.028205,1.549724,1.749358,1.660226,1.249567,40
0.193649,1.040225,1.696198,1.72373,1.754946,1.139584,40
1.231931,1.561941,1.07008,1.648374,1.45301,1.653358,40
1.247915,1.578294,1.073071,1.651989,1.441626,1.670994,40
0.367783,1.067429,1.541247,1.720937,1.655228,1.202701,40
0.236278,1.077577,1.721152,1.702704,1.744835,1.099711,40
2.240141,2.417906,2.244657,2.289797,2.364431,2.502206,40
1.935244,1.968758,1.410327,1.957239,1.677164,1.991968,39
1.867412,1.890236,1.274815,1.922394,1.604532,1.943124,39
1.8922,1.909156,1.27457,1.949851,1.596096,1.970773,39
1.881095,1.889254,1.238525,1.95684,1.587237,1.959268,39
1.83061,1.866187,1.288775,1.883995,1.583895,1.878503,39
1.850624,1.864688,1.22817,1.92271,1.573958,1.909917,39
1.888481,1.89112,1.210818,1.965787,1.5848,1.960123,39
1.899794,1.907215,1.242509,1.969675,1.598858,1.984059,39
1.907418,1.920917,1.261555,1.971539,1.613081,1.997277,39
1.918853,1.904023,1.2092,2.012649,1.608554,2.007961,39
1.883631,1.887847,1.212926,1.956724,1.584794,1.952046,39
1.871961,1.888921,1.250874,1.944943,1.602169,1.945701,39
2.047549,2.087177,1.593776,1.578347,2.115941,2.024358,39
1.932306,2.005424,1.686097,1.581634,1.834582,1.889838,39
1.840153,1.864928,1.253993,1.907003,1.589988,1.89906,39
1.847958,1.868163,1.240748,1.913073,1.576182,1.903996,39
1.846724,1.863967,1.236203,1.923264,1.594253,1.917279,39
1.836671,1.851651,1.261833,1.838014,2.031891,1.907004,39
1.871303,1.873171,1.201425,1.955837,1.584368,1.944195,39
1.86697,1.89344,1.284924,1.927339,1.592274,1.92736,39
1.856387,1.867547,1.216694,1.93338,1.585995,1.917917,39
1.845753,1.896571,1.467687,1.63501,1.720696,1.860668,39
1.891324,1.882315,1.225212,1.975335,1.595871,1.974328,39
1.85404,1.893247,1.308331,1.899924,1.610998,1.911919,39
1.876498,1.8985,1.264596,1.931544,1.589936,1.943455,39
1.87462,1.889927,1.242338,1.938565,1.594642,1.95013,39
1.867674,1.933727,1.465539,1.731638,1.698647,1.885734,39
1.857843,1.890897,1.293124,1.923798,1.602411,1.92346,39
1.877975,1.893737,1.25287,1.946978,1.592152,1.954425,39
1.844593,1.870518,1.268479,1.91801,1.584709,1.910152,39
1.887639,1.929002,1.789836,1.719584,1.994384,1.874544,39
1.827921,1.855018,1.255537,1.893177,1.580743,1.88652,39
1.827578,1.85477,1.261924,1.864751,1.577121,1.885025,39
1.896127,1.89454,1.223699,1.982365,1.612064,1.991882,39
1.912355,1.913755,1.229038,1.992746,1.625789,2.014859,39
1.906855,1.887873,1.26232,1.961659,2.122743,2.072683,39
1.94632,2.021767,1.771283,1.512765,1.950563,1.916088,39
1.911622,1.915726,1.222754,1.974004,1.579703,1.978423,39
2.655682,2.63572,2.257176,2.500216,2.603691,2.736154,39
1.876865,1.882163,1.209352,1.961004,1.617443,1.968421,39
1.90106,1.900562,1.225393,1.975195,1.593813,1.991112,39
1.844756,1.884762,1.317527,1.889731,1.597321,1.911254,39
1.899394,1.893493,1.210557,1.981565,1.630265,1.999525,39
2.179844,2.206704,1.795274,1.690536,2.197737,2.02831,39
1.964055,1.910309,1.291515,2.07337,2.133151,2.063635,39
1.884407,1.879696,1.328896,1.965276,2.115228,1.968375,39
1.958728,1.912271,1.266082,2.073403,1.585674,1.964824,39
2.013249,1.951872,1.334444,2.135938,1.635378,2.025,39
1.980469,1.932081,1.293935,2.093968,1.580593,1.988842,39
1.873963,1.892077,1.513571,1.769041,1.682432,1.803524,39
1.898225,1.872326,1.24985,2.001709,1.556824,1.938018,39
1.829348,1.835845,1.207859,1.918916,1.565956,1.874426,39
1.83555,1.884103,1.423899,1.673619,1.698084,1.859792,39
2.65907,2.636921,2.275485,2.517313,2.614124,2.732991,39
1.852665,1.861597,1.220846,1.942604,1.589853,1.915094,39
1.873804,1.887758,1.252666,1.954017,1.59137,1.936451,39
1.879389,1.888798,1.25266,1.954325,1.578409,1.943785,39
1.853602,1.875412,1.272682,1.911681,1.591045,1.913514,39
1.85569,1.878317,1.295273,1.93244,1.608584,1.91276,39
1.868289,1.886525,1.277713,1.94128,1.590372,1.931864,39
1.867322,1.884839,1.259735,1.943201,1.581008,1.920108,39
1.873968,1.883484,1.241507,1.956682,1.580524,1.930836,39
1.98838,2.037547,1.652392,1.558725,1.849719,1.96709,39
1.860531,1.89295,1.406215,1.691257,1.675415,1.894395,39
1.984133,2.051779,1.672613,1.622419,1.839036,1.981064,39
1.876171,1.900359,1.292277,1.940473,1.597944,1.935966,39
1.865,1.891492,1.283615,1.911621,1.582019,1.911183,39
2.663773,2.644506,2.271648,2.520268,2.624774,2.744828,39
1.86678,1.893495,1.301189,1.919401,1.589433,1.920607,39
1.843252,1.877361,1.306634,1.903317,1.599661,1.895194,39
1.872686,1.88996,1.259168,1.948206,1.589987,1.934355,39
1.874293,1.894555,1.28504,1.943044,1.595791,1.940338,39
1.886743,1.897976,1.248339,1.957995,1.594802,1.95344,39
1.875425,1.891421,1.276972,1.958888,1.589156,1.933303,39
1.825206,1.842312,1.234,1.900277,1.572193,1.866345,39
1.821012,1.849711,1.271267,1.878564,1.570823,1.848112,39
1.80741,1.830401,1.253438,1.879526,1.558197,1.828498,39
1.86863,1.867495,1.201438,1.947698,1.563155,1.914816,39
1.864669,1.932266,1.668483,1.571917,1.882834,1.836001,39
1.895231,1.879142,1.222077,1.93737,2.082635,2.032045,39
1.852187,1.854515,1.213706,1.933362,1.560035,1.902758,39
1.807421,1.828321,1.252499,1.8901,1.566802,1.842708,39
1.874098,1.876806,1.225239,1.964435,1.586257,1.946394,39
1.870921,1.881547,1.24917,1.954034,1.581146,1.931258,39
1.847886,1.853893,1.2366,1.92589,1.583066,1.907785,39
2.668146,2.649464,2.289364,2.526662,2.632445,2.751247,39
1.861868,1.88876,1.298611,1.916553,1.596478,1.912702,39
1.856115,1.880933,1.291142,1.928872,1.59897,1.91501,39
1.881105,1.895106,1.258262,1.949624,1.59293,1.94385,39
1.86896,1.882226,1.255131,1.915145,1.55903,1.92367,39
1.876958,1.882418,1.221409,1.955838,1.581845,1.934548,39
1.827635,1.853469,1.289173,1.889917,1.591049,1.878704,39
1.854561,1.871712,1.261016,1.936897,1.590213,1.90725,39
1.847621,1.884362,1.328709,1.888735,1.595769,1.88916,39
1.874126,1.900022,1.305117,1.941298,1.596132,1.927529,39
1.948321,2.055477,1.838901,2.046538,1.732745,1.904123,39
1.848354,1.87579,1.302824,1.928003,1.585426,1.892046,39
1.827893,1.84776,1.266849,1.908626,1.571879,1.872652,39
1.872566,1.894364,1.29552,1.943593,1.593145,1.930314,39
1.812952,1.856773,1.376309,1.806596,1.696763,1.8818,39
1.874294,1.881822,1.24004,1.959125,1.590832,1.932945,39
1.843096,1.874005,1.312719,1.870595,1.565403,1.872812,39
1.831535,1.866528,1.308709,1.882592,1.582403,1.852439,39
1.839576,1.854348,1.248882,1.904748,1.57835,1.884008,39
1.8769,1.898344,1.286813,1.936255,1.595763,1.927583,39
1.896476,1.902789,1.268718,1.972213,1.579994,1.957679,39
1.855754,1.852861,1.197148,1.94776,1.575145,1.89761,39
1.819656,1.843148,1.263046,1.886435,1.582069,1.864012,39
1.847259,1.868758,1.266127,1.914862,1.584081,1.901656,39
1.836464,1.852122,1.271934,1.849826,2.034483,1.897232,39
1.835694,1.844892,1.259826,1.874446,2.044531,1.91513,39
1.87772,1.878773,1.218282,1.961868,1.579794,1.938875,39
1.825318,1.859313,1.316954,1.879991,1.592143,1.865657,39
1.892861,1.908687,1.301306,1.956448,1.591434,1.955513,39
1.88093,1.895079,1.279755,1.964398,1.598008,1.945409,39
1.863094,1.881175,1.269073,1.934628,1.576048,1.920097,39
1.857982,1.867254,1.227617,1.929885,1.581626,1.912885,39
1.889482,1.90557,1.287275,1.936156,1.598704,1.956112,39
1.83724,1.857706,1.26006,1.884092,1.598777,1.893547,39
1.888031,1.915141,1.332182,1.911865,1.603857,1.949156,39
1.866446,1.896036,1.311358,1.918416,1.596671,1.921157,39
1.855994,1.88393,1.280136,1.902135,1.620348,1.918854,39
1.886603,1.953595,1.630194,1.615034,1.883076,1.916228,39
1.793182,1.860134,1.486419,1.659495,1.742328,1.82689,39
1.897616,1.875346,1.235962,2.000631,1.571725,1.908153,39
1.930043,1.893815,1.313008,2.055322,1.606972,1.926623,39
1.909766,1.897258,1.33179,2.031669,1.637399,1.920208,39
1.877612,1.915412,1.555453,1.717939,1.753983,1.826071,39
1.978733,1.954127,1.084505,2.064236,1.965238,2.087922,39
1.959755,1.940892,1.129969,2.043315,1.960863,2.079804,39
2.024813,2.007778,1.606241,2.181058,1.571216,2.076322,39
2.026051,2.014906,1.612948,2.182307,1.584899,2.076198,39
1.937194,1.917277,1.083437,2.017274,1.925891,2.04887,39
1.940986,1.923784,1.076675,2.018029,1.928205,2.051709,39
2.067699,2.032236,1.619898,2.238961,1.594906,2.147751,39
2.006082,2.00247,1.601614,2.152348,1.543987,2.052725,39
1.949784,1.9353,1.087087,2.024811,1.938368,2.069059,39
1.927424,1.912387,1.083783,2.006424,1.913886,2.04967,39
2.007366,2.001537,1.582666,2.151449,1.536884,2.047532,39
2.025347,1.999309,1.563898,2.191783,1.546324,2.082864,39
1.92365,1.907949,1.064594,1.999189,1.8914,2.030962,39
