@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.836246,1.937599,1.642577,1.569409,1.795111,1.606886,1.426749,1.487878,2.203807,1.623636,1
1.875956,1.976993,1.747409,1.607809,1.903539,1.719843,1.518168,1.62873,2.212182,1.582095,1
1.859364,1.99739,1.694654,1.590406,1.843079,1.672039,1.499917,1.593602,2.262923,1.700376,1
1.83968,1.943792,1.683299,1.56592,1.829859,1.651698,1.464181,1.543064,2.194662,1.59578,1
1.885359,1.944929,1.746318,1.593152,1.890088,1.718746,1.490738,1.599994,2.129781,1.460791,1
1.879496,2.007603,1.761273,1.604945,1.905445,1.733489,1.541005,1.648532,2.248454,1.652187,1
1.885311,1.982317,1.754446,1.608284,1.91144,1.725231,1.50336,1.637796,2.20435,1.573946,1
1.814524,1.870488,1.622364,1.592894,1.787486,1.567826,1.417656,1.399329,2.134099,1.538749,1
1.848538,1.905554,1.681867,1.656543,1.910723,1.661421,1.483196,1.604717,2.084105,1.439524,1
1.87378,1.995666,1.747356,1.588233,1.893719,1.715606,1.502814,1.629424,2.225723,1.615593,1
1.852639,1.978814,1.708314,1.584453,1.869133,1.686475,1.49188,1.621873,2.222969,1.649402,1
1.906105,1.9423,1.79382,1.605673,1.944699,1.768262,1.531591,1.646126,2.099726,1.43284,1
1.987147,2.01731,1.883451,1.664806,2.005198,1.859364,1.58245,1.755642,2.034201,1.290492,1
1.878528,1.984763,1.747262,1.577366,1.888853,1.717231,1.492343,1.620248,2.195848,1.550113,1
1.939901,2.067241,1.826611,1.591474,1.931432,1.79918,1.558386,1.69052,2.269865,1.594661,1
1.90669,2.025935,1.787009,1.566762,1.900799,1.76113,1.526135,1.656139,2.243111,1.614346,1
1.872952,1.996465,1.740797,1.569943,1.873472,1.703109,1.488702,1.594202,2.227766,1.613119,1
1.891116,1.969347,1.7682,1.564074,1.88666,1.744344,1.512622,1.624174,2.16842,1.545054,1
1.876847,1.967796,1.747352,1.573553,1.882247,1.718552,1.504166,1.601982,2.182888,1.536673,1
1.870277,1.977054,1.736205,1.570296,1.866797,1.705647,1.497239,1.594605,2.211341,1.58729,1
1.85069,1.931909,1.698026,1.55801,1.843329,1.671111,1.45854,1.558798,2.165045,1.554842,1
1.865022,1.962273,1.72005,1.558417,1.846913,1.686251,1.482866,1.552583,2.205321,1.579258,1
1.854373,1.940998,1.709854,1.547021,1.836009,1.680725,1.471482,1.557187,2.174388,1.564633,1
1.839588,1.917661,1.695272,1.55686,1.839884,1.664906,1.466998,1.543165,2.156146,1.56045,1
1.834711,1.951664,1.692016,1.566525,1.835093,1.65114,1.463905,1.544094,2.192201,1.618411,1
1.85362,1.908074,1.692695,1.562836,1.840885,1.670149,1.463785,1.544986,2.067941,1.414945,1
1.855345,1.972779,1.70056,1.553972,1.824723,1.664295,1.469396,1.537928,2.21939,1.62912,1
1.823173,1.91787,1.669269,1.556931,1.816596,1.634989,1.458087,1.517355,2.171395,1.596038,1
1.91107,1.939193,1.753129,2.138863,2.119063,1.762771,1.849436,1.93736,1.924944,1.860112,1
1.848336,1.929651,1.695244,1.566048,1.828313,1.662008,1.484158,1.518104,2.186406,1.577312,1
1.873937,1.935932,1.732876,1.547666,1.845344,1.700193,1.478654,1.546251,2.143127,1.502628,1
1.854154,1.945599,1.70927,1.547535,1.831406,1.674069,1.475737,1.533105,2.181603,1.574328,1
1.851874,1.934298,1.707783,1.538916,1.838672,1.677645,1.463503,1.549508,2.167947,1.563463,1
1.853345,1.958183,1.704139,1.544445,1.82684,1.66478,1.456793,1.532263,2.196805,1.591471,1
1.860473,1.932989,1.721484,1.573287,1.867979,1.684773,1.462634,1.561782,2.160783,1.535561,1
1.846005,1.944484,1.692856,1.549796,1.828912,1.664546,1.459361,1.556062,2.172821,1.585985,1
1.861138,1.972554,1.718926,1.568032,1.859593,1.684444,1.469204,1.582756,2.197124,1.587398,1
1.854013,1.989199,1.718736,1.586256,1.875944,1.683761,1.488164,1.603995,2.242602,1.663358,1
1.862464,2.015589,1.703469,1.592892,1.855734,1.669013,1.491265,1.584038,2.290998,1.695994,1
1.852433,1.995023,1.707729,1.57784,1.856705,1.671566,1.485983,1.584387,2.256081,1.67263,1
1.860796,1.978947,1.736573,1.592847,1.898291,1.703931,1.49623,1.625559,2.223266,1.633056,1
1.873149,1.976731,1.739725,1.559436,1.870941,1.720089,1.5005,1.626705,2.195851,1.591755,1
1.852419,1.910873,1.71809,1.588672,1.893935,1.693931,1.485394,1.595873,2.097062,1.490908,1
1.859223,1.967178,1.726036,1.580608,1.870886,1.687807,1.482181,1.58125,2.197615,1.577767,1
1.86558,1.978757,1.738039,1.578712,1.87596,1.701754,1.495491,1.596053,2.206287,1.595914,1
1.863592,1.968266,1.687233,1.58893,1.833979,1.659774,1.477117,1.547085,2.232564,1.622362,1
1.864728,1.951052,1.659416,1.588951,1.774669,1.616303,1.466984,1.433922,2.232898,1.638896,1
1.87285,2.024733,1.749199,1.601832,1.894161,1.716779,1.53107,1.641386,2.273944,1.697901,1
1.866269,2.019958,1.724246,1.595048,1.878897,1.694251,1.505285,1.626628,2.278269,1.707426,1
1.920765,2.069458,1.815856,1.627046,1.952946,1.782553,1.562202,1.708418,2.293525,1.675172,1
1.932172,2.04634,1.836967,1.643398,1.987032,1.809422,1.573239,1.738955,2.247428,1.620014,1
1.852755,1.905382,1.674776,1.554013,1.795416,1.645286,1.448889,1.487812,2.147122,1.529485,1
1.858686,1.977442,1.670157,1.591074,1.808568,1.632733,1.475263,1.501267,2.263613,1.660701,1
1.857971,1.928408,1.666921,1.590462,1.793522,1.615001,1.454065,1.424514,2.199548,1.583821,1
1.842816,1.898197,1.650929,1.580155,1.785805,1.601252,1.435622,1.413724,2.159644,1.543845,1
1.849581,1.914574,1.666394,1.5642,1.788709,1.6263,1.453301,1.448878,2.180127,1.574142,1
1.858273,1.987904,1.698558,1.575112,1.843978,1.662076,1.466839,1.558197,2.248724,1.643199,1
1.89519,2.011502,1.683757,1.638979,1.831007,1.659101,1.50672,1.547285,2.308135,1.715077,1
1.865381,1.980341,1.740638,1.571028,1.867413,1.701341,1.5063,1.577475,2.215276,1.620885,1
1.869462,2.021091,1.731741,1.601499,1.889037,1.700049,1.500672,1.64025,2.272052,1.701278,1
1.854553,2.009298,1.711245,1.589256,1.86269,1.684496,1.504868,1.625661,2.265102,1.71413,1
1.856234,1.974859,1.695846,1.587352,1.857993,1.671985,1.472669,1.599443,2.221868,1.63859,1
1.88083,1.980025,1.754015,1.593808,1.905271,1.727139,1.508693,1.6363,2.198307,1.566367,1
1.865838,1.948538,1.734915,1.581642,1.883799,1.718308,1.504754,1.634564,2.156459,1.55626,1
1.872473,1.997148,1.725755,1.59271,1.876216,1.708542,1.512833,1.637569,2.251891,1.656631,1
1.88843,2.042155,1.725076,1.641039,1.893571,1.701786,1.523938,1.651667,2.303293,1.742296,1
1.844246,1.934443,1.697458,1.585223,1.845799,1.660102,1.473365,1.542213,2.169744,1.560269,1
1.859202,1.936522,1.706701,1.554825,1.835311,1.68241,1.477746,1.554456,2.166605,1.553182,1
1.864089,1.939811,1.714577,1.57843,1.858501,1.680134,1.473212,1.54657,2.175185,1.542647,1
1.871039,1.934872,1.7268,1.57636,1.865269,1.692404,1.469642,1.560606,2.140699,1.4923,1
1.859963,1.975965,1.702851,1.568885,1.827224,1.66568,1.486941,1.527904,2.238551,1.634055,1
1.858579,1.977433,1.697296,1.568617,1.818352,1.657464,1.484192,1.514474,2.244124,1.638534,1
1.86207,1.966729,1.699,1.561976,1.812956,1.654812,1.476604,1.488722,2.229877,1.621591,1
1.848557,1.923458,1.694591,1.55982,1.825574,1.655234,1.456547,1.510262,2.154018,1.530256,1
1.85062,1.945426,1.69668,1.551498,1.826411,1.669868,1.473866,1.548636,2.19372,1.588089,1
1.871448,1.933661,1.708734,1.550068,1.816795,1.676889,1.474241,1.508286,2.170042,1.527859,1
1.851993,1.928605,1.673994,1.572942,1.796978,1.628603,1.461365,1.450684,2.194981,1.58009,1
1.85077,1.882587,1.683352,1.567754,1.820223,1.649184,1.463939,1.473489,2.119378,1.487526,1
1.855096,1.884201,1.694059,1.562376,1.839583,1.669273,1.466444,1.515821,2.107707,1.462478,1
1.850451,1.941479,1.684085,1.552924,1.813134,1.657794,1.471753,1.524778,2.20242,1.592858,1
1.852563,1.959833,1.678857,1.55966,1.8066,1.64482,1.465226,1.507628,2.226297,1.621726,1
1.848812,1.942597,1.664995,1.568539,1.810698,1.620849,1.426786,1.478938,2.20873,1.587003,1
2.753759,2.752677,2.615669,2.738345,2.763886,2.603307,2.60041,2.560786,2.743666,2.507443,1
1.968038,1.979681,1.70562,2.100542,1.977769,1.650282,1.760525,1.641338,2.033649,1.962866,1
1.115114,1.195182,0.598413,1.724708,1.503772,0.489926,0.95565,1.162542,1.900828,1.565387,1
1.169674,1.341669,0.605432,1.815182,1.528036,0.436755,1.033088,1.151732,2.001002,1.714092,1
1.659234,1.882056,1.432543,1.679221,1.743258,1.322587,1.39957,1.370018,2.057828,1.631382,1
1.579217,1.802838,1.339875,1.624947,1.664832,1.247403,1.371082,1.311776,2.001775,1.660488,1
1.487364,1.630788,1.205547,1.548507,1.547446,1.111322,1.181044,1.097604,1.848015,1.5078,1
1.557948,1.711398,1.283612,1.602989,1.607457,1.189927,1.242064,1.166602,1.920933,1.563243,1
1.128785,1.14184,0.58285,1.743656,1.492606,0.494495,1.001873,1.114645,1.857309,1.538708,1
1.691779,1.775556,1.450572,1.12068,1.49157,1.394891,1.02982,1.152642,2.16182,1.386844,1
1.49912,1.698122,1.25053,1.559691,1.598498,1.141809,1.247123,1.179717,1.907589,1.540347,1
1.694864,1.604512,1.446365,1.553289,1.592159,1.399004,1.09728,1.389858,1.625815,1.139407,1
1.070285,1.178631,0.430053,1.744281,1.469347,0.352871,1.018157,1.118531,1.944622,1.649259,1
1.692723,1.80589,1.452746,1.107349,1.477064,1.393926,1.000728,1.123981,2.195759,1.440598,1
1.46611,1.682362,1.22466,1.515125,1.574869,1.120522,1.210551,1.192791,1.85863,1.553761,1
1.502072,1.655392,1.229765,1.524832,1.55766,1.135066,1.162945,1.110025,1.866492,1.51816,1
1.085761,1.307799,0.573015,1.757511,1.53068,0.448226,1.103613,1.231183,2.012678,1.724791,1
1.793084,1.780482,1.527864,1.238885,1.546367,1.50406,1.07321,1.272393,2.153422,1.346761,1
2.571404,2.593834,2.446061,2.56084,2.621931,2.429618,2.406934,2.407495,2.575293,2.286603,1
1.634524,1.618369,1.423011,1.780576,1.751975,1.426026,1.432162,1.573166,1.603596,1.502478,1
1.733096,1.805294,1.553532,1.827245,1.857586,1.514644,1.505871,1.590671,1.802612,1.591481,1
1.516119,1.519765,1.275525,1.528128,1.608005,1.223764,1.118245,1.250295,1.628925,1.157348,1
1.788727,1.88432,1.552229,1.269321,1.592503,1.512827,1.166698,1.285187,2.269528,1.553703,1
1.524444,1.63253,1.264147,1.475368,1.543273,1.204762,1.206465,1.142481,1.831642,1.549408,1
1.497227,1.63915,1.239469,1.515184,1.56053,1.167736,1.188158,1.148984,1.845517,1.469388,1
2.555459,2.576351,2.40217,2.547094,2.574647,2.372424,2.363533,2.332883,2.568788,2.320557,1
1.479693,1.6541,1.234639,1.510977,1.572226,1.15675,1.196175,1.184175,1.861337,1.497176,1
1.078834,1.289134,0.551838,1.766704,1.534595,0.445716,1.103237,1.243222,2.011818,1.722833,1
1.427512,1.256986,1.037199,1.646457,1.360587,1.045782,0.641189,1.510743,1.832795,1.377812,1
2.581334,2.565217,2.428386,2.558433,2.576633,2.425333,2.431017,2.375067,2.556911,2.323991,1
1.448329,1.626003,1.195637,1.494751,1.552013,1.120518,1.157085,1.177359,1.835743,1.525578,1
1.485909,1.678213,1.249168,1.52868,1.604942,1.159562,1.159831,1.214387,1.878038,1.534086,1
1.159466,1.136792,0.600724,1.732411,1.461823,0.514172,0.956367,1.066302,1.859596,1.534191,1
1.200479,1.17901,0.643611,1.726197,1.457646,0.558864,0.93937,1.089107,1.897385,1.61564,1
1.470789,1.635537,1.216234,1.504203,1.555788,1.131512,1.170761,1.136905,1.84383,1.470618,1
1.496206,1.533342,1.235435,1.535667,1.597748,1.173957,1.130556,1.175577,1.677462,1.252588,1
1.115468,1.172771,0.582162,1.735999,1.50227,0.478937,0.975293,1.138167,1.904855,1.584478,1
1.10864,1.154329,0.372542,1.783204,1.465889,0.345931,0.989001,1.150509,1.934012,1.667859,1
1.494976,1.621478,1.212003,1.543461,1.551499,1.132713,1.173966,1.111971,1.849509,1.481864,1
1.514834,1.669302,1.2441,1.557946,1.57399,1.153427,1.205587,1.141968,1.881455,1.525358,1
2.565409,2.564058,2.415693,2.548911,2.575178,2.401908,2.399253,2.355065,2.55475,2.300288,1
2.560684,2.561767,2.409967,2.544543,2.570689,2.395312,2.392564,2.350523,2.552665,2.30383,1
1.23427,1.237876,0.71502,1.775999,1.545544,0.647332,0.985185,1.141977,1.968291,1.603061,1
1.090336,1.202487,0.316025,1.758595,1.434048,0.233749,0.98643,1.1092,1.976514,1.721497,1
1.584906,1.825352,1.373883,1.587818,1.687888,1.255169,1.322991,1.290573,1.993797,1.593432,1
1.612932,1.725693,1.3552,1.57328,1.629471,1.263068,1.208105,1.208235,1.886807,1.371322,1
1.11898,1.251279,0.46853,1.763771,1.461697,0.2804,0.998114,1.053006,2.004664,1.701346,1
1.142185,1.300362,0.464709,1.790533,1.468128,0.337,1.027134,1.141043,2.039339,1.75562,1
1.550939,1.707426,1.28836,1.529212,1.595373,1.200705,1.205858,1.153772,1.907375,1.515304,1
1.737725,1.937956,1.532124,1.761894,1.828719,1.44959,1.502411,1.489886,2.121205,1.748041,1
2.590497,2.580088,2.453853,2.566974,2.606319,2.457301,2.454004,2.422144,2.565181,2.318076,1
1.112639,1.281352,0.522816,1.775977,1.490068,0.365161,1.051128,1.108764,2.000921,1.683514,1
1.604178,1.664218,1.389286,1.496526,1.618643,1.351213,1.320737,1.214657,1.840353,1.411074,1
1.165551,1.241015,0.717884,1.748327,1.534056,0.645418,1.087516,1.120568,1.958395,1.55717,1
1.219565,1.170569,0.790773,1.762348,1.531599,0.749188,1.087773,1.166587,1.88211,1.48412,1
1.11959,1.212607,0.529245,1.75817,1.468213,0.398112,1.030516,1.073628,1.961359,1.628743,1
1.14796,1.265624,0.553901,1.758968,1.461288,0.408692,0.974863,1.127945,1.94331,1.628761,1
1.594702,1.775403,1.344665,1.574035,1.638331,1.244837,1.276325,1.214417,1.972372,1.541808,1
1.603248,1.71982,1.337805,1.597684,1.627552,1.245328,1.234302,1.16027,1.916633,1.493896,1
1.107809,1.202809,0.541536,1.741749,1.495807,0.414203,0.984037,1.108373,1.94257,1.61256,1
1.262597,1.387697,0.772546,1.854037,1.586663,0.730646,1.163443,1.30865,2.073829,1.785247,1
1.598344,1.776489,1.358686,1.573364,1.657901,1.27078,1.256564,1.244759,1.968993,1.524889,1
1.651142,1.814256,1.403582,1.617975,1.683244,1.296047,1.268914,1.242676,1.997016,1.494704,1
1.146932,1.311865,0.639207,1.772798,1.528563,0.466496,1.045653,1.139221,1.985001,1.646963,1
1.090482,1.278057,0.424159,1.764178,1.464682,0.308828,1.008708,1.160275,2.008247,1.723953,1
1.549317,1.706186,1.287547,1.541151,1.600784,1.210958,1.225657,1.187467,1.920641,1.513498,1
1.556152,1.751805,1.311375,1.586138,1.637039,1.225225,1.26937,1.256517,1.952888,1.565741,1
2.580795,2.647818,2.479871,2.570753,2.674957,2.472597,2.432228,2.518405,2.617787,2.408994,1
1.068356,1.240911,0.505201,1.71638,1.482038,0.371939,0.977436,1.135428,1.979077,1.64545,1
1.177688,1.307715,0.642889,1.773645,1.503288,0.533818,0.941824,1.216883,1.940665,1.627422,1
1.616534,1.786334,1.376649,1.616076,1.682853,1.293098,1.273867,1.2916,1.980813,1.556493,1
1.613434,1.765913,1.364789,1.579626,1.641395,1.283611,1.24273,1.268212,1.949156,1.496261,1
1.08489,1.32058,0.508605,1.765038,1.50759,0.347698,1.057648,1.195212,2.023282,1.747391,1
1.087248,1.209967,0.375629,1.76036,1.447146,0.29465,1.001885,1.08223,1.996136,1.717832,1
1.919893,1.994279,1.993029,1.717803,1.864586,1.977446,1.907497,1.879771,2.287672,2.065493,37
1.812974,1.875536,1.897456,1.571192,1.754326,1.88171,1.773666,1.77207,2.155188,1.896865,37
1.808378,1.832905,1.888805,1.578081,1.763533,1.877816,1.765075,1.76709,2.082652,1.823121,37
1.800589,1.842023,1.895116,1.574492,1.76152,1.873345,1.767643,1.752425,2.120691,1.868294,37
1.800184,1.828159,1.891303,1.579652,1.765023,1.876193,1.780269,1.755822,2.093302,1.856122,37
1.823316,1.847446,1.904064,1.580795,1.773403,1.901858,1.786717,1.797061,2.105249,1.846865,37
1.837112,1.873757,1.905461,1.596909,1.77397,1.907104,1.801152,1.80997,2.143788,1.882013,37
1.851259,1.869001,1.916714,1.585398,1.745235,1.894504,1.792124,1.727415,2.138217,1.880264,37
1.836076,1.872771,1.885237,1.602393,1.741001,1.876247,1.790487,1.753155,2.181789,1.933778,37
1.823616,1.86979,1.892539,1.584469,1.750156,1.884636,1.788148,1.773425,2.162563,1.913096,37
1.874863,1.85093,1.930284,1.612413,1.76318,1.902999,1.802003,1.704207,2.105898,1.845337,37
1.835109,1.850889,1.896035,1.578871,1.732185,1.873742,1.771661,1.716138,2.116798,1.86996,37
1.817611,1.90011,1.898952,1.598267,1.766237,1.892038,1.807216,1.806823,2.200077,1.959507,37
1.921961,1.880372,1.981913,2.060944,1.958281,1.97775,1.955083,2.11022,1.666268,1.889529,37
1.831432,1.884537,1.906862,1.58451,1.756088,1.899095,1.794114,1.790352,2.157926,1.904181,37
1.83716,1.884256,1.894891,1.595832,1.733205,1.875601,1.792276,1.733077,2.185704,1.936149,37
1.832413,1.870038,1.88928,1.58849,1.737798,1.862,1.765542,1.706849,2.162305,1.890489,37
1.962175,1.934105,2.015654,1.762519,1.910771,2.022472,1.915445,1.929816,1.929968,1.643487,37
1.904834,1.948185,1.962201,1.683457,1.830303,1.956884,1.867916,1.858054,2.227391,1.986026,37
1.848316,1.926285,1.901785,1.621898,1.760993,1.89569,1.823659,1.794635,2.243488,1.989751,37
1.813271,1.852244,1.892863,1.592457,1.774879,1.892573,1.790931,1.813314,2.123726,1.8678,37
1.908213,1.941994,1.955205,1.675622,1.80878,1.94478,1.859155,1.816949,2.230451,1.975886,37
1.822727,1.854025,1.883077,1.581087,1.733996,1.866235,1.776793,1.725918,2.146631,1.895033,37
1.859001,1.90946,1.90786,1.623672,1.767286,1.908051,1.818854,1.808525,2.207681,1.953454,37
1.849876,1.886345,1.903365,1.596173,1.751238,1.899668,1.798216,1.778189,2.17162,1.90969,37
1.853256,1.907579,1.913114,1.595478,1.740587,1.894666,1.806378,1.746895,2.201453,1.945671,37
1.860338,1.900047,1.908719,1.616134,1.758605,1.90826,1.803095,1.811917,2.19861,1.939177,37
1.910147,1.941077,1.947414,1.705135,1.828429,1.945741,1.874094,1.836134,2.252378,2.015739,37
1.843194,1.883786,1.908563,1.60691,1.771975,1.911406,1.797971,1.829701,2.170297,1.920741,37
1.825564,1.896531,1.912761,1.577263,1.759462,1.899828,1.799469,1.790736,2.18302,1.922472,37
1.845131,1.832403,1.893598,1.596749,1.738606,1.88017,1.772392,1.73401,2.108896,1.855614,37
1.806625,1.861203,1.880971,1.579173,1.740011,1.854311,1.755844,1.727051,2.154191,1.891719,37
1.854942,1.909397,1.901281,1.623969,1.75551,1.895725,1.817335,1.782966,2.218357,1.970987,37
1.842642,1.897456,1.893515,1.591361,1.718123,1.862843,1.779637,1.704273,2.194088,1.976307,37
1.825782,1.822112,1.867617,1.604522,1.742101,1.847602,1.769746,1.692293,2.059636,1.838128,37
1.821244,1.894121,1.880651,1.574162,1.721005,1.858716,1.773608,1.731542,2.201442,1.979089,37
1.835452,1.918409,1.900873,1.638323,1.792039,1.903247,1.831562,1.839585,2.234628,1.996724,37
1.839506,1.903205,1.889109,1.626363,1.761543,1.885761,1.810633,1.797254,2.220983,1.976867,37
1.810049,1.851708,1.873445,1.58548,1.738796,1.863926,1.771068,1.761348,2.146483,1.904744,37
1.828213,1.85829,1.878105,1.581402,1.720613,1.851813,1.760883,1.697487,2.150343,1.934631,37
1.825192,1.894542,1.87846,1.609795,1.747137,1.870473,1.791733,1.77896,2.205071,1.973826,37
1.823025,1.898004,1.876809,1.605702,1.738651,1.864714,1.787861,1.771022,2.196825,1.968521,37
1.834002,1.909565,1.875676,1.611493,1.732358,1.86044,1.787836,1.754748,2.227396,2.016665,37
1.79615,1.811184,1.851866,1.608741,1.756743,1.825945,1.778338,1.672857,2.042222,1.853158,37
1.848193,1.849975,1.897184,1.58275,1.727156,1.867367,1.755306,1.701984,2.107191,1.891556,37
1.817065,1.879968,1.870628,1.585707,1.722859,1.852573,1.766743,1.738956,2.181922,1.961091,37
1.828314,1.879248,1.873585,1.595076,1.727055,1.859023,1.771975,1.743025,2.174398,1.938928,37
1.810604,1.854207,1.867481,1.572793,1.720178,1.843283,1.752517,1.710933,2.145773,1.938503,37
1.813131,1.844719,1.865928,1.578925,1.727531,1.851428,1.754702,1.730781,2.13094,1.901403,37
1.806106,1.828556,1.857403,1.585794,1.735557,1.845071,1.758268,1.725068,2.104416,1.881575,37
1.785859,1.859367,1.874571,1.560553,1.748724,1.86107,1.761988,1.776409,2.148967,1.935612,37
1.826748,1.913953,1.900757,1.619463,1.788925,1.902526,1.81821,1.843512,2.222503,1.98517,37
1.903992,1.838892,1.956448,2.076947,1.994637,1.94863,1.976745,2.054747,1.699429,1.933244,37
2.185313,2.080464,2.227694,2.186717,2.110012,2.213749,2.088371,2.277393,1.659461,1.746744,37
1.898224,1.926416,1.953161,1.676401,1.83283,1.955551,1.850797,1.876459,2.209948,1.963759,37
1.863291,1.893711,1.920087,1.647191,1.808836,1.932602,1.820701,1.877348,2.187535,1.938534,37
1.792322,1.885833,1.847149,2.117153,1.986541,1.846676,1.990718,2.073491,1.937272,2.202471,37
1.806709,1.860289,1.875941,1.606191,1.775504,1.876542,1.798449,1.792743,2.17347,1.937267,37
1.835507,1.877042,1.910132,1.610419,1.795396,1.918146,1.806259,1.849384,2.152934,1.901983,37
1.838186,1.843697,1.911733,1.587942,1.778373,1.916309,1.777031,1.834511,2.10504,1.839539,37
2.058941,1.906159,2.091837,2.299957,2.209149,2.09648,2.137162,2.234062,1.590606,1.850256,37
1.797369,1.875189,1.849408,1.831903,1.807879,1.814955,1.87661,1.799138,2.077284,2.085669,37
1.802774,1.884105,1.856932,1.824246,1.803361,1.819197,1.870527,1.798836,2.076766,2.080257,37
1.455525,1.514495,1.520999,1.918514,1.760316,1.541157,1.760476,1.874758,2.150227,2.124301,37
1.480637,1.48988,1.535688,1.910234,1.747193,1.542209,1.730391,1.831647,2.11242,2.096302,37
1.795087,1.865117,1.880577,1.779751,1.819082,1.861731,1.844565,1.871546,2.037777,2.026387,37
1.712601,1.842633,1.808873,1.829459,1.830853,1.785653,1.856265,1.882388,2.04186,2.096328,37
1.800319,1.803609,1.868064,1.770722,2.077934,1.869187,2.062889,1.616648,2.314352,2.030504,37
1.954639,1.998956,2.068954,1.442133,1.805932,2.045879,1.793974,1.85027,2.324743,1.890572,37
1.769095,1.880039,1.869027,1.766034,1.829854,1.846535,1.858444,1.877003,2.037644,2.013744,37
1.760622,1.852046,1.855178,1.801857,1.84024,1.838458,1.861048,1.868227,2.030628,2.046291,37
1.466303,1.509343,1.507812,1.979819,1.777679,1.520483,1.778681,1.862299,2.156178,2.169311,37
1.963035,2.043196,2.074691,1.431835,1.805865,2.057311,1.808942,1.869191,2.396859,1.969375,37
1.742123,1.833403,1.837261,1.798129,1.838066,1.819841,1.84967,1.866495,2.012472,2.037879,37
1.76592,1.870257,1.86479,1.791399,1.840743,1.845976,1.855776,1.88109,2.047509,2.058038,37
1.452633,1.511432,1.485202,1.975399,1.75849,1.505216,1.768081,1.862657,2.170951,2.187378,37
1.970339,2.016077,2.090677,1.441166,1.82779,2.076042,1.8038,1.905796,2.325165,1.870744,37
1.759184,1.88243,1.858844,1.797068,1.842216,1.838667,1.871343,1.887023,2.062889,2.064576,37
1.758889,1.88772,1.861402,1.782444,1.839793,1.839065,1.859474,1.888133,2.063195,2.072338,37
1.521738,1.545009,1.571337,1.976637,1.803837,1.593519,1.791361,1.916616,2.159113,2.132157,37
1.473287,1.487153,1.526886,1.937858,1.764995,1.554346,1.745968,1.886174,2.121659,2.100437,37
1.761133,1.884532,1.865584,1.795157,1.853449,1.851035,1.873643,1.904176,2.063035,2.072025,37
1.716389,1.847517,1.824789,1.816305,1.843217,1.804709,1.857539,1.900359,2.035992,2.081703,37
1.47104,1.498257,1.515698,1.977874,1.78522,1.535542,1.781658,1.869869,2.146524,2.144564,37
1.958877,2.026029,2.080686,1.437647,1.819831,2.062211,1.81093,1.88319,2.347753,1.903495,37
1.804561,1.912466,1.908816,1.852871,1.902358,1.894005,1.921302,1.945858,2.079068,2.098033,37
1.740309,1.852467,1.850058,1.808032,1.854976,1.833975,1.86232,1.903445,2.031864,2.06052,37
1.627435,1.53481,1.70721,1.845106,1.694047,1.726924,1.6188,2.01797,2.053228,1.966904,37
1.488705,1.521321,1.55164,1.992373,1.817983,1.57407,1.808009,1.908533,2.159442,2.154868,37
1.736676,1.886443,1.853267,1.793858,1.857686,1.829574,1.866313,1.908703,2.053913,2.069213,37
1.762955,1.870751,1.875965,1.804882,1.868935,1.862853,1.871926,1.920422,2.042862,2.063689,37
1.523567,1.523338,1.514782,2.001393,1.743748,1.511333,1.792769,1.777989,2.17886,2.179242,37
1.775266,1.78947,1.819644,1.770272,1.472918,1.799379,1.533021,2.036244,2.238319,2.092258,37
1.796721,1.865073,1.846113,1.868053,1.816864,1.817376,1.880883,1.818623,2.074599,2.09588,37
1.802374,1.86236,1.853321,1.836401,1.800917,1.824341,1.858804,1.8098,2.058258,2.066389,37
1.58745,1.447269,1.598935,1.94383,1.74497,1.620527,1.689181,1.894356,2.046831,2.03334,37
1.482869,1.461265,1.481729,1.972872,1.736617,1.502481,1.741748,1.81109,2.125156,2.142522,37
1.770256,1.78877,1.826594,1.818489,1.798632,1.803535,1.826508,1.818675,1.96364,1.983555,37
1.804116,1.871974,1.857959,1.821161,1.80556,1.825147,1.860985,1.79682,2.067857,2.078379,37
1.565494,1.565317,1.567352,2.0456,1.805049,1.560434,1.833986,1.845645,2.196968,2.224196,37
1.952115,2.011558,2.034087,1.449113,1.759352,2.002315,1.792024,1.775351,2.379661,1.98058,37
1.785714,1.870911,1.845817,1.825629,1.810078,1.811803,1.870366,1.806243,2.067576,2.081196,37
1.806923,1.874508,1.858661,1.822005,1.804197,1.823426,1.857789,1.794327,2.066035,2.080861,37
1.495185,1.493597,1.487526,1.976382,1.721135,1.488564,1.748651,1.77479,2.14382,2.176537,37
1.968492,2.028181,2.056792,1.442804,1.767814,2.025507,1.794399,1.80481,2.379594,1.97141,37
1.772504,1.879178,1.852804,1.789015,1.813052,1.821288,1.860912,1.843652,2.050146,2.038768,37
1.781007,1.876947,1.844517,1.809392,1.80186,1.811173,1.855162,1.813603,2.067753,2.08335,37
1.557207,1.442912,1.561217,2.004647,1.786412,1.579062,1.75832,1.846339,2.064103,2.083757,37
